Manufacturer,Technology,Message,Parameters,Nser,Error Param Type,Error Param Value,Parameters Out
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=40.8 isc=9.92 imp=9.44 beta_voc=-0.15221 voc=49.1 alpha_isc=0.005456 gamma_pmp=-0.392 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.498049948094003), ('Io', 1e-15), ('Rs', 0.3027397260273973), ('Rsh', 218.92102137108407), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.4 isc=10.38 imp=9.78 beta_voc=-0.158268 voc=48.4 alpha_isc=0.0058128 gamma_pmp=-0.395 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.5472), ('Il', 14.493428590879), ('Io', 1e-15), ('Rs', 0.1886018237082068), ('Rsh', 165.21019686159585), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.5 isc=10.32 imp=9.76 beta_voc=-0.150553 voc=48.1 alpha_isc=0.0057792 gamma_pmp=-0.409 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.5472), ('Il', 14.251696279356), ('Io', 1e-15), ('Rs', 0.17796875000000006), ('Rsh', 153.22764352518604), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.4 isc=10.38 imp=9.78 beta_voc=-0.149556 voc=48.4 alpha_isc=0.0050862 gamma_pmp=-0.38 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.5472), ('Il', 14.493428590879), ('Io', 1e-15), ('Rs', 0.1886018237082068), ('Rsh', 165.21019686159585), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.5 isc=10.08 imp=9.76 beta_voc=-0.154882 voc=48.1 alpha_isc=0.0048384 gamma_pmp=-0.412 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.5472), ('Il', 14.493428590879), ('Io', 1e-15), ('Rs', 0.1886018237082068), ('Rsh', 165.21019686159585), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.5 isc=10.08 imp=9.76 beta_voc=-0.148629 voc=48.1 alpha_isc=0.0044352 gamma_pmp=-0.421 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.5472), ('Il', 14.493428590879), ('Io', 1e-15), ('Rs', 0.1886018237082068), ('Rsh', 165.21019686159585), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.4 isc=10.38 imp=9.78 beta_voc=-0.146652 voc=48.4 alpha_isc=0.004671 gamma_pmp=-0.396 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.392948943084), ('Io', 1e-15), ('Rs', 0.27721021611001956), ('Rsh', 229.78708344585093), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.7 isc=10.42 imp=9.71 beta_voc=-0.146095 voc=47.9 alpha_isc=0.0039596 gamma_pmp=-0.435 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.329888340078), ('Io', 1e-15), ('Rs', 0.2687747035573123), ('Rsh', 230.3683660444493), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.7 isc=10.42 imp=9.71 beta_voc=-0.153759 voc=47.9 alpha_isc=0.0051058 gamma_pmp=-0.441 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.392948943084), ('Io', 1e-15), ('Rs', 0.27721021611001956), ('Rsh', 229.78708344585093), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.7 isc=10.42 imp=9.71 beta_voc=-0.149448 voc=47.9 alpha_isc=0.0039596 gamma_pmp=-0.437 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.802842862623), ('Io', 1e-15), ('Rs', 0.28088376560999045), ('Rsh', 197.79977152711334), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=40.8 isc=9.92 imp=9.44 beta_voc=-0.16694 voc=49.1 alpha_isc=0.0062496 gamma_pmp=-0.39 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.645191355107999), ('Io', 1e-15), ('Rs', 0.2800387596899225), ('Rsh', 208.7064626055156), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=40.8 isc=10.38 imp=9.44 beta_voc=-0.151719 voc=49.1 alpha_isc=0.0050862 gamma_pmp=-0.38 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.802842862623), ('Io', 1e-15), ('Rs', 0.28088376560999045), ('Rsh', 197.79977152711334), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=40.8 isc=9.92 imp=9.44 beta_voc=-0.158102 voc=49.1 alpha_isc=0.0063488 gamma_pmp=-0.372 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.550600450598997), ('Io', 1e-15), ('Rs', 0.3009727626459145), ('Rsh', 221.0482452352292), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=40.8 isc=10.38 imp=9.44 beta_voc=-0.148773 voc=49.1 alpha_isc=0.004671 gamma_pmp=-0.396 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.24580753607), ('Io', 1e-15), ('Rs', 0.3023715415019763), ('Rsh', 252.33442742058213), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=40.8 isc=9.92 imp=9.44 beta_voc=-0.158102 voc=49.1 alpha_isc=0.0063488 gamma_pmp=-0.372 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.550600450598997), ('Io', 1e-15), ('Rs', 0.3009727626459145), ('Rsh', 221.0482452352292), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=40.8 isc=10.38 imp=9.44 beta_voc=-0.148773 voc=49.1 alpha_isc=0.004671 gamma_pmp=-0.396 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.5472), ('Il', 14.556489193885001), ('Io', 1e-15), ('Rs', 0.18703843255463465), ('Rsh', 171.65476480460822), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=41.1 isc=10.12 imp=9.49 beta_voc=-0.15283 voc=49.3 alpha_isc=0.005566 gamma_pmp=-0.392 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.5472), ('Il', 14.556489193885001), ('Io', 1e-15), ('Rs', 0.18703843255463465), ('Rsh', 171.65476480460822), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.6 isc=10.46 imp=9.84 beta_voc=-0.158922 voc=48.6 alpha_isc=0.0058576 gamma_pmp=-0.395 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.5472), ('Il', 14.556489193885001), ('Io', 1e-15), ('Rs', 0.18703843255463465), ('Rsh', 171.65476480460822), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.6 isc=10.41 imp=9.84 beta_voc=-0.150553 voc=48.1 alpha_isc=0.0058296 gamma_pmp=-0.409 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.5472), ('Il', 14.556489193885001), ('Io', 1e-15), ('Rs', 0.18703843255463465), ('Rsh', 171.65476480460822), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.6 isc=10.46 imp=9.84 beta_voc=-0.150174 voc=48.6 alpha_isc=0.0051254 gamma_pmp=-0.38 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.477029747092), ('Io', 1e-15), ('Rs', 0.2747809152872446), ('Rsh', 231.35800975310582), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.6 isc=10.17 imp=9.84 beta_voc=-0.154882 voc=48.1 alpha_isc=0.0048816 gamma_pmp=-0.412 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.424479244587001), ('Io', 1e-15), ('Rs', 0.2694716242661449), ('Rsh', 231.84791373947925), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.6 isc=10.46 imp=9.84 beta_voc=-0.147258 voc=48.6 alpha_isc=0.004707 gamma_pmp=-0.396 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.477029747092), ('Io', 1e-15), ('Rs', 0.2747809152872446), ('Rsh', 231.35800975310582), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.8 isc=10.48 imp=9.81 beta_voc=-0.146705 voc=48.1 alpha_isc=0.0039824 gamma_pmp=-0.435 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.897433767132002), ('Io', 1e-15), ('Rs', 0.27847619047619054), ('Rsh', 197.53351213669737), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.8 isc=10.48 imp=9.81 beta_voc=-0.154401 voc=48.1 alpha_isc=0.0051352 gamma_pmp=-0.441 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.739782259617002), ('Io', 1e-15), ('Rs', 0.2773512476007678), ('Rsh', 209.96796856507027), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.8 isc=10.48 imp=9.81 beta_voc=-0.150072 voc=48.1 alpha_isc=0.0039824 gamma_pmp=-0.437 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.897433767132002), ('Io', 1e-15), ('Rs', 0.27847619047619054), ('Rsh', 197.53351213669737), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=41.1 isc=10.12 imp=9.49 beta_voc=-0.16762 voc=49.3 alpha_isc=0.0063756 gamma_pmp=-0.39 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.613661053605), ('Io', 1e-15), ('Rs', 0.2992263056092844), ('Rsh', 221.35873527890467), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=41.1 isc=10.46 imp=9.49 beta_voc=-0.152337 voc=49.3 alpha_isc=0.0051254 gamma_pmp=-0.38 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.319378239576999), ('Io', 1e-15), ('Rs', 0.30029440628066734), ('Rsh', 252.48582804889332), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=41.1 isc=10.12 imp=9.49 beta_voc=-0.158746 voc=49.3 alpha_isc=0.0064768 gamma_pmp=-0.372 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.613661053605), ('Io', 1e-15), ('Rs', 0.2992263056092844), ('Rsh', 221.35873527890467), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=41.1 isc=10.46 imp=9.49 beta_voc=-0.149379 voc=49.3 alpha_isc=0.004707 gamma_pmp=-0.396 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.5472), ('Il', 14.640569997893001), ('Io', 1e-15), ('Rs', 0.18323353293413164), ('Rsh', 172.86677055079375), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=41.1 isc=10.12 imp=9.49 beta_voc=-0.158746 voc=49.3 alpha_isc=0.0064768 gamma_pmp=-0.372 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.5472), ('Il', 14.640569997893001), ('Io', 1e-15), ('Rs', 0.18323353293413164), ('Rsh', 172.86677055079375), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=41.1 isc=10.46 imp=9.49 beta_voc=-0.149379 voc=49.3 alpha_isc=0.004707 gamma_pmp=-0.396 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.561110551099999), ('Io', 1e-15), ('Rs', 0.2723938223938226), ('Rsh', 232.94441943230066), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.9 isc=10.54 imp=9.9 beta_voc=-0.15128 voc=48.8 alpha_isc=0.005797 gamma_pmp=-0.392 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.561110551099999), ('Io', 1e-15), ('Rs', 0.2723938223938226), ('Rsh', 232.94441943230066), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.9 isc=10.54 imp=9.9 beta_voc=-0.159576 voc=48.8 alpha_isc=0.0059024 gamma_pmp=-0.395 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.992024671641), ('Io', 1e-15), ('Rs', 0.27610953729933907), ('Rsh', 197.26899646942852), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.9 isc=10.54 imp=9.9 beta_voc=-0.145912 voc=48.8 alpha_isc=0.00527 gamma_pmp=-0.37 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.834373164126), ('Io', 1e-15), ('Rs', 0.27471482889733845), ('Rsh', 211.2398575823204), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.8 isc=10.5 imp=9.92 beta_voc=-0.151179 voc=48.3 alpha_isc=0.00588 gamma_pmp=-0.409 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.992024671641), ('Io', 1e-15), ('Rs', 0.27610953729933907), ('Rsh', 197.26899646942852), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.9 isc=10.54 imp=9.9 beta_voc=-0.150792 voc=48.8 alpha_isc=0.0051646 gamma_pmp=-0.38 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.676721656610999), ('Io', 1e-15), ('Rs', 0.29423076923076924), ('Rsh', 221.66773668681412), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.8 isc=10.23 imp=9.92 beta_voc=-0.155526 voc=48.3 alpha_isc=0.0049104 gamma_pmp=-0.412 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.392948943084), ('Io', 1e-15), ('Rs', 0.29493177387914227), ('Rsh', 252.1631727042602), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.8 isc=10.23 imp=9.92 beta_voc=-0.149247 voc=48.3 alpha_isc=0.0045012 gamma_pmp=-0.421 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.676721656610999), ('Io', 1e-15), ('Rs', 0.29423076923076924), ('Rsh', 221.66773668681412), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.9 isc=10.54 imp=9.9 beta_voc=-0.14884 voc=48.8 alpha_isc=0.0051646 gamma_pmp=-0.416 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.5472), ('Il', 14.724650801901), ('Io', 1e-15), ('Rs', 0.18453531598513007), ('Rsh', 174.51054019520913), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.9 isc=10.54 imp=9.9 beta_voc=-0.147864 voc=48.8 alpha_isc=0.004743 gamma_pmp=-0.396 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.5472), ('Il', 14.724650801901), ('Io', 1e-15), ('Rs', 0.18453531598513007), ('Rsh', 174.51054019520913), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.9 isc=10.54 imp=9.91 beta_voc=-0.14701 voc=48.2 alpha_isc=0.0040052 gamma_pmp=-0.435 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.645191355107999), ('Io', 1e-15), ('Rs', 0.2700478468899521), ('Rsh', 234.54654252805327), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.9 isc=10.54 imp=9.91 beta_voc=-0.154722 voc=48.2 alpha_isc=0.0051646 gamma_pmp=-0.441 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.645191355107999), ('Io', 1e-15), ('Rs', 0.2700478468899521), ('Rsh', 234.54654252805327), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=39.9 isc=10.54 imp=9.91 beta_voc=-0.150384 voc=48.2 alpha_isc=0.0040052 gamma_pmp=-0.437 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 12.086615576149999), ('Io', 1e-15), ('Rs', 0.2737827715355806), ('Rsh', 197.00620745184273), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=41.4 isc=10.23 imp=9.55 beta_voc=-0.1683 voc=49.5 alpha_isc=0.0064449 gamma_pmp=-0.39 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.928964068635), ('Io', 1e-15), ('Rs', 0.27532956685499066), ('Rsh', 212.52225837649817), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=41.4 isc=10.54 imp=9.55 beta_voc=-0.152955 voc=49.5 alpha_isc=0.0051646 gamma_pmp=-0.38 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 12.086615576149999), ('Io', 1e-15), ('Rs', 0.2737827715355806), ('Rsh', 197.00620745184273), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=41.4 isc=10.23 imp=9.55 beta_voc=-0.15939 voc=49.5 alpha_isc=0.0065472 gamma_pmp=-0.372 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.739782259617002), ('Io', 1e-15), ('Rs', 0.29254302103250474), ('Rsh', 221.9752601391868), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=41.4 isc=10.54 imp=9.55 beta_voc=-0.149985 voc=49.5 alpha_isc=0.004743 gamma_pmp=-0.396 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.466519646591001), ('Io', 1e-15), ('Rs', 0.2962245885769603), ('Rsh', 252.3141600412617), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=41.4 isc=10.23 imp=9.55 beta_voc=-0.15939 voc=49.5 alpha_isc=0.0065472 gamma_pmp=-0.372 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.739782259617002), ('Io', 1e-15), ('Rs', 0.29254302103250474), ('Rsh', 221.9752601391868), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=41.4 isc=10.54 imp=9.55 beta_voc=-0.149985 voc=49.5 alpha_isc=0.004743 gamma_pmp=-0.396 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.729272159116), ('Io', 1e-15), ('Rs', 0.26774193548387093), ('Rsh', 236.1646136648564), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=40.2 isc=10.61 imp=9.96 beta_voc=-0.15221 voc=49.1 alpha_isc=0.0058355 gamma_pmp=-0.392 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.729272159116), ('Io', 1e-15), ('Rs', 0.26774193548387093), ('Rsh', 236.1646136648564), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=40.2 isc=10.61 imp=9.96 beta_voc=-0.160557 voc=49.1 alpha_isc=0.0059416 gamma_pmp=-0.395 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 12.181206480659), ('Io', 1e-15), ('Rs', 0.27465181058495813), ('Rsh', 197.12494508251874), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=40.2 isc=10.61 imp=9.96 beta_voc=-0.146809 voc=49.1 alpha_isc=0.005305 gamma_pmp=-0.37 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 12.023554973143998), ('Io', 1e-15), ('Rs', 0.27276119402985083), ('Rsh', 213.81530180331808), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=40 isc=10.59 imp=10 beta_voc=-0.151492 voc=48.4 alpha_isc=0.0059304 gamma_pmp=-0.409 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 12.181206480659), ('Io', 1e-15), ('Rs', 0.27465181058495813), ('Rsh', 197.12494508251874), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=40.2 isc=10.61 imp=9.96 beta_voc=-0.151719 voc=49.1 alpha_isc=0.0051989 gamma_pmp=-0.38 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.792332762122), ('Io', 1e-15), ('Rs', 0.29410646387832684), ('Rsh', 224.53874371947228), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=40 isc=10.32 imp=10 beta_voc=-0.155848 voc=48.4 alpha_isc=0.0049536 gamma_pmp=-0.412 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.540090350098003), ('Io', 1e-15), ('Rs', 0.29423076923076924), ('Rsh', 252.46420160933548), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=40 isc=10.32 imp=10 beta_voc=-0.149556 voc=48.4 alpha_isc=0.0045408 gamma_pmp=-0.421 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.792332762122), ('Io', 1e-15), ('Rs', 0.29410646387832684), ('Rsh', 224.53874371947228), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=40.2 isc=10.61 imp=9.96 beta_voc=-0.149755 voc=49.1 alpha_isc=0.0051989 gamma_pmp=-0.416 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 12.275797385167998), ('Io', 1e-15), ('Rs', 0.2755064456721917), ('Rsh', 197.24291266921895), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=40.2 isc=10.61 imp=9.96 beta_voc=-0.148773 voc=49.1 alpha_isc=0.0047745 gamma_pmp=-0.396 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 12.118145877653), ('Io', 1e-15), ('Rs', 0.2733826247689465), ('Rsh', 215.11912089948228), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=40 isc=10.6 imp=10.01 beta_voc=-0.14762 voc=48.4 alpha_isc=0.004028 gamma_pmp=-0.435 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 12.275797385167998), ('Io', 1e-15), ('Rs', 0.2755064456721917), ('Rsh', 197.24291266921895), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=40 isc=10.6 imp=10.01 beta_voc=-0.155364 voc=48.4 alpha_isc=0.005194 gamma_pmp=-0.441 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.855393365127998), ('Io', 1e-15), ('Rs', 0.2924385633270322), ('Rsh', 224.8404357750605), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=40 isc=10.6 imp=10.01 beta_voc=-0.151008 voc=48.4 alpha_isc=0.004028 gamma_pmp=-0.437 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.613661053605), ('Io', 1e-15), ('Rs', 0.2922636103151862), ('Rsh', 252.6133062670353), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=41.7 isc=10.36 imp=9.6 beta_voc=-0.16932 voc=49.8 alpha_isc=0.0065268 gamma_pmp=-0.39 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.855393365127998), ('Io', 1e-15), ('Rs', 0.2924385633270322), ('Rsh', 224.8404357750605), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=41.7 isc=10.61 imp=9.6 beta_voc=-0.153882 voc=49.8 alpha_isc=0.0051989 gamma_pmp=-0.38 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 12.370388289676999), ('Io', 1e-15), ('Rs', 0.27324200913242025), ('Rsh', 196.98275607694958), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=41.7 isc=10.36 imp=9.6 beta_voc=-0.160356 voc=49.8 alpha_isc=0.0066304 gamma_pmp=-0.372 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 12.223246882663002), ('Io', 1e-15), ('Rs', 0.27087912087912097), ('Rsh', 214.68840917408096), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=41.7 isc=10.61 imp=9.6 beta_voc=-0.150894 voc=49.8 alpha_isc=0.0047745 gamma_pmp=-0.396 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 12.370388289676999), ('Io', 1e-15), ('Rs', 0.27324200913242025), ('Rsh', 196.98275607694958), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=40.4 isc=10.69 imp=10.02 beta_voc=-0.15314 voc=49.4 alpha_isc=0.0058795 gamma_pmp=-0.392 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.918453968134001), ('Io', 1e-15), ('Rs', 0.287593984962406), ('Rsh', 225.14068333654006), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=40.4 isc=10.69 imp=10.02 beta_voc=-0.161538 voc=49.4 alpha_isc=0.0059864 gamma_pmp=-0.395 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.705), ('Il', 11.687231757111999), ('Io', 1e-15), ('Rs', 0.2903225806451613), ('Rsh', 252.76148276262444), ('Adj', 0.0)]"
