Name,Vac,Pso,Paco,Pdco,Vdco,C0,C1,C2,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high,CEC_Date,CEC_hybrid
Hoymiles Power Electronics Inc : HMS-600-2D-NA [240V],240,1.001348,591,612.976188,37,-0.000007,-0.000214,-0.053257,-0.179554,0.1773,48,16.566924,29,48,n/a,N
Hoymiles Power Electronics Inc : HMS-600-2T-NA [240V],240,1.001348,591,612.976188,37,-0.000007,-0.000214,-0.053257,-0.179554,0.1773,48,16.566924,29,48,n/a,N
Hoymiles Power Electronics Inc : HMS-700-2D-NA [240V],240,1.118404,697,722.571265,42,-0.000005,-0.000286,-0.06342,-0.271908,0.2091,48,17.204078,33,48,n/a,N
Hoymiles Power Electronics Inc : HMS-700-2T-NA [240V],240,1.118404,697,722.571265,42,-0.000005,-0.000286,-0.06342,-0.271908,0.2091,48,17.204078,33,48,n/a,N
Hoymiles Power Electronics Inc : HMS-800-2D-NA [240V],240,1.432277,767,795.035062,42,-0.000005,-0.000302,-0.076697,-0.265292,0.2301,48,18.929406,34,48,n/a,N
Hoymiles Power Electronics Inc : HMS-800-2T-NA [240V],240,1.432277,767,795.035062,42,-0.000005,-0.000302,-0.076697,-0.265292,0.2301,48,18.929406,34,48,n/a,N
Hoymiles Power Electronics Inc : THM-1500 [240V],240,3.91094,1551,1609.529393,42,-0.000005,-0.000546,-0.07683,-0.231669,0.4653,48,38.322128,36,48,44207,N
Huawei Technologies Co - Ltd : SUN2000-100KTL-USH0 [800V],800,180.745658,100000,101447.5278,1120,0,-0.000011,0.000001,0.001576,30,1200,90.57815,880,1200,n/a,N
Huawei Technologies Co - Ltd : SUN2000-10KTL-USL0 [240V],240,23.52272,10000,10113.8091,395,-0.000001,0.000012,0.003709,-0.000561,3,420,25.60458,370,420,43388,N
Huawei Technologies Co - Ltd : SUN2000-11.4KTL-USL0 [240V],240,23.129018,11400,11537.82432,395,-0.000001,0.000013,0.003276,-0.000163,3.42,420,29.209682,370,420,43388,N
Huawei Technologies Co - Ltd : SUN2000-25KTL-US [480V],480,78.46214,25000,25444.59338,730,0,-0.000019,0.000111,0.000344,7.5,800,34.855607,560,800,n/a,N
Huawei Technologies Co - Ltd : SUN2000-3.8KTL-USL0 [240V],240,13.910679,3800,3837.150511,395,-0.000001,0.000015,0.001919,-0.001238,1.14,420,9.714305,370,420,43480,N
Huawei Technologies Co - Ltd : SUN2000-30KTL-US [480V],480,81.458463,30000,30562.31386,730,0,-0.000019,0.000055,0.00035,9,800,41.866183,560,800,n/a,N
Huawei Technologies Co - Ltd : SUN2000-33KTL-US [480V],480,74.856138,33000,33537.77978,720,0,-0.000019,-0.00129,-0.000566,9.9,850,46.58025,460,850,43388,N
Huawei Technologies Co - Ltd : SUN2000-36KTL-US [480V],480,66.608117,36000,36592.32271,720,0,-0.000016,-0.000987,-0.000287,10.8,850,50.82267,490,850,43388,N
Huawei Technologies Co - Ltd : SUN2000-40KTL-US [480V],480,57.187086,40000,40649.71849,720,0,-0.000018,-0.002102,-0.003839,12,850,56.457942,530,850,43388,N
Huawei Technologies Co - Ltd : SUN2000-5KTL-USL0 [240V],240,15.689743,5000,5059.371245,395,-0.000002,0.000021,0.000607,-0.00116,1.5,420,12.808535,370,420,43480,N
Huawei Technologies Co - Ltd : SUN2000-7.6KTL-USL0 [240V],240,13.804557,7600,7698.951463,395,-0.000001,0.000015,0.003878,0.001393,2.28,420,19.491016,370,420,43480,N
Huawei Technologies Co - Ltd : SUN2000-9KTL-USL0 [240V],240,19.212785,9000,9096.470242,395,-0.000001,0.00001,0.001614,0.002407,2.7,420,23.029039,370,420,43388,N
INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1000TL U B360 [360V],360,3055.184015,1000000,1029524.892,632,0,0.000016,0.001756,0.000655,300,740,1628.995082,524,740,n/a,Y
INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1110TL U B400 [400V],400,3330.121184,1110000,1140194.961,660,0,0.000005,0.00009,-0.000975,333,740,1727.568123,580,740,n/a,Y
INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1140TL U B410 [410V],410,3944.941667,1027752,1055763.722,668,0,0.000009,0.000906,0.000181,308.3256,800,1580.484614,595,800,n/a,Y
INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1165TL U B420 [420V],420,3313.400275,1165000,1195077.054,675,0,0.000005,0.000997,-0.000565,349.5,740,1770.484525,610,740,n/a,Y
INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1190TL U B430 [430V],430,3836.025388,1048594,1076424.484,682,0,0.000007,0.000798,-0.00017,314.5782,800,1578.33502,624,800,n/a,Y
INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1220TL U B440 [440V],440,4084.065909,1099306,1128145.928,689,0,0.000007,0.000771,-0.000022,329.7918,800,1637.367094,638,800,n/a,Y
INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1245TL U B480 [480V],480,2515.656797,1042220,1076255.655,949,0,0.000012,0.000561,0.000413,312.666,1200,1134.094473,697,1200,n/a,Y
INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1250TL U B450 [450V],450,3971.416416,1114104,1142754.339,696,0,0.000007,0.001011,0.000245,334.2312,800,1641.888418,652,800,n/a,Y
INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1275TL U B460 [460V],460,3899.451637,1128476,1156487.139,703,0,0.00001,0.001418,0.001139,338.5428,800,1645.074166,666,800,n/a,Y
INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1665TL U B640 [640V],640,4143.084743,1367076,1406685.262,1060,0,0.00001,0.00056,0.000167,410.1228,1200,1327.061568,919,1200,n/a,Y
INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1690TL U B650 [650V],650,4207.378516,1375282,1414401.737,1067,0,0.000011,0.000581,0.000394,412.5846,1200,1325.587383,933,1200,n/a,Y
INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1715TL U B660 [660V],660,4586.187989,1390614,1430345.829,1074,0,0.00001,0.000831,0.000492,417.1842,1200,1331.793136,948,1200,n/a,Y
INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1740TL U B670 [670V],670,4199.508774,1272412,1308528.889,1081,0,0.000009,0.000372,-0.000057,381.7236,1200,1210.480008,962,1200,n/a,Y
INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1800TL U B690 [690V],690,3366.816111,1300644,1336212.667,1081,0,0.000006,0.000031,-0.000175,390.1932,1200,1236.089424,962,1200,n/a,Y
INGETEAM POWER TECHNOLOGY S A : INGECON SUN 610TL U B220 [220V],220,2503.73153,610000,630093.7098,590,0,0.000019,0.001919,0.000881,183,740,1067.95544,440,740,n/a,Y
INGETEAM POWER TECHNOLOGY S A : INGECON SUN 830TL U B300 [300V],300,2560.860368,830000,855294.3952,590,0,0.00001,0.001181,-0.000175,249,740,1449.651517,440,740,n/a,Y
INGETEAM POWER TECHNOLOGY S A : INGECON SUN 915TL U B330 [330V],330,2906.413687,915000,941367.988,613,0,0.000005,0.000656,-0.000909,274.5,740,1535.673716,485,740,n/a,Y
Jinko Solar Co - Ltd: JKMS260M-60B-EP [240V],240,0.986078,230,236.018541,32,-0.000022,-0.000229,-0.031134,-0.21359,0.069,37,7.375579,27,37,43872,N
Jinko Solar Co - Ltd: JKMS265M-60B-EP [240V],240,0.986078,230,236.018541,32,-0.000022,-0.000229,-0.031134,-0.21359,0.069,37,7.375579,27,37,43872,N
Jinko Solar Co - Ltd: JKMS270M-60B-EP [240V],240,0.986078,230,236.018541,32,-0.000022,-0.000229,-0.031134,-0.21359,0.069,37,7.375579,27,37,43872,N
Jinko Solar Co - Ltd: JKMS275M-60-EP [240V],240,0.986078,230,236.018541,32,-0.000022,-0.000229,-0.031134,-0.21359,0.069,37,7.375579,27,37,43872,N
Jinko Solar Co - Ltd: JKMS275M-60B-EP [240V],240,0.986078,230,236.018541,32,-0.000022,-0.000229,-0.031134,-0.21359,0.069,37,7.375579,27,37,43872,N
Jinko Solar Co - Ltd: JKMS280M-60-EP [240V],240,0.986078,230,236.018541,32,-0.000022,-0.000229,-0.031134,-0.21359,0.069,37,7.375579,27,37,43872,N
Jinko Solar Co - Ltd: JKMS280M-60B-EP [240V],240,0.986078,230,236.018541,32,-0.000022,-0.000229,-0.031134,-0.21359,0.069,37,7.375579,27,37,43872,N
Jinko Solar Co - Ltd: JKMS285M-60-EP [240V],240,0.986078,230,236.018541,32,-0.000022,-0.000229,-0.031134,-0.21359,0.069,37,7.375579,27,37,43872,N
Jinko Solar Co - Ltd: JKMS285M-60B-EP [240V],240,0.986078,230,236.018541,32,-0.000022,-0.000229,-0.031134,-0.21359,0.069,37,7.375579,27,37,43872,N
Jinko Solar Co - Ltd: JKMS290M-60-EP [240V],240,0.986078,230,236.018541,32,-0.000022,-0.000229,-0.031134,-0.21359,0.069,37,7.375579,27,37,43872,N
Jinko Solar Co - Ltd: JKMS290M-60B-EP [240V],240,0.986078,230,236.018541,32,-0.000022,-0.000229,-0.031134,-0.21359,0.069,37,7.375579,27,37,43872,N
Jinko Solar Co - Ltd: JKMS295M-60-EP [240V],240,0.986078,230,236.018541,32,-0.000022,-0.000229,-0.031134,-0.21359,0.069,37,7.375579,27,37,43872,N
Jinko Solar Co - Ltd: JKMS295M-60B-EP [240V],240,0.986078,230,236.018541,32,-0.000022,-0.000229,-0.031134,-0.21359,0.069,37,7.375579,27,37,43872,N
Jinko Solar Co - Ltd: JKMS300M-60-EP [240V],240,0.986078,230,236.018541,32,-0.000022,-0.000229,-0.031134,-0.21359,0.069,37,7.375579,27,37,43872,N
Jinko Solar Co - Ltd: JKMS300M-60BL-EP [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,43872,N
Jinko Solar Co - Ltd: JKMS300M-60BL-EP [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,43872,N
Jinko Solar Co - Ltd: JKMS300M-60BL-EP-Q [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS300M-60BL-EP-Q [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS305M-60BL-EP [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,43872,N
Jinko Solar Co - Ltd: JKMS305M-60BL-EP [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,43872,N
Jinko Solar Co - Ltd: JKMS305M-60BL-EP-Q [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS305M-60BL-EP-Q [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS305M-60L-EP [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,43872,N
Jinko Solar Co - Ltd: JKMS305M-60L-EP [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,43872,N
Jinko Solar Co - Ltd: JKMS305M-60L-EP-Q [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS305M-60L-EP-Q [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS310M-60BL-EP [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,43872,N
Jinko Solar Co - Ltd: JKMS310M-60BL-EP [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,43872,N
Jinko Solar Co - Ltd: JKMS310M-60BL-EP-Q [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS310M-60BL-EP-Q [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS310M-60L-EP [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,43872,N
Jinko Solar Co - Ltd: JKMS310M-60L-EP [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,43872,N
Jinko Solar Co - Ltd: JKMS310M-60L-EP-Q [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS310M-60L-EP-Q [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS315M-60BL-EP [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,43872,N
Jinko Solar Co - Ltd: JKMS315M-60BL-EP [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,43872,N
Jinko Solar Co - Ltd: JKMS315M-60BL-EP-Q [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS315M-60BL-EP-Q [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS315M-60L-EP [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,43872,N
Jinko Solar Co - Ltd: JKMS315M-60L-EP [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,43872,N
Jinko Solar Co - Ltd: JKMS315M-60L-EP-Q [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS315M-60L-EP-Q [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS320M-60BL-EP [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,43872,N
Jinko Solar Co - Ltd: JKMS320M-60BL-EP [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,43872,N
Jinko Solar Co - Ltd: JKMS320M-60BL-EP-Q [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS320M-60BL-EP-Q [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS320M-60L-EP [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,43872,N
Jinko Solar Co - Ltd: JKMS320M-60L-EP [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,43872,N
Jinko Solar Co - Ltd: JKMS320M-60L-EP-Q [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS320M-60L-EP-Q [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS325M-60BL-EP [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,43872,N
Jinko Solar Co - Ltd: JKMS325M-60BL-EP [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,43872,N
Jinko Solar Co - Ltd: JKMS325M-60BL-EP-Q [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS325M-60BL-EP-Q [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS325M-60L-EP [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,43872,N
Jinko Solar Co - Ltd: JKMS325M-60L-EP [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,43872,N
Jinko Solar Co - Ltd: JKMS325M-60L-EP-Q [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS325M-60L-EP-Q [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS330M-60L-EP [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,43872,N
Jinko Solar Co - Ltd: JKMS330M-60L-EP [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,43872,N
Jinko Solar Co - Ltd: JKMS330M-60L-EP-Q [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,n/a,N
Jinko Solar Co - Ltd: JKMS330M-60L-EP-Q [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,n/a,N
KACO new energy GmbH: KACO blueplanet 110 TL3 M1 WM OD IIK0 [480V],480,88.701441,109765,111509.3798,854,0,0.00001,0.002511,0.00024,32.9295,1300,130.573044,705,1300,n/a,N
KACO new energy GmbH: KACO blueplanet 110 TL3 M1 WM OD IIKX [480V],480,88.701441,109765,111509.3798,854,0,0.00001,0.002511,0.00024,32.9295,1300,130.573044,705,1300,n/a,N
KACO new energy GmbH: KACO blueplanet 125 TL3 M1 WM OD IIP0 [600V],600,107.101745,138663,140510.3797,981,0,0.00001,0.002524,0.000436,41.5989,1300,143.231784,875,1300,n/a,N
KACO new energy GmbH: KACO blueplanet 125 TL3 M1 WM OD IIPX [600V],600,107.101745,138663,140510.3797,981,0,0.00001,0.002524,0.000436,41.5989,1300,143.231784,875,1300,n/a,N
KACO new energy GmbH: KACO blueplanet 137 TL3 M1 WM OD IIP0 [600V],600,107.101745,138663,140510.3797,981,0,0.00001,0.002524,0.000436,41.5989,1300,143.231784,875,1300,n/a,N
KACO new energy GmbH: KACO blueplanet 137 TL3 M1 WM OD IIPX [600V],600,107.101745,138663,140510.3797,981,0,0.00001,0.002524,0.000436,41.5989,1300,143.231784,875,1300,n/a,N
KACO new energy GmbH: KACO blueplanet 150 TL3 M1 WM OD IIQ0 [660V],660,118.546666,151228,153100.6269,1045,0,0.000009,0.002637,0.000551,45.3684,1300,146.507777,960,1300,n/a,N
KACO new energy GmbH: KACO blueplanet 150 TL3 M1 WM OD IIQX [660V],660,118.546666,151228,153100.6269,1045,0,0.000009,0.002637,0.000551,45.3684,1300,146.507777,960,1300,n/a,N
LG Electronics Inc : A005KEEN261 [208V],208,20.251294,5000,5122.614874,400,-0.000003,0.000019,0.003092,-0.000389,1.5,450,12.806537,350,450,43962,N
LG Electronics Inc : A005KEEN261 [240V],240,22.374487,5000,5099.832206,400,-0.000003,-0.000009,0.002056,-0.002467,1.5,450,12.749581,350,450,43962,N
LG Electronics Inc : D007KEEN261 [208V],208,29.796257,6656,6853.488331,380,-0.000003,-0.000013,-0.000878,0.000459,1.9968,450,18.035496,270,450,43962,Y
LG Electronics Inc : D007KEEN261 [240V],240,29.014358,7680,7888.014358,380,-0.000002,-0.000018,-0.001712,-0.000314,2.304,450,20.757933,270,450,43962,Y
LG Electronics Inc : LG340M1K-L5 [208V],208,2.282636,322,335.405832,35,-0.000091,-0.000228,-0.008525,-0.04619,0.0966,42,9.583024,32,42,n/a,N
LG Electronics Inc : LG340M1K-L5 [240V],240,2.268247,321,331.535784,35,-0.000062,0.000021,-0.005919,-0.036256,0.0963,42,9.472451,32,42,n/a,N
LG Electronics Inc : LG345M1K-L5 [208V],208,2.282636,322,335.405832,35,-0.000091,-0.000228,-0.008525,-0.04619,0.0966,42,9.583024,32,42,n/a,N
LG Electronics Inc : LG345M1K-L5 [240V],240,2.268247,321,331.535784,35,-0.000062,0.000021,-0.005919,-0.036256,0.0963,42,9.472451,32,42,n/a,N
LG Electronics Inc : LG350M1K-L5 [208V],208,2.282636,322,335.405832,35,-0.000091,-0.000228,-0.008525,-0.04619,0.0966,42,9.583024,32,42,n/a,N
LG Electronics Inc : LG350M1K-L5 [240V],240,2.268247,321,331.535784,35,-0.000062,0.000021,-0.005919,-0.036256,0.0963,42,9.472451,32,42,n/a,N
LG Electronics Inc : LG355A1C-A5 [208V],208,3.299084,320,334.904511,35,-0.000113,-0.000428,-0.007087,-0.046078,0.096,42,9.5687,32,42,n/a,N
LG Electronics Inc : LG355A1C-A5 [240V],240,2.388961,320,330.532596,35,-0.000065,0.000019,-0.003969,-0.028656,0.096,42,9.443788,32,42,n/a,N
LG Electronics Inc : LG355M1C-N5 [208V],208,2.282636,322,335.405832,35,-0.000091,-0.000228,-0.008525,-0.04619,0.0966,42,9.583024,32,42,n/a,N
LG Electronics Inc : LG355M1C-N5 [240V],240,2.268247,321,331.535784,35,-0.000062,0.000021,-0.005919,-0.036256,0.0963,42,9.472451,32,42,n/a,N
LG Electronics Inc : LG355M1K-A6 [208V],208,2.282636,322,335.405832,35,-0.000091,-0.000228,-0.008525,-0.04619,0.0966,42,9.583024,32,42,n/a,N
LG Electronics Inc : LG355M1K-A6 [240V],240,2.268247,321,331.535784,35,-0.000062,0.000021,-0.005919,-0.036256,0.0963,42,9.472451,32,42,n/a,N
LG Electronics Inc : LG360A1C-A5 [208V],208,3.299084,320,334.904511,35,-0.000113,-0.000428,-0.007087,-0.046078,0.096,42,9.5687,32,42,n/a,N
LG Electronics Inc : LG360A1C-A5 [240V],240,2.388961,320,330.532596,35,-0.000065,0.000019,-0.003969,-0.028656,0.096,42,9.443788,32,42,n/a,N
LG Electronics Inc : LG360A1K-V5 [208V],208,2.282636,322,335.405832,35,-0.000091,-0.000228,-0.008525,-0.04619,0.0966,42,9.583024,32,42,n/a,N
LG Electronics Inc : LG360A1K-V5 [240V],240,2.268247,321,331.535784,35,-0.000062,0.000021,-0.005919,-0.036256,0.0963,42,9.472451,32,42,n/a,N
LG Electronics Inc : LG360M1C-N5 [208V],208,2.282636,322,335.405832,35,-0.000091,-0.000228,-0.008525,-0.04619,0.0966,42,9.583024,32,42,n/a,N
LG Electronics Inc : LG360M1C-N5 [240V],240,2.268247,321,331.535784,35,-0.000062,0.000021,-0.005919,-0.036256,0.0963,42,9.472451,32,42,n/a,N
LG Electronics Inc : LG360M1K-A6 [208V],208,2.282636,322,335.405832,35,-0.000091,-0.000228,-0.008525,-0.04619,0.0966,42,9.583024,32,42,n/a,N
LG Electronics Inc : LG360M1K-A6 [240V],240,2.268247,321,331.535784,35,-0.000062,0.000021,-0.005919,-0.036256,0.0963,42,9.472451,32,42,n/a,N
LG Electronics Inc : LG365A1C-A5 [208V],208,3.299084,320,334.904511,35,-0.000113,-0.000428,-0.007087,-0.046078,0.096,42,9.5687,32,42,n/a,N
LG Electronics Inc : LG365A1C-A5 [240V],240,2.388961,320,330.532596,35,-0.000065,0.000019,-0.003969,-0.028656,0.096,42,9.443788,32,42,n/a,N
LG Electronics Inc : LG365A1C-V5 [208V],208,2.282636,322,335.405832,35,-0.000091,-0.000228,-0.008525,-0.04619,0.0966,42,9.583024,32,42,43952,N
LG Electronics Inc : LG365A1C-V5 [240V],240,2.268247,321,331.535784,35,-0.000062,0.000021,-0.005919,-0.036256,0.0963,42,9.472451,32,42,43952,N
LG Electronics Inc : LG365A1K-V5 [208V],208,2.282636,322,335.405832,35,-0.000091,-0.000228,-0.008525,-0.04619,0.0966,42,9.583024,32,42,n/a,N
LG Electronics Inc : LG365A1K-V5 [240V],240,2.268247,321,331.535784,35,-0.000062,0.000021,-0.005919,-0.036256,0.0963,42,9.472451,32,42,n/a,N
LG Electronics Inc : LG365M1C-N5 [208V],208,2.282636,322,335.405832,35,-0.000091,-0.000228,-0.008525,-0.04619,0.0966,42,9.583024,32,42,n/a,N
LG Electronics Inc : LG365M1C-N5 [240V],240,2.268247,321,331.535784,35,-0.000062,0.000021,-0.005919,-0.036256,0.0963,42,9.472451,32,42,n/a,N
LG Electronics Inc : LG365M1K-A6 [208V],208,2.282636,322,335.405832,35,-0.000091,-0.000228,-0.008525,-0.04619,0.0966,42,9.583024,32,42,n/a,N
LG Electronics Inc : LG365M1K-A6 [240V],240,2.268247,321,331.535784,35,-0.000062,0.000021,-0.005919,-0.036256,0.0963,42,9.472451,32,42,n/a,N
LG Electronics Inc : LG370A1C-A5 [208V],208,3.299084,320,334.904511,35,-0.000113,-0.000428,-0.007087,-0.046078,0.096,42,9.5687,32,42,n/a,N
LG Electronics Inc : LG370A1C-A5 [240V],240,2.388961,320,330.532596,35,-0.000065,0.000019,-0.003969,-0.028656,0.096,42,9.443788,32,42,n/a,N
LG Electronics Inc : LG370A1C-V5 [208V],208,2.282636,322,335.405832,35,-0.000091,-0.000228,-0.008525,-0.04619,0.0966,42,9.583024,32,42,43952,N
LG Electronics Inc : LG370A1C-V5 [240V],240,2.268247,321,331.535784,35,-0.000062,0.000021,-0.005919,-0.036256,0.0963,42,9.472451,32,42,43952,N
LG Electronics Inc : LG370M1C-N5 [208V],208,2.282636,322,335.405832,35,-0.000091,-0.000228,-0.008525,-0.04619,0.0966,42,9.583024,32,42,n/a,N
LG Electronics Inc : LG370M1C-N5 [240V],240,2.268247,321,331.535784,35,-0.000062,0.000021,-0.005919,-0.036256,0.0963,42,9.472451,32,42,n/a,N
LG Electronics Inc : LG370M1K-A6 [208V],208,2.282636,322,335.405832,35,-0.000091,-0.000228,-0.008525,-0.04619,0.0966,42,9.583024,32,42,n/a,N
LG Electronics Inc : LG370M1K-A6 [240V],240,2.268247,321,331.535784,35,-0.000062,0.000021,-0.005919,-0.036256,0.0963,42,9.472451,32,42,n/a,N
LG Electronics Inc : LG375A1C-V5 [208V],208,2.282636,322,335.405832,35,-0.000091,-0.000228,-0.008525,-0.04619,0.0966,42,9.583024,32,42,43952,N
LG Electronics Inc : LG375A1C-V5 [240V],240,2.268247,321,331.535784,35,-0.000062,0.000021,-0.005919,-0.036256,0.0963,42,9.472451,32,42,43952,N
LG Electronics Inc : LG375M1C-A6 [208V],208,2.282636,322,335.405832,35,-0.000091,-0.000228,-0.008525,-0.04619,0.0966,42,9.583024,32,42,n/a,N
