Name,Vac,Pso,Paco,Pdco,Vdco,C0,C2,C1,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high
"Solectria Renewables, LLC: PVI 5300-POS-240 [240V] 240V [CEC 2018]",240,29.6253,5300,5573.73,275,-5.79E-06,0.000968629,1.10E-05,-6.38E-05,0.5,400,20.2681,100,400
"Solectria Renewables, LLC: PVI 60kW-208 [208V] 208V [CEC 2018]",208,435.565,60000,62436.9,345,-4.01E-07,0.00194921,1.85E-05,0.00136557,0.49,480,180.977,300,480
"Solectria Renewables, LLC: PVI 60kW-240 (N/A)V [CEC 2018]",0,385.21,60000,61907.4,345,-4.07E-07,0.000966945,2.64E-05,0.000138382,1,480,179.442,300,480
"Solectria Renewables, LLC: PVI 60kW-480 [180V] 180V [CEC 2018]",180,489.535,60000,62472.9,345,-3.71E-07,0.00172138,1.90E-05,-2.75E-05,2.85,480,181.081,300,480
"Solectria Renewables, LLC: PVI 60TL-480 [480V] [SI1] 480V [CEC 2018]",480,96.218,60000,61067.7,730,-1.51E-07,-0.00371277,-2.46E-05,-0.00174064,0.88,850,83.6544,540,850
"Solectria Renewables, LLC: PVI 60TL-480 [480V] 480V [CEC 2018]",480,95.6528,60000,61072.3,730,-1.48E-07,-0.00341481,-2.24E-05,-0.00119879,0.88,850,83.6607,540,850
"Solectria Renewables, LLC: PVI 6500-208 [208V] 208V [CEC 2018]",208,40.3492,6430,6788.03,275,-5.03E-06,0.000693743,7.41E-06,-0.000215983,0.5,400,24.6837,100,400
"Solectria Renewables, LLC: PVI 6500-240 [240V] 240V [CEC 2018]",240,40.1524,6450,6768.43,275,-4.41E-06,0.000963463,7.00E-06,-6.47E-05,0.65,400,24.6125,100,400
"Solectria Renewables, LLC: PVI 6500-277 [277V] 277V [CEC 2018]",277,38.6216,6450,6738.12,275,-3.91E-06,0.0006564,7.19E-06,-0.00043539,0.9,400,24.5022,100,400
"Solectria Renewables, LLC: PVI 6600TL [208V] 208V [CEC 2018]",208,35.0166,6600,6802.75,380,-3.52E-06,-0.000389944,-2.64E-05,-0.000993779,1.23,500,17.902,100,500
"Solectria Renewables, LLC: PVI 6600TL [240V] 240V [CEC 2018]",240,33.203,6600,6761.18,380,-2.52E-06,-0.000370185,-2.64E-05,-0.000872105,1.45,500,17.7926,100,500
"Solectria Renewables, LLC: PVI 75 kW-208 [208V] 208V [CEC 2018]",208,465.967,75000,77649.9,345,-3.39E-07,0.00150804,8.84E-06,0.000912857,1,480,225.072,300,480
"Solectria Renewables, LLC: PVI 75 kW-240 [240V] 240V [CEC 2018]",240,909.489,75000,77866.6,345,-4.03E-07,0.000176998,3.18E-06,-0.00160294,2,480,225.7,300,480
"Solectria Renewables, LLC: PVI 75 kW-480 [480V] 480V [CEC 2018]",480,461.234,75000,77716.1,345,-3.26E-07,0.000922188,2.06E-06,-0.000465748,2.71,480,225.264,300,480
"Solectria Renewables, LLC: PVI 75 kW-480PE (N/A)V [CEC 2018]",0,279.801,75000,77239.1,345,-2.16E-07,0.000705143,1.61E-05,-0.000480664,3.89,480,223.881,300,480
"Solectria Renewables, LLC: PVI 7500-208 [208V] 208V [CEC 2018]",208,40.0514,7430,7866.65,275,-4.85E-06,0.00103946,1.00E-05,2.77E-05,0.52,400,28.606,100,400
"Solectria Renewables, LLC: PVI 7500-240 [240V] 240V [CEC 2018]",240,39.1848,7450,7838.37,275,-4.26E-06,0.000794738,1.05E-05,-0.000120448,0.68,400,28.5032,100,400
"Solectria Renewables, LLC: PVI 7500-277 [277V] 277V [CEC 2018]",277,40.4558,7460,7817.2,275,-4.00E-06,0.000930329,6.65E-06,-0.000122876,0.9,400,28.4262,100,400
"Solectria Renewables, LLC: PVI 75-208-PE (N/A)V [CEC 2018]",0,319.557,75000,77202.5,345,-2.62E-07,0.00528964,2.10E-05,0.00239975,0.5,480,223.775,300,480
"Solectria Renewables, LLC: PVI 7600TL [208V] 208V [CEC 2018]",208,35.0166,6600,6802.75,380,-3.52E-06,-0.000389944,-2.64E-05,-0.000993779,1.23,500,17.902,100,500
"Solectria Renewables, LLC: PVI 7600TL [240V] 240V [CEC 2018]",240,33.8774,7600,7805.28,380,-2.65E-06,-0.000495117,-3.21E-05,-0.00133452,1.43,500,20.5402,100,500
"Solectria Renewables, LLC: PVI 82 kW-208 [208V] 208V [CEC 2018]",208,1178.33,83300,87755.6,390,-3.26E-07,-0.00270107,-5.28E-05,-0.00520327,1,480,225.014,346,480
"Solectria Renewables, LLC: PVI 82 kW-480 [480V] 480V [CEC 2018]",480,1048.2,81990,85913.7,390,-4.04E-07,0.00242352,-0.000134551,0.00370626,1,480,220.291,347,480
"Solectria Renewables, LLC: PVI 85-208-PE (N/A)V [CEC 2018]",0,597.42,85000,87824.6,345,-2.84E-07,0.000190922,6.32E-06,-0.000376894,0.5,480,254.564,300,480
"Solectria Renewables, LLC: PVI 85kW-208 [208V] 208V [CEC 2018]",208,972.68,85000,88433.2,345,-3.10E-07,0.00175664,5.92E-06,0.0022211,1,480,256.328,300,480
"Solectria Renewables, LLC: PVI 85kW-240 [240V] 240V [CEC 2018]",240,819.154,85000,88465.5,345,-3.45E-07,0.000911291,-6.61E-06,-0.00139346,2,480,256.422,300,480
"Solectria Renewables, LLC: PVI 85kW-480 [480V] 480V [CEC 2018]",480,894.525,85000,88198.2,345,-3.27E-07,0.00196886,1.58E-06,0.00177678,2.86,480,255.647,300,480
"Solectria Renewables, LLC: PVI 95kW-208 [208V] 208V [CEC 2018]",208,1109.65,95470,101116,390,-3.39E-07,-0.00277372,-3.96E-05,-0.00359312,1,480,259.272,347,480
"Solectria Renewables, LLC: PVI 95kW-480 [480V] 480V [CEC 2018]",480,1194.57,95320,100287,390,-4.65E-07,0.0018082,-0.000110193,0.00351225,1,480,257.146,347,480
"Solectria Renewables, LLC: SGI 225-480 [480V] 480V [CEC 2018]",480,1180.71,230100,235719,360,-6.17E-08,0.00267889,1.02E-05,0.000407189,28,480,654.774,300,480
"Solectria Renewables, LLC: SGI 250-480 [480V] 480V [CEC 2018]",480,1088.95,258200,264545,360,-4.98E-08,0.0029123,1.56E-05,0.00124655,28,480,734.848,300,480
"Solectria Renewables, LLC: SGI 266-480 [480V] 480V [CEC 2018]",480,1073.79,269800,276618,360,-5.11E-08,0.0030003,1.56E-05,0.00145047,28,480,768.383,300,480
"Solectria Renewables, LLC: SGI 300-480 [480V] 480V [CEC 2018]",480,1087.64,304900,313057,360,-5.01E-08,0.00317046,1.66E-05,0.00194834,28,480,869.602,300,480
"Solectria Renewables, LLC: SGI 499PE [480V] 480V [CEC 2018]",480,664.564,508200,525660,360,-4.36E-08,-0.000226699,3.08E-05,0.000856159,17,480,1460.17,300,480
"Solectria Renewables, LLC: SGI 500-480 [480V] 480V [CEC 2018]",480,2257.36,500800,517018,360,-4.16E-08,0.00168374,2.53E-06,-0.00120835,32,480,1436.16,300,480
"Solectria Renewables, LLC: SGI 500PE [480V] 480V [CEC 2018]",480,664.564,508200,525660,360,-4.36E-08,-0.000226699,3.08E-05,0.000856159,17,480,1460.17,300,480
"Solectria Renewables, LLC: SGI 500XT (N/A)V [CEC 2018]",0,1901.1,500000,511928,345,-3.02E-08,0.000769268,-1.08E-07,-0.00149476,39.82,480,1483.85,300,480
"Solectria Renewables, LLC: SGI 500XTM (N/A)V [CEC 2018]",0,2588.94,500000,509232,615,-1.75E-08,0.00147701,1.43E-05,0.00180444,88.78,820,828.019,545,820
"Solectria Renewables, LLC: SGI 750XTM (N/A)V [CEC 2018]",0,3458.01,750000,764575,615,-1.22E-08,0.00208712,9.34E-06,0.00118159,122.6,820,1243.21,545,820
"Solectria Renewables, LLC: SGI-225 480V [CEC 2010]",480,1113.867659,230146,235894.6366,360.3289333,-6.20E-08,2.14E-03,8.57E-06,-5.41E-04,28,625,780,300,500
"Solectria Renewables, LLC: SGI-250 480V [CEC 2010]",480,1037.33853,258172,264702.195,360.587,-5.20E-08,2.90E-03,1.46E-05,8.08E-04,28,625,864,300,500
"Solectria Renewables, LLC: SGI-266 480V [CEC 2010]",480,1024.704261,269841,276800.5317,360.5182333,-5.19E-08,2.65E-03,1.63E-05,1.11E-03,28,625,918,300,500
"Solectria Renewables, LLC: SGI-300 480V [CEC 2010]",480,1022.902314,304850,313223.3478,360.3448667,-5.16E-08,3.18E-03,1.75E-05,1.72E-03,28,625,1036,300,500
"Solectria Renewables, LLC: SGI-500 480V [CEC 2010]",480,2114.960627,500800,517349.9716,360.6100333,-4.22E-08,1.84E-03,-3.29E-07,-1.56E-03,32,625,1727,300,500
Solectria Renewables: PVI 14TL-208 208V [CEC 2013],208,42.56388106,14000,14671.79267,385.5313981,-1.41E-06,2.45E-03,-2.96E-05,2.09E-04,4,600,60,260,550
Solectria Renewables: PVI 20TL-480 480V [CEC 2013],480,67.88284212,20000,20657.73724,480.1196481,-6.62E-07,-4.71E-04,-6.35E-05,-3.74E-03,2,600,70,300,550
Solectria Renewables: PVI 23TL-480 480V [CEC 2013],480,56.08090091,23000,23433.00451,718.1666667,-3.43E-07,3.66E-04,-3.61E-05,9.26E-04,1,1000,54,450,800
Solectria Renewables: PVI 28TL-480 480V [CEC 2013],480,54.97958878,28000,28567.27168,721.9698413,-3.49E-07,-1.01E-04,-3.72E-05,-1.56E-05,0.9,1000,64,450,800
Solectria Renewables: PVI 3000S (208V) 208V [CEC 2012],208,29.46012922,2810,2935.233588,275.07755,-7.63E-06,1.50E-03,4.58E-05,-9.78E-04,0.35,600,16,200,550
Solectria Renewables: PVI 3000S (208V) w- or w-o -P 208V [CEC 2012],208,27.45343356,2700,2819.056961,251.1266667,-9.71E-06,1.69E-03,3.23E-05,-3.29E-04,10.6,600,16,200,550
Solectria Renewables: PVI 3000S (240V) 240V [CEC 2012],240,30.52552904,3010,3133.636948,275.0133556,-7.85E-06,1.64E-03,4.52E-05,-5.63E-04,0.47,600,16,200,550
Solectria Renewables: PVI 3000S (240V) w- or w-o -P 240V [CEC 2012],240,26.12062878,2900,3022.566467,250.1206667,-9.24E-06,1.59E-03,3.36E-05,-2.34E-04,10.3,600,16,200,550
Solectria Renewables: PVI 3000S-P (208V) 208V [CEC 2012],208,29.46012922,2810,2935.233588,275.07755,-7.63E-06,1.50E-03,4.58E-05,-9.78E-04,0.35,600,16,200,550
Solectria Renewables: PVI 3000S-P (240V) 240V [CEC 2012],240,30.52552904,3010,3133.636948,275.0133556,-7.85E-06,1.64E-03,4.52E-05,-5.63E-04,0.47,600,16,200,550
Solectria Renewables: PVI 36TL-480 480V [CEC 2015],480,81.27193373,36000,36715.23851,730.1039683,-2.48E-07,-2.20E-03,-3.97E-05,-3.41E-04,0,1000,68,520,800
Solectria Renewables: PVI 4000S (208V) 208V [CEC 2012],208,31.65273174,3510,3684.816724,275.0467648,-8.82E-06,1.84E-03,4.75E-05,4.44E-05,0.35,600,20,200,550
Solectria Renewables: PVI 4000S (208V) w- or w-o -P 208V [CEC 2012],208,29.0127083,3400,3569.956834,250.219,-1.08E-05,1.49E-03,2.51E-05,-2.78E-04,12,600,21,200,550
Solectria Renewables: PVI 4000S (240V) 240V [CEC 2012],240,31.60134211,4020,4215.851792,275.0813963,-8.18E-06,1.75E-03,4.10E-05,-2.18E-04,0.47,600,20,200,550
Solectria Renewables: PVI 4000S (240V) w- or w-o -P 240V [CEC 2012],240,27.36082913,3900,4091.308715,285.0353333,-7.98E-06,2.54E-03,2.86E-05,-2.42E-04,11,600,21,200,550
Solectria Renewables: PVI 4000S-P (208V) 208V [CEC 2012],208,31.65273174,3510,3684.816724,275.0467648,-8.82E-06,1.84E-03,4.75E-05,4.44E-05,0.35,600,20,200,550
Solectria Renewables: PVI 4000S-P (240V) 240V [CEC 2012],240,31.60134211,4020,4215.851792,275.0813963,-8.18E-06,1.75E-03,4.10E-05,-2.18E-04,0.47,600,20,200,550
Solectria Renewables: PVI 5000S (208V) 208V [CEC 2012],208,32.95820702,4400,4599.720911,274.6090019,-6.79E-06,1.75E-03,4.02E-05,-1.03E-03,0.47,600,25,200,550
Solectria Renewables: PVI 5000S (208V) w- or w-o -P 208V [CEC 2012],208,28.42261068,4300,4504.507753,275,-6.31E-06,2.18E-03,2.39E-05,1.32E-04,13.95,600,25,200,550
Solectria Renewables: PVI 5000S (240V) 240V [CEC 2012],240,31.40575116,5010,5240.017834,274.9662963,-5.74E-06,2.69E-03,1.87E-05,-1.27E-04,0.47,600,25,200,550
Solectria Renewables: PVI 5000S (240V) w- or w-o -P 240V [CEC 2012],240,29.3589434,4900,5135.584132,275,-6.25E-06,1.87E-03,2.01E-05,-2.76E-04,14,600,25,200,550
Solectria Renewables: PVI 5000S-P (208V) 208V [CEC 2012],208,32.95820702,4400,4599.720911,274.6090019,-6.79E-06,1.75E-03,4.02E-05,-1.03E-03,0.47,600,25,200,550
Solectria Renewables: PVI 5000S-P (240V) 240V [CEC 2012],240,31.40575116,5010,5240.017834,274.9662963,-5.74E-06,2.69E-03,1.87E-05,-1.27E-04,0.47,600,25,200,550
Solectria Renewables: PVI 50TL-480 480V [CEC 2016],480,95.1338,50000,50835.1,730,-1.44E-07,-0.00367339,-2.37E-05,-0.00124727,0.88,850,0.0588235,480,850
Solectria Renewables: PVI 60TL-480 480V [CEC 2016],480,95.6528,60000,61072.3,730,-1.48E-07,-0.00341481,-2.24E-05,-0.00119879,0.88,850,0.0705882,540,850
Solectria Renewables: PVI-100-208-PE 208V [CEC 2013],208,559.3483125,100000,103743.5036,344.998,-2.79E-07,-1.74E-05,-3.23E-06,-1.44E-03,0.5,600,351,300,500
Solectria Renewables: PVI100kW-208 208V [CEC 2013],208,839.2065204,100000,104344.9415,345.8385333,-2.58E-07,5.08E-04,-1.64E-07,7.73E-05,1,600,334,312,500
Solectria Renewables: PVI100kW-240 240V [CEC 2013],240,672.3884439,100000,104306.7009,345.3408,-2.64E-07,1.40E-03,6.19E-07,1.94E-04,2,600,351,300,500
Solectria Renewables: PVI100kW-480 480V [CEC 2013],480,813.2633458,100000,104095.8378,354.0647,-2.90E-07,3.32E-04,-4.81E-06,-2.89E-04,2.86,600,334,312,500
Solectria Renewables: PVI10kW-208 208V [CEC 2012],208,102.4834168,10361,10806.27737,267.1104667,-2.75E-06,5.33E-03,1.28E-06,7.08E-03,2.56,475,52,205,385
Solectria Renewables: PVI10kW-480 480V [CEC 2012],480,63.68935536,10409,10847.08093,270.9746,-2.02E-06,-6.87E-04,-1.41E-05,-1.05E-03,11.36,475,52,205,385
Solectria Renewables: PVI13kW-208 208V [CEC 2012],208,75.91224642,13691,14361.82766,267.2049333,-2.18E-06,-4.71E-03,-2.26E-05,-2.00E-03,2.56,475,69,205,385
Solectria Renewables: PVI13kW-480 480V [CEC 2012],480,63.36286072,13698,14352.49884,271.0198667,-1.93E-06,-2.16E-04,-1.39E-05,-8.05E-05,11.36,475,69,205,385
Solectria Renewables: PVI15kW-208 208V [CEC 2012],208,96.94492942,15045,15818.38087,267.1972667,-2.31E-06,3.77E-04,-8.27E-06,8.74E-04,2.56,475,77,205,385
Solectria Renewables: PVI15kW-480 480V [CEC 2012],480,64.62465914,15353,16135.6507,271.0679,-1.97E-06,-4.78E-04,-1.29E-05,-2.90E-04,11.36,475,77,205,385
Solectria Renewables: PVI1800-208 208V [CEC 2016],208,25.2969,1800,1927.28,290,-1.09E-05,-0.000550298,-5.61E-05,-0.00274808,0.26,320,0.005625,100,320
Solectria Renewables: PVI1800-240 240V [CEC 2016],240,27.2988,1800,1931.86,290,-1.41E-05,-6.53E-05,-4.95E-05,-0.000246381,0.14,320,0.005625,100,320
Solectria Renewables: PVI2500-208 208V [CEC 2016],208,28.8774,2500,2719.35,290,-1.38E-05,-0.000972631,-6.33E-05,-0.0018298,0.1,320,0.0078125,100,320
Solectria Renewables: PVI2500-240 240V [CEC 2016],240,29.8348,2500,2692.28,290,-1.48E-05,-0.000433314,-6.64E-05,-0.00146782,0.32,320,0.0078125,100,320
Solectria Renewables: PVI3000-208 208V [CEC 2016],208,29.8279,2700,2822.2,250,-9.97E-06,0.000963427,2.04E-05,-0.000222299,0.5,400,0.00675,100,400
Solectria Renewables: PVI3000-240 240V [CEC 2016],240,27.5653,2900,3025.99,250,-9.12E-06,0.00114803,2.38E-05,0.000153075,0.5,400,0.00725,100,400
Solectria Renewables: PVI3000-POS-208 208V [CEC 2016],208,29.8279,2700,2822.2,250,-9.97E-06,0.000963427,2.04E-05,-0.000222299,0.5,400,0.00675,100,400
Solectria Renewables: PVI3000-POS-240 240V [CEC 2016],240,27.5653,2900,3025.99,250,-9.12E-06,0.00114803,2.38E-05,0.000153075,0.5,400,0.00725,100,400
Solectria Renewables: PVI-3800TL (208V) 208V [CEC 2014],208,14.75570756,3320,3415.071064,380.6904762,-4.49E-06,-7.41E-04,-1.42E-05,-1.45E-03,1.14,600,20,200,500
Solectria Renewables: PVI-3800TL (240V) 240V [CEC 2014],240,21.59326508,3810,3906.389356,380.4285714,-4.02E-06,-6.99E-05,-3.07E-05,-1.60E-03,1.19,600,20,200,500
Solectria Renewables: PVI4000-208 208V [CEC 2016],208,30.243,3400,3573.48,250,-1.06E-05,0.000849323,1.41E-05,-0.000401282,0.5,400,0.0085,100,400
Solectria Renewables: PVI4000-240 240V [CEC 2016],240,30.4457,3900,4092.87,250,-8.38E-06,0.00143195,1.70E-05,-0.000253954,0.5,400,0.00975,100,400
Solectria Renewables: PVI4000-POS-208 208V [CEC 2016],208,30.243,3400,3573.48,250,-1.06E-05,0.000849323,1.41E-05,-0.000401282,0.5,400,0.0085,100,400
Solectria Renewables: PVI4000-POS-240 240V [CEC 2016],240,30.4457,3900,4092.87,250,-8.38E-06,0.00143195,1.70E-05,-0.000253954,0.5,400,0.00975,100,400
Solectria Renewables: PVI5000-208 208V [CEC 2016],208,29.7833,4300,4506.24,275,-5.93E-06,0.0011159,1.28E-05,4.11E-06,0.5,400,0.01075,100,400
Solectria Renewables: PVI5000-240 240V [CEC 2016],240,30.9236,4900,5137.21,275,-6.02E-06,0.00107819,1.35E-05,6.80E-05,0.5,400,0.01225,100,400
Solectria Renewables: PVI5000-POS-208 208V [CEC 2016],208,29.7833,4300,4506.24,275,-5.93E-06,0.0011159,1.28E-05,4.11E-06,0.5,400,0.01075,100,400
Solectria Renewables: PVI5000-POS-240 240V [CEC 2016],240,30.9236,4900,5137.21,275,-6.02E-06,0.00107819,1.35E-05,6.80E-05,0.5,400,0.01225,100,400
Solectria Renewables: PVI50kW-240 240V [CEC 2013],240,368.2448966,50000,51495.30377,344.1775333,-4.27E-07,1.20E-03,1.61E-05,-1.42E-03,1,600,176,300,500
Solectria Renewables: PVI50kW-480 480V [CEC 2013],480,459.0395255,50000,51963.22852,345.0923333,-3.77E-07,1.60E-03,1.81E-05,2.36E-04,2.85,600,169,312,500
Solectria Renewables: PVI-5200TL (208V) 208V [CEC 2014],208,30.67098762,5200,5338.065906,379.9810952,-2.82E-06,-9.06E-05,-2.65E-05,-5.87E-04,1.31,600,30,200,500
Solectria Renewables: PVI-5200TL (240V) 240V [CEC 2014],240,29.0621399,5200,5315.528105,379.9911508,-1.94E-06,3.15E-05,-2.99E-05,-1.13E-03,1.42,600,30,200,500
Solectria Renewables: PVI5300-208 208V [CEC 2016],208,28.7516,4600,4833.49,275,-5.73E-06,0.00119248,1.01E-05,-1.03E-05,0.5,400,0.0115,100,400
Solectria Renewables: PVI5300-240 240V [CEC 2016],240,29.6253,5300,5573.73,275,-5.79E-06,0.000968629,1.10E-05,-6.38E-05,0.5,400,0.01325,100,400
Solectria Renewables: PVI5300-POS-208 208V [CEC 2016],208,28.7516,4600,4833.49,275,-5.73E-06,0.00119248,1.01E-05,-1.03E-05,0.5,400,0.0115,100,400
Solectria Renewables: PVI5300-POS-240 240V [CEC 2016],240,29.6253,5300,5573.73,275,-5.79E-06,0.000968629,1.10E-05,-6.38E-05,0.5,400,0.01325,100,400
Solectria Renewables: PVI60kW-208 208V [CEC 2013],208,398.5369088,60000,62434.50879,345.0091667,-3.71E-07,1.75E-03,1.50E-05,1.01E-03,0.49,600,202,312,500
Solectria Renewables: PVI60kW-240 240V [CEC 2013],240,358.5198177,60000,61921.99306,344.1829333,-3.91E-07,1.82E-03,2.78E-05,5.53E-04,1,600,211,300,500
Solectria Renewables: PVI60kW-480 480V [CEC 2013],480,453.0084856,60000,62485.1384,345.1185333,-3.50E-07,1.72E-03,2.01E-05,-2.89E-05,2.85,600,201,312,500
Solectria Renewables: PVI6500-208 208V [CEC 2016],208,40.3492,6430,6788.03,275,-5.03E-06,0.000693743,7.41E-06,-0.000215983,0.5,400,0.016075,100,400
Solectria Renewables: PVI6500-240 240V [CEC 2016],240,40.1524,6450,6768.43,275,-4.41E-06,0.000963463,7.00E-06,-6.47E-05,0.65,400,0.016125,100,400
Solectria Renewables: PVI6500-277 277V [CEC 2016],277,38.6216,6450,6738.12,275,-3.91E-06,0.0006564,7.19E-06,-0.00043539,0.9,400,0.016125,100,400
Solectria Renewables: PVI-6600TL (208V) 208V [CEC 2014],208,35.17571359,6600,6805.509183,380.1106587,-3.48E-06,-4.50E-04,-3.28E-05,-1.21E-03,1.23,600,36,200,500
Solectria Renewables: PVI-6600TL (240V) 240V [CEC 2014],240,33.3206431,6600,6765.553973,379.9414762,-2.53E-06,-5.76E-04,-3.44E-05,-1.49E-03,1.45,600,36,200,500
Solectria Renewables: PVI7500-208 208V [CEC 2016],208,40.0514,7430,7866.65,275,-4.85E-06,0.00103946,1.00E-05,2.77E-05,0.52,400,0.018575,100,400
Solectria Renewables: PVI7500-240 240V [CEC 2016],240,39.1848,7450,7838.37,275,-4.26E-06,0.000794738,1.05E-05,-0.000120448,0.68,400,0.018625,100,400
Solectria Renewables: PVI7500-277 277V [CEC 2016],277,40.4558,7460,7817.2,275,-4.00E-06,0.000930329,6.65E-06,-0.000122876,0.9,400,0.01865,100,400
Solectria Renewables: PVI-75-208-PE 208V [CEC 2013],208,297.6452119,75000,77156.89538,344.9125667,-2.35E-07,4.74E-03,1.87E-05,1.94E-03,0.5,600,264,300,500
Solectria Renewables: PVI75kW-208 208V [CEC 2013],208,435.2897142,75000,77612.32641,344.1299667,-3.13E-07,1.37E-03,7.20E-06,4.95E-04,1,600,252,312,500
Solectria Renewables: PVI75kW-240 240V [CEC 2013],240,783.9990565,75000,77916.67744,345.4810333,-3.60E-07,1.39E-05,3.89E-06,-1.76E-03,2,600,264,300,500
Solectria Renewables: PVI75kW-480 480V [CEC 2013],480,436.6464396,75000,77712.92742,345.1402333,-3.10E-07,1.14E-03,6.70E-06,-1.58E-04,2.71,600,252,312,500
Solectria Renewables: PVI75kW-480PE 480V [CEC 2013],480,272.1367162,75000,77259.09784,344.8330667,-2.17E-07,7.18E-04,1.47E-05,-7.51E-04,3.89,600,264,300,500
Solectria Renewables: PVI-7600TL (208V) 208V [CEC 2014],208,35.17571359,6600,6805.509183,380.1106587,-3.48E-06,-4.50E-04,-3.28E-05,-1.21E-03,1.23,600,40,200,500
Solectria Renewables: PVI-7600TL (240V) 240V [CEC 2014],240,33.70123604,7600,7810.709462,380.0650238,-2.65E-06,-4.94E-04,-3.93E-05,-1.50E-03,1.43,600,40,200,500
Solectria Renewables: PVI82kW-208 208V [CEC 2016],208,1178.33,83300,87755.6,390,-3.26E-07,-0.00270107,-5.28E-05,-0.00520327,1,480,0.173542,346,480
Solectria Renewables: PVI82kW-480 480V [CEC 2016],480,1048.2,81990,85913.7,390,-4.04E-07,0.00242352,-0.000134551,0.00370626,1,480,0.170812,347,480
Solectria Renewables: PVI-85-208-PE 208V [CEC 2013],208,532.8109077,85000,87846.20964,344.9553333,-2.63E-07,8.21E-04,5.50E-06,-3.29E-05,0.5,600,299,300,500
Solectria Renewables: PVI85kW-208 208V [CEC 2013],208,852.3133861,85000,88438.50531,345.9426667,-2.60E-07,9.70E-04,1.15E-06,1.01E-03,1,600,285,312,500
Solectria Renewables: PVI85kW-240 240V [CEC 2013],240,722.7729241,85000,88486.94531,345.4973667,-3.15E-07,4.08E-04,-4.88E-06,-1.72E-03,2,600,299,300,500
Solectria Renewables: PVI85kW-480 480V [CEC 2013],480,810.0641258,85000,88204.07096,354.0658,-2.93E-07,1.99E-03,-1.24E-06,1.93E-03,2.86,600,285,312,500
Solectria Renewables: PVI95kW-208 208V [CEC 2016],208,1109.65,95470,101116,390,-3.39E-07,-0.00277372,-3.96E-05,-0.00359312,1,480,0.198896,347,480
Solectria Renewables: PVI95kW-480 480V [CEC 2016],480,1194.57,95320,100287,390,-4.65E-07,0.0018082,-0.000110193,0.00351225,1,480,0.198583,347,480
Solectria Renewables: SGI 225-480 480V [CEC 2016],480,1180.71,230100,235719,360,-6.17E-08,0.00267889,1.02E-05,0.000407189,28,480,0.479375,300,480
Solectria Renewables: SGI 250-480 480V [CEC 2016],480,1088.96,258200,264545,360,-4.98E-08,0.00291225,1.56E-05,0.00124659,28,480,0.537917,300,480
Solectria Renewables: SGI 266-480 480V [CEC 2016],480,1073.79,269800,276618,360,-5.11E-08,0.0030003,1.56E-05,0.00145047,28,480,0.562083,300,480
Solectria Renewables: SGI 300-480 480V [CEC 2016],480,1087.64,304900,313057,360,-5.01E-08,0.00317046,1.66E-05,0.00194834,28,480,0.635208,300,480
Solectria Renewables: SGI 499PE 480V [CEC 2013],480,556.6162165,508160,526212.1318,362.0746333,-4.49E-08,-1.26E-03,3.15E-05,6.92E-04,17,625,1721,300,500
Solectria Renewables: SGI 500-480 480V [CEC 2016],480,2257.36,500800,517018,360,-4.16E-08,0.00168374,2.53E-06,-0.00120835,32,480,1.04333,300,480
Solectria Renewables: SGI 500PE 480V [CEC 2013],480,556.6162165,508160,526212.1318,362.0746333,-4.49E-08,-1.26E-03,3.15E-05,6.92E-04,17,625,1712,300,500
Solectria Renewables: SGI 500XT 480V [CEC 2013],480,1960.51279,500000,512223.7941,347.3947333,-3.32E-08,5.51E-04,1.41E-08,-1.48E-03,39.82,625,1721,300,500
Solectria Renewables: SGI 500XTM 380V [CEC 2015],380,2321.56859,501000,510143.0546,614.6333333,-1.43E-08,1.25E-03,1.32E-05,4.64E-04,88.78,1000,965,545,820
Solectria Renewables: SGI 750XTM 380V [CEC 2015],380,3214.878917,759000,773876.0569,615.1846667,-1.13E-08,1.54E-03,6.88E-06,-3.85E-04,122.55,1000,1445,545,820
Solectria: PVI 1800 208V [CEC 2005],208,24.70290113,1800,1928.938203,288.9066667,-1.05E-05,-3.13E-04,-1.01E-04,-3.00E-03,0.26,400,11,125,350
Solectria: PVI 1800 240V [CEC 2005],240,24.99286668,1800,1933.665309,287.8095238,-1.26E-05,-4.65E-04,-9.46E-05,-1.08E-03,0.14,400,11,125,350
Solectria: PVI 2500 208V [CEC 2005],208,26.8950633,2500,2723.576989,289.5890476,-1.38E-05,-1.43E-03,-1.24E-04,-2.92E-03,0.1,400,15,125,350
Solectria: PVI 2500 240V [CEC 2005],240,27.21360529,2500,2695.183956,288.8745238,-1.42E-05,-8.78E-04,-1.24E-04,-2.70E-03,0.32,400,15,125,350
Solectria: PVI 3000-3000-P 208V [CEC 2008],208,28.46531473,2700,2819.162103,251.1266667,-1.01E-05,1.33E-03,3.19E-05,-6.08E-04,0.5,600,16,200,550
