Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,,,,,
2001,6,4,3,0,0,0,14.1,-0.8,36,823,2.5,10,0.19
2001,6,4,4,0,0,0,14,-1,35,823,2.3,10,0.19
2001,6,4,5,32,73,25,16.4,0.3,33,823,2.2,360,0.19
2001,6,4,6,167,197,112,18.9,1.5,31,823,2,360,0.19
2001,6,4,7,431,672,118,20,3,32,824,3,60,0.19
2001,6,4,8,631,853,88,22.9,2.3,26,824,4.1,110,0.19
2001,6,4,9,808,899,106,25.9,1.6,21,825,5.1,170,0.19
2001,6,4,10,949,977,81,26,0,18,826,5.1,170,0.19
2001,6,4,11,1016,976,88,26.5,-2.1,15,826,5.1,180,0.19
2001,6,4,12,1041,992,85,27,-4.3,12,826,5.1,180,0.19
2001,6,4,13,981,913,134,28,-7,9,825,5.1,180,0.19
2001,6,4,14,869,919,93,27.5,-6.7,9,825,3.6,240,0.19
2001,6,4,15,764,936,90,27.1,-6.4,10,825,2,300,0.19
2001,6,4,16,576,871,87,27.6,-7.1,9,824,2.1,290,0.19
2001,6,4,17,376,754,88,24.4,-5.6,12,824,2.5,300,0.19
2001,6,4,18,195,634,73,21.2,-4,17,824,2.9,320,0.19
2001,6,4,19,2,129,1,22,-5,15,824,2.8,300,0.19
2001,6,4,20,0,0,0,20.1,-4.5,18,824,2.6,100,0.19
2001,6,4,21,0,0,0,18.2,-4,21,823,2.5,80,0.19
2001,6,4,22,0,0,0,18.3,-5.9,18,823,3,70,0.19
2001,6,4,23,0,0,0,17.3,-5.8,19,823,2.7,80,0.19
2001,6,5,0,0,0,0,16.2,-5.7,21,823,2.4,100,0.19
2001,6,5,1,0,0,0,15.1,-5.5,22,823,2.1,110,0.19
2001,6,5,2,0,0,0,14,-5.4,24,823,1.8,130,0.19
2001,6,5,3,0,0,0,13,-5.3,26,822,1.5,140,0.19
2001,6,5,4,0,0,0,13,-6,25,822,2.4,160,0.19
2001,6,5,5,45,354,13,15.4,-6.1,21,822,3.3,170,0.19
2001,6,5,6,230,681,41,17.9,-6.1,18,822,4.2,190,0.19
2001,6,5,7,440,798,69,19,-6,17,822,5.1,200,0.19
2001,6,5,8,636,894,67,21.9,-4.4,16,822,6,200,0.19
2001,6,5,9,803,928,78,24.9,-2.7,15,821,6.8,190,0.19
2001,6,5,10,943,971,81,25,-2,16,821,7.7,190,0.19
2001,6,5,11,1027,994,82,26.2,-2.5,15,821,7.7,180,0.19
2001,6,5,12,1035,980,89,27.4,-3,13,821,7.7,170,0.19
2001,6,5,13,987,919,134,29,-4.1,11,821,7.1,180,0.19
2001,6,5,14,849,797,175,28.7,-4.4,11,821,6.4,190,0.19
2001,6,5,15,688,696,186,28.4,-4.7,11,821,5.8,200,0.19
2001,6,5,16,464,429,222,29,-6,9,821,5.1,210,0.19
2001,6,5,17,295,356,158,25.7,-6.2,11,821,5.1,210,0.19
2001,6,5,18,175,387,100,22.4,-6.3,13,821,5.1,210,0.19
2001,6,5,19,2,81,1,23,-9,10,821,4.8,200,0.19
2001,6,5,20,0,0,0,21.5,-7.6,13,820,4.4,190,0.19
2001,6,5,21,0,0,0,19.9,-6.2,16,820,4.1,180,0.19
2001,6,5,22,0,0,0,20.3,-7.3,14,820,4.3,180,0.19
2001,6,5,23,0,0,0,19.6,-6.2,16,820,4.4,180,0.19
2001,6,6,0,0,0,0,18.9,-5.2,18,820,4.6,190,0.19
2001,6,6,1,0,0,0,18.1,-4.2,21,820,4.8,190,0.19
2001,6,6,2,0,0,0,17.4,-3.2,24,821,4.9,190,0.19
2001,6,6,3,0,0,0,16.6,-2.2,27,821,5.1,190,0.19
2001,6,6,4,0,0,0,17,-2,27,821,4.8,160,0.19
2001,6,6,5,47,393,12,18.4,-1,27,821,4.9,120,0.19
2001,6,6,6,239,729,35,19.8,-0.1,26,821,5,90,0.19
2001,6,6,7,445,832,58,20,1.1,28,821,5.1,50,0.19
2001,6,6,8,636,888,71,21.9,1.7,26,821,5.2,10,0.19
2001,6,6,9,803,928,77,23.8,2.3,24,821,5.3,340,0.19
2001,6,6,10,937,959,85,23,2,25,822,5.4,300,0.19
2001,6,6,11,1027,994,82,22.5,2.9,28,822,5.2,290,0.19
2001,6,6,12,1041,986,89,22,3.7,30,822,5.1,270,0.19
2001,6,6,13,981,937,110,22,4,31,822,5.1,270,0.19
2001,6,6,14,888,956,79,22.3,6,35,822,5.1,260,0.19
2001,6,6,15,743,905,89,22.7,8,39,822,5.1,260,0.19
2001,6,6,16,590,914,74,24,9,38,822,5.1,250,0.19
2001,6,6,17,392,840,69,19,10.5,58,823,5.1,300,0.19
2001,6,6,18,189,653,62,14.1,12,87,823,5.1,350,0.19
2001,6,6,19,3,142,1,13,11,88,823,4.8,320,0.19
2001,6,6,20,0,0,0,12.3,12.1,99,823,4.4,300,0.19
2001,6,6,21,0,0,0,11.7,11.7,100,823,4.1,270,0.19
2001,6,6,22,0,0,0,13,12,94,824,3.8,240,0.19
2001,6,6,23,0,0,0,12.6,11.8,95,824,3.5,220,0.19
2001,6,7,0,0,0,0,12.3,11.6,95,825,3.2,180,0.19
2001,6,7,1,0,0,0,11.9,11.4,97,825,2.9,150,0.19
2001,6,7,2,0,0,0,11.6,11.2,97,826,2.6,120,0.19
2001,6,7,3,0,0,0,11.2,11.1,99,826,2.3,90,0.19
2001,6,7,4,0,0,0,12,10,88,827,2,60,0.19
2001,6,7,5,48,390,12,13.4,9.6,78,827,2.8,110,0.19
2001,6,7,6,231,676,42,14.9,9.2,69,828,3.6,160,0.19
2001,6,7,7,426,752,76,15,9,67,828,4,180,0.19
2001,6,7,8,626,835,94,15.9,8.6,62,829,4.4,190,0.19
2001,6,7,9,786,887,93,16.9,8.3,57,829,4.7,210,0.19
2001,6,7,10,926,935,95,15,7,59,830,5.1,220,0.19
2001,6,7,11,986,814,211,16.2,6.8,54,829,5.1,250,0.19
2001,6,7,12,523,102,425,17.4,6.6,49,829,5.1,280,0.19
2001,6,7,13,786,435,381,19,5.8,42,829,4.6,260,0.19
2001,6,7,14,862,797,186,18.7,5.8,43,828,4.1,240,0.19
2001,6,7,15,763,788,193,18.3,5.7,44,828,3.6,220,0.19
2001,6,7,16,216,19,206,18.9,4.7,39,828,3.4,260,0.19
2001,6,7,17,302,329,175,15,6.3,56,827,3.2,290,0.19
2001,6,7,18,187,347,119,11,8,82,826,3,330,0.19
2001,6,7,19,3,78,2,11,7,76,825,2.8,340,0.19
2001,6,7,20,0,0,0,9.7,8.1,90,823,2.7,350,0.19
2001,6,7,21,0,0,0,8.4,8.4,100,822,2.5,360,0.19
2001,6,7,22,0,0,0,9,8,93,823,2.3,10,0.19
2001,6,7,23,0,0,0,8.6,7.8,95,823,2.2,10,0.19
2001,6,8,0,0,0,0,8.3,7.6,95,823,2,20,0.19
2001,6,8,1,0,0,0,7.9,7.4,97,824,1.8,30,0.19
2001,6,8,2,0,0,0,7.6,7.2,97,824,1.7,40,0.19
2001,6,8,3,0,0,0,7.2,7.1,99,825,1.5,50,0.19
2001,6,8,4,0,0,0,8,6,87,825,1.5,90,0.19
2001,6,8,5,48,391,12,9.8,5.9,77,826,1.5,120,0.19
2001,6,8,6,231,676,42,11.5,5.9,68,826,1.5,160,0.19
2001,6,8,7,431,769,72,12,6,67,827,2.4,110,0.19
2001,6,8,8,631,853,87,14.4,7,61,827,3.2,60,0.19
2001,6,8,9,808,899,106,16.9,8,56,828,4.1,10,0.19
2001,6,8,10,937,959,85,16.5,8.2,58,828,4.4,20,0.19
2001,6,8,11,1021,982,87,17.3,8.9,58,828,4.8,30,0.19
2001,6,8,12,1041,986,88,18.1,9.6,58,828,5.1,40,0.19
2001,6,8,13,987,949,104,19.3,9.7,54,828,5.1,360,0.19
2001,6,8,14,907,913,133,18.5,9.1,54,827,5.1,310,0.19
2001,6,8,15,680,696,177,17.8,8.6,55,827,5.1,270,0.19
2001,6,8,16,515,523,218,18,7,49,827,4.4,310,0.19
2001,6,8,17,124,0,124,13.6,8.6,72,826,3.7,360,0.19
2001,6,8,18,168,230,122,9,9,100,825,3,40,0.19
2001,6,8,19,3,53,2,8.5,8.5,100,824,3.7,20,0.19
2001,6,8,20,0,0,0,8.5,8.5,100,823,4.4,360,0.19
2001,6,8,21,0,0,0,8.5,8.5,100,823,5.1,340,0.19
2001,6,8,22,0,0,0,10.6,8.1,85,822,4.7,330,0.19
2001,6,8,23,0,0,0,10.5,7.9,84,821,4.5,330,0.19
2001,6,9,0,0,0,0,10.4,7.7,83,821,4.5,340,0.19
2001,6,9,1,0,0,0,10.3,7.5,83,820,4.4,340,0.19
2001,6,9,2,0,0,0,10.1,7.2,82,820,4.3,350,0.19
2001,6,9,3,0,0,0,10.1,7.1,82,819,4.2,350,0.19
2001,6,9,4,0,0,0,11,6,71,819,4.1,360,0.19
2001,6,9,5,48,392,12,12.3,6.3,67,819,4,30,0.19
2001,6,9,6,239,698,44,13.5,6.6,63,820,3.9,60,0.19
2001,6,9,7,445,832,57,13.5,7.1,65,820,3.8,80,0.19
2001,6,9,8,637,888,70,15.2,7,58,821,3.7,110,0.19
2001,6,9,9,803,928,77,17,7,52,821,3.6,140,0.19
2001,6,9,10,931,947,90,16,6,51,822,4,140,0.19
2001,6,9,11,1027,988,87,16.9,6.5,50,822,4.4,150,0.19
2001,6,9,12,1053,956,129,17.7,7.1,50,823,4.7,150,0.19
2001,6,9,13,987,913,137,19,7,46,823,5.1,150,0.19
2001,6,9,14,901,937,105,19,7.7,48,824,4.8,130,0.19
2001,6,9,15,749,911,88,19,8.4,50,824,4.4,120,0.19
2001,6,9,16,574,838,98,20,8,46,825,4.1,100,0.19
2001,6,9,17,398,844,70,16.9,9.6,62,823,3.7,80,0.19
2001,6,9,18,199,695,60,13.8,11.2,84,821,3.4,70,0.19
2001,6,9,19,4,165,1,14.7,10.2,74,820,3,50,0.19
2001,6,9,20,0,0,0,13.1,11.3,89,820,2.8,40,0.19
2001,6,9,21,0,0,0,11.6,11.6,100,820,2.5,20,0.19
2001,6,9,22,0,0,0,12,11,94,819,2.5,70,0.19
2001,6,9,23,0,0,0,11.8,11.1,95,819,2.5,120,0.19
2001,6,10,0,0,0,0,11.6,11.3,98,818,2.5,160,0.19
2001,6,10,1,0,0,0,11.4,11.4,100,818,2.5,200,0.19
2001,6,10,2,0,0,0,11.3,11.3,100,817,2.5,260,0.19
2001,6,10,3,0,0,0,11.1,11.1,100,817,2.5,300,0.19
2001,6,10,4,0,0,0,12,11,94,817,2.5,350,0.19
2001,6,10,5,48,392,12,14.1,9.6,74,818,3.1,270,0.19
2001,6,10,6,231,677,42,16.2,8.2,59,820,3.6,180,0.19
2001,6,10,7,436,781,72,17.5,5.9,46,822,3.8,190,0.19
2001,6,10,8,637,864,85,20.5,6.8,41,823,4.1,210,0.19
2001,6,10,9,803,928,77,23.6,7.7,36,825,4.3,210,0.19
2001,6,10,10,937,959,85,23.8,7.7,36,826,4.5,230,0.19
2001,6,10,11,997,934,108,24.2,6.8,33,826,4.4,240,0.19
2001,6,10,12,1028,932,127,24.5,5.9,30,826,4.3,250,0.19
2001,6,10,13,955,755,251,25.2,4.5,26,826,4.4,280,0.19
2001,6,10,14,496,213,315,25.7,3.1,23,825,4.3,290,0.19
2001,6,10,15,769,794,193,26.2,1.7,20,824,4.2,300,0.19
2001,6,10,16,596,920,72,27.6,-0.8,15,823,4.1,320,0.19
2001,6,10,17,397,844,68,25.5,-2.6,15,822,3.7,330,0.19
2001,6,10,18,197,683,60,23.2,-4.6,15,821,3.3,340,0.19
2001,6,10,19,5,166,1,25,-9,9,820,4.1,300,0.19
2001,6,10,20,0,0,0,23,-8.2,11,820,4,310,0.19
2001,6,10,21,0,0,0,21,-7.3,13,819,4,320,0.19
2001,6,10,22,0,0,0,21,-8.9,12,819,3.9,330,0.19
2001,6,10,23,0,0,0,19.8,-8.5,13,818,3.9,340,0.19
2001,6,11,0,0,0,0,18.6,-8,14,818,3.8,360,0.19
2001,6,11,1,0,0,0,17.4,-7.5,16,817,3.8,10,0.19
2001,6,11,2,0,0,0,16.3,-7.1,18,817,3.7,20,0.19
2001,6,11,3,0,0,0,15.1,-6.6,20,816,3.7,30,0.19
2001,6,11,4,0,0,0,15,-7,20,815,3.6,40,0.19
2001,6,11,5,48,389,13,17.4,-6.4,18,817,3.7,70,0.19
2001,6,11,6,239,698,44,19.8,-5.7,16,818,3.8,100,0.19
2001,6,11,7,446,832,58,21,-4.9,16,819,3.9,130,0.19
2001,6,11,8,637,894,67,23.9,-4.6,14,820,3.9,160,0.19
2001,6,11,9,808,934,78,26.8,-4.4,12,821,4,190,0.19
2001,6,11,10,937,959,84,27,-5,11,823,4.1,220,0.19
2001,6,11,11,1009,958,97,28.4,-6.5,9,823,4.7,220,0.19
2001,6,11,12,1046,950,128,29.7,-8,7,823,5.3,230,0.19
2001,6,11,13,993,955,102,31.5,-10.1,6,823,5.9,230,0.19
2001,6,11,14,894,961,76,31.4,-11.4,5,823,6.5,230,0.19
2001,6,11,15,762,954,68,31.2,-12.7,4,823,7.1,240,0.19
2001,6,11,16,595,913,75,32,-15,3,823,7.7,240,0.19
2001,6,11,17,396,836,70,28.1,-12.7,5,821,6.9,250,0.19
2001,6,11,18,195,662,61,24.2,-10.5,8,820,6,270,0.19
2001,6,11,19,5,165,2,24.2,-10.8,8,819,5.1,280,0.19
2001,6,11,20,0,0,0,21.8,-9,11,817,4.3,290,0.19
2001,6,11,21,0,0,0,19.4,-7.3,15,816,3.5,310,0.19
2001,6,11,22,0,0,0,19,-8,14,815,2.6,320,0.19
2001,6,11,23,0,0,0,18,-8,15,814,2.6,310,0.19
2001,6,12,0,0,0,0,17,-8,16,814,2.6,300,0.19
2001,6,12,1,0,0,0,15.9,-8.1,17,813,2.6,290,0.19
2001,6,12,2,0,0,0,14.9,-8.1,18,813,2.6,270,0.19
2001,6,12,3,0,0,0,13.9,-8.1,19,812,2.6,260,0.19
2001,6,12,4,0,0,0,14,-9,18,812,2.6,250,0.19
2001,6,12,5,46,350,14,16.6,-9,15,812,3.9,250,0.19
2001,6,12,6,223,613,52,19.2,-9.1,13,813,5.2,250,0.19
2001,6,12,7,422,718,87,20.5,-8.9,12,814,6.5,250,0.19
2001,6,12,8,626,841,90,23.6,-9.3,9,815,7.7,240,0.19
2001,6,12,9,803,893,105,26.7,-9.7,8,815,9,240,0.19
2001,6,12,10,943,971,79,27,-11,7,816,10.3,240,0.19
2001,6,12,11,1027,988,86,27.5,-9.5,7,816,11.2,240,0.19
2001,6,12,12,1034,974,92,28,-7.9,8,815,12,240,0.19
2001,6,12,13,986,943,107,29,-7,8,815,12.9,240,0.19
2001,6,12,14,900,937,103,28.3,-6.7,9,814,12,240,0.19
2001,6,12,15,748,905,90,27.7,-6.3,10,814,11.2,250,0.19
2001,6,12,16,580,743,156,28,-7,9,813,10.3,250,0.19
2001,6,12,17,246,160,183,24.7,-3.5,15,812,9.4,280,0.19
2001,6,12,18,96,9,95,21.4,0,24,811,8.6,300,0.19
2001,6,12,19,3,2,3,22,1,25,810,7.7,330,0.19
2001,6,12,20,0,0,0,20.3,1.1,28,810,7.7,330,0.19
2001,6,12,21,0,0,0,18.7,1.3,31,810,7.7,320,0.19
2001,6,12,22,0,0,0,19,-1,26,809,7.7,320,0.19
2001,6,12,23,0,0,0,17.6,-1.4,27,809,7.3,340,0.19
2001,6,13,0,0,0,0,16.3,-1.7,29,808,6.8,360,0.19
2001,6,13,1,0,0,0,14.9,-2.1,30,808,6.4,20,0.19
2001,6,13,2,0,0,0,13.6,-2.4,32,808,6,30,0.19
2001,6,13,3,0,0,0,12.2,-2.8,34,807,5.5,50,0.19
2001,6,13,4,0,0,0,12,-4,31,807,5.1,70,0.19
2001,6,13,5,12,0,12,12.8,-5.7,26,807,5.1,30,0.19
2001,6,13,6,64,0,64,13.5,-7.5,21,808,5.1,340,0.19
2001,6,13,7,91,0,91,13,-9,19,808,5.1,300,0.19
2001,6,13,8,136,0,136,13.6,-6.4,23,808,6,300,0.19
2001,6,13,9,170,0,170,14.2,-3.7,28,809,6.8,300,0.19
2001,6,13,10,206,6,200,12,-2,37,809,7.7,300,0.19
2001,6,13,11,207,12,195,13.9,-2.8,30,809,7.7,270,0.19
2001,6,13,12,949,667,303,15.7,-3.6,25,810,7.7,250,0.19
2001,6,13,13,923,671,297,18,-5,19,810,7.7,220,0.19
2001,6,13,14,319,24,299,15.3,-4,25,810,6.5,180,0.19
2001,6,13,15,130,0,130,12.7,-3,32,810,5.3,130,0.19
2001,6,13,16,134,0,134,11,-3,36,810,4.1,90,0.19
2001,6,13,17,149,0,149,8.6,-1.7,48,811,4.3,70,0.19
2001,6,13,18,111,69,97,6.2,-0.5,62,811,4.4,50,0.19
2001,6,13,19,3,18,3,7.7,-1.8,50,812,4.6,40,0.19
2001,6,13,20,0,0,0,6.8,-1,57,812,4.8,20,0.19
2001,6,13,21,0,0,0,5.9,-0.3,64,813,4.9,360,0.19
2001,6,13,22,0,0,0,7,-2,52,813,5.1,340,0.19
2001,6,13,23,0,0,0,6.3,-2.2,53,813,4.7,330,0.19
2001,6,14,0,0,0,0,5.6,-2.4,55,813,4.3,310,0.19
2001,6,14,1,0,0,0,4.9,-2.6,57,813,3.9,300,0.19
2001,6,14,2,0,0,0,4.3,-2.8,58,813,3.4,280,0.19
2001,6,14,3,0,0,0,3.6,-2.9,61,814,3,270,0.19
2001,6,14,4,0,0,0,4,-4,54,814,2.6,250,0.19
2001,6,14,5,48,392,12,6.4,-4.4,44,815,4.3,270,0.19
2001,6,14,6,239,703,42,8.9,-4.8,36,817,6,300,0.19
2001,6,14,7,441,820,58,10,-5,33,818,7.7,320,0.19
2001,6,14,8,642,905,65,12.9,-5,27,820,6.5,280,0.19
2001,6,14,9,797,916,81,15.9,-5.1,22,821,5.3,240,0.19
2001,6,14,10,948,976,80,16,-6,20,822,4.1,200,0.19
2001,6,14,11,1021,981,85,16.5,-6.8,18,823,3.9,250,0.19
2001,6,14,12,1034,974,91,17,-7.6,17,823,3.8,310,0.19
2001,6,14,13,1005,973,96,18,-9,14,824,3.6,360,0.19
2001,6,14,14,900,967,75,18.7,-8,14,824,5,300,0.19
2001,6,14,15,768,929,90,19.4,-7,15,824,6.3,240,0.19
2001,6,14,16,587,869,89,21,-7,14,824,7.7,180,0.19
2001,6,14,17,386,748,91,17.7,-6.2,18,823,6.8,190,0.19
2001,6,14,18,205,654,71,14.4,-5.3,24,822,6,190,0.19
2001,6,14,19,6,174,2,15,-7,20,821,5.1,200,0.19
2001,6,14,20,0,0,0,13.3,-6.4,23,820,4.9,210,0.19
2001,6,14,21,0,0,0,11.7,-5.8,27,820,4.8,220,0.19
2001,6,14,22,0,0,0,12,-7.6,23,820,4.6,230,0.19
2001,6,14,23,0,0,0,11.1,-7.4,25,819,4.4,240,0.19
2001,6,15,0,0,0,0,10.3,-7.1,27,819,4.3,240,0.19
2001,6,15,1,0,0,0,9.4,-6.9,29,818,4.1,250,0.19
2001,6,15,2,0,0,0,8.6,-6.6,31,818,3.9,260,0.19
2001,6,15,3,0,0,0,7.7,-6.4,34,818,3.8,270,0.19
2001,6,15,4,0,0,0,8,-7,32,817,3.6,280,0.19
2001,6,15,5,48,392,12,10.8,-7.1,26,819,3.3,240,0.19
2001,6,15,6,239,724,37,13.5,-7.1,22,821,2.9,190,0.19
2001,6,15,7,445,837,55,15,-7,20,823,2.6,150,0.19
2001,6,15,8,642,876,84,18.5,-6.5,17,823,2.9,140,0.19
2001,6,15,9,813,904,107,21.9,-5.9,14,824,3,130,0.19
2001,6,15,10,954,982,80,22.7,-6.2,13,824,3.3,120,0.19
2001,6,15,11,1032,993,86,24,-7.3,11,825,3.1,110,0.19
2001,6,15,12,1052,998,86,25.3,-8.5,9,825,2.7,90,0.19
2001,6,15,13,1011,985,91,27,-10.2,7,826,2.4,90,0.19
2001,6,15,14,899,931,106,27.1,-9.1,8,826,3.3,120,0.19
2001,6,15,15,767,929,89,27.1,-8,9,827,4.2,160,0.19
2001,6,15,16,586,868,88,28,-8,8,827,5.1,190,0.19
2001,6,15,17,403,848,68,24.7,-6.5,11,826,4.1,180,0.19
2001,6,15,18,204,695,60,21.4,-5,16,825,3.1,180,0.19
2001,6,15,19,7,188,2,22,-6,14,824,2.1,170,0.19
2001,6,15,20,0,0,0,19.3,-5.9,17,823,2.6,230,0.19
2001,6,15,21,0,0,0,16.7,-5.7,20,822,3.1,280,0.19
2001,6,15,22,0,0,0,16,-8,17,821,3.6,340,0.19
2001,6,15,23,0,0,0,15.5,-7.7,18,821,3.3,350,0.19
2001,6,16,0,0,0,0,15,-7.4,19,821,2.9,360,0.19
2001,6,16,1,0,0,0,14.4,-7.1,20,821,2.6,10,0.19
2001,6,16,2,0,0,0,13.9,-6.8,22,821,2.2,20,0.19
2001,6,16,3,0,0,0,13.4,-6.4,23,820,1.9,30,0.19
2001,6,16,4,0,0,0,14,-7,21,820,1.5,40,0.19
2001,6,16,5,48,392,12,16.1,-6.7,19,822,2,90,0.19
2001,6,16,6,231,682,41,18.2,-6.5,17,823,2.6,130,0.19
2001,6,16,7,440,820,59,19,-6,17,825,3.1,180,0.19
2001,6,16,8,626,864,76,22.9,-5.7,14,826,2.9,180,0.19
2001,6,16,9,797,916,81,26.9,-5.4,11,828,2.8,180,0.19
2001,6,16,10,919,923,99,28,-6,10,830,2.6,180,0.19
2001,6,16,11,1009,958,96,28.5,-6,9,829,3,210,0.19
2001,6,16,12,1034,938,125,29,-5.9,9,829,3.4,250,0.19
2001,6,16,13,967,870,154,30,-6.5,8,828,3.8,280,0.19
2001,6,16,14,886,937,87,29.6,-7.1,8,828,3.6,330,0.19
2001,6,16,15,747,917,77,29.3,-7.8,8,827,3.6,20,0.19
2001,6,16,16,593,894,80,30,-9.4,6,826,3.4,70,0.19
2001,6,16,17,393,807,74,26.7,-8.5,8,826,3.7,30,0.19
2001,6,16,18,202,641,69,23.3,-7.4,11,825,3.8,340,0.19
2001,6,16,19,7,176,2,24,-9,10,825,4.1,300,0.19
2001,6,16,20,0,0,0,21.3,-7.2,13,823,4.1,310,0.19
2001,6,16,21,0,0,0,18.7,-5.4,18,822,4.1,330,0.19
2001,6,16,22,0,0,0,18,-6,18,821,4.1,340,0.19
2001,6,16,23,0,0,0,17.5,-5.9,19,821,4.1,340,0.19
2001,6,17,0,0,0,0,17,-5.7,20,821,4.1,330,0.19
2001,6,17,1,0,0,0,16.4,-5.6,20,821,4.1,330,0.19
2001,6,17,2,0,0,0,15.9,-5.4,21,820,4.1,330,0.19
2001,6,17,3,0,0,0,15.4,-5.3,22,820,4.1,320,0.19
2001,6,17,4,0,0,0,16,-6,20,820,4.1,320,0.19
2001,6,17,5,48,395,12,18.4,-5.8,18,821,4.6,330,0.19
2001,6,17,6,239,708,41,20.8,-5.5,16,821,5.1,320,0.19
2001,6,17,7,440,820,59,21.9,-5.1,15,822,5.7,330,0.19
2001,6,17,8,631,882,70,24.8,-5.3,13,822,6.2,320,0.19
2001,6,17,9,786,893,89,27.7,-5.3,11,823,6.7,330,0.19
2001,6,17,10,914,881,130,27.9,-6.4,9,823,7.2,330,0.19
2001,6,17,11,1026,946,125,29.3,-6.7,9,824,7.2,300,0.19
2001,6,17,12,1046,992,85,30.7,-6.9,8,824,7.3,280,0.19
2001,6,17,13,1017,991,91,32.5,-7.8,6,825,7.4,250,0.19
2001,6,17,14,899,931,104,32.3,-7.9,6,826,7.5,270,0.19
2001,6,17,15,774,935,90,32.2,-7.9,6,826,7.6,280,0.19
2001,6,17,16,571,805,107,33,-9,6,827,7.7,300,0.19
2001,6,17,17,384,760,82,29.7,-8.2,7,826,6.5,300,0.19
2001,6,17,18,201,639,67,26.4,-7.3,10,824,5.3,310,0.19
2001,6,17,19,7,178,2,27,-9,8,823,4.1,310,0.19
2001,6,17,20,0,0,0,23.7,-7.5,11,822,4.1,320,0.19
2001,6,17,21,0,0,0,20.4,-6.1,15,821,4.1,330,0.19
2001,6,17,22,0,0,0,19,-7,15,820,4.1,340,0.19
2001,6,17,23,0,0,0,18.6,-7,16,820,4.1,360,0.19
2001,6,18,0,0,0,0,18.3,-7,16,820,4.1,10,0.19
2001,6,18,1,0,0,0,17.9,-7.1,16,819,4.1,30,0.19
2001,6,18,2,0,0,0,17.6,-7.1,17,819,4.1,40,0.19
2001,6,18,3,0,0,0,17.2,-7.1,17,819,4.1,60,0.19
2001,6,18,4,0,0,0,18,-8,15,819,4.1,70,0.19
2001,6,18,5,46,356,14,18.8,-7.4,15,820,3.6,110,0.19
2001,6,18,6,227,655,45,19.5,-6.8,15,821,3.1,140,0.19
2001,6,18,7,426,746,79,19,-6,17,821,2.6,180,0.19
2001,6,18,8,636,870,83,22.3,-5.7,14,822,2.9,220,0.19
2001,6,18,9,791,904,85,25.5,-5.5,12,822,3.3,270,0.19
2001,6,18,10,936,959,85,26.5,-7.3,10,823,4,270,0.19
2001,6,18,11,1014,969,91,28.5,-8.5,8,823,4.6,260,0.19
2001,6,18,12,1046,950,125,30.5,-9.7,6,824,5.4,270,0.19
2001,6,18,13,985,906,138,32.1,-9.6,6,824,6,270,0.19
2001,6,18,14,905,937,105,31.8,-8.7,6,825,6.7,260,0.19
2001,6,18,15,760,910,94,31.4,-7.8,7,825,7.4,270,0.19
2001,6,18,16,600,912,75,32,-8,7,825,7.7,280,0.19
2001,6,18,17,392,766,87,28.4,-7.5,8,824,6.3,280,0.19
2001,6,18,18,215,553,99,24.7,-7,11,823,5,280,0.19
2001,6,18,19,8,156,4,25,-9,9,822,3.6,280,0.19
2001,6,18,20,0,0,0,22.3,-6.5,13,821,3.8,300,0.19
2001,6,18,21,0,0,0,19.7,-4.1,19,820,3.9,320,0.19
2001,6,18,22,0,0,0,19,-4,20,819,4.1,340,0.19
2001,6,18,23,0,0,0,18.5,-4.5,20,819,4.3,350,0.19
2001,6,19,0,0,0,0,18,-5,19,818,4.4,360,0.19
2001,6,19,1,0,0,0,17.4,-5.6,19,818,4.6,10,0.19
2001,6,19,2,0,0,0,16.9,-6.1,19,818,4.8,20,0.19
2001,6,19,3,0,0,0,16.4,-6.6,19,818,4.9,30,0.19
2001,6,19,4,0,0,0,17,-8,16,818,5.1,40,0.19
2001,6,19,5,46,359,13,19.6,-8,14,819,5.1,20,0.19
2001,6,19,6,230,686,40,22.2,-8.1,11,821,5.1,350,0.19
2001,6,19,7,431,769,74,23.5,-7.9,11,822,5.1,330,0.19
2001,6,19,8,636,870,83,26.6,-8.3,9,823,5.1,300,0.19
2001,6,19,9,813,904,108,29.7,-8.7,7,825,5.1,280,0.19
2001,6,19,10,919,923,99,30,-10,6,826,5.1,250,0.19
2001,6,19,11,991,922,113,30.9,-9.3,6,826,5.5,250,0.19
2001,6,19,12,1003,884,147,31.7,-8.6,6,826,6,250,0.19
2001,6,19,13,904,683,265,33,-8.6,6,826,6.4,250,0.19
2001,6,19,14,821,736,192,32.4,-7.7,7,826,6.8,250,0.19
2001,6,19,15,712,794,131,31.7,-6.8,7,826,7.3,250,0.19
2001,6,19,16,570,805,106,32,-7,7,826,7.7,250,0.19
2001,6,19,17,392,759,89,28.4,-5.7,10,825,6.9,260,0.19
2001,6,19,18,214,543,100,24.8,-4.5,13,824,6.2,270,0.19
2001,6,19,19,8,155,4,25.2,-5.8,12,823,5.4,280,0.19
2001,6,19,20,0,0,0,23.1,-5,14,822,4.6,280,0.19
2001,6,19,21,0,0,0,21.1,-4.3,17,821,3.9,290,0.19
2001,6,19,22,0,0,0,21,-6,15,820,3.1,300,0.19
2001,6,19,23,0,0,0,20.1,-5.9,16,820,3.3,320,0.19
2001,6,20,0,0,0,0,19.3,-5.7,17,820,3.4,340,0.19
