date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-06-18 14:00:00,25.0,55.92,6.2,340.0,971.5,930.5,113.0
2018-06-18 15:00:00,26.1,50.4,5.1,40.0,756.5,611.5,238.0
2018-06-18 16:00:00,26.7,46.8,5.1,100.0,738.5,903.5,88.5
2018-06-18 17:00:00,27.2,47.24,3.6,310.0,566.0,869.0,72.5
2018-06-18 18:00:00,23.3,59.58,8.2,310.0,366.0,765.0,63.5
2018-06-18 19:00:00,20.6,67.59,6.15,335.0,169.0,568.0,46.5
2018-06-18 20:00:00,18.9,75.11,4.6,320.0,24.5,146.5,15.5
2018-06-18 21:00:00,18.3,77.99,3.1,10.0,0.0,0.0,0.0
2018-06-18 22:00:00,18.2,81.07,3.1,130.0,0.0,0.0,0.0
2018-06-18 23:00:00,17.9,83.66,3.85,45.0,0.0,0.0,0.0
2018-06-19 00:00:00,16.1,93.19,4.1,50.0,0.0,0.0,0.0
2018-06-19 01:00:00,15.0,96.2,4.1,100.0,0.0,0.0,0.0
2018-06-19 02:00:00,15.0,96.2,4.1,100.0,0.0,0.0,0.0
2018-06-19 03:00:00,14.15,100.0,3.35,65.0,0.0,0.0,0.0
2018-06-19 04:00:00,13.3,96.78,6.7,110.0,0.0,0.0,0.0
2018-06-19 05:00:00,13.4,86.57,4.1,126.67,0.5,2.0,0.5
2018-06-19 06:00:00,14.4,86.62,4.1,160.0,52.0,217.0,24.0
2018-06-19 07:00:00,15.0,80.18,2.35,170.0,41.5,10.0,39.0
2018-06-19 08:00:00,16.85,77.74,4.1,175.0,229.0,98.0,181.5
2018-06-19 09:00:00,18.3,70.27,5.7,170.0,212.0,21.5,198.0
2018-06-19 10:00:00,19.4,65.6,3.6,180.0,472.0,193.5,316.5
2018-06-19 11:00:00,23.3,49.65,6.2,120.0,860.0,794.5,158.5
2018-06-19 12:00:00,22.8,46.03,6.7,120.0,619.0,450.5,195.0
2018-06-19 13:00:00,22.38,49.35,5.4,202.5,197.0,41.5,157.0
2018-06-19 14:00:00,24.15,44.96,3.6,50.0,751.5,340.5,438.5
2018-06-19 15:00:00,22.2,53.08,4.1,80.0,611.0,259.5,390.0
2018-06-19 16:00:00,23.3,48.04,3.6,60.0,545.0,397.5,263.5
2018-06-19 17:00:00,20.0,65.3,7.7,20.0,408.5,381.0,187.0
2018-06-19 18:00:00,17.5,89.69,9.05,25.0,163.5,131.5,108.5
2018-06-19 19:00:00,14.68,90.1,8.48,272.5,33.5,11.0,31.0
2018-06-19 20:00:00,13.4,93.04,5.67,333.33,8.5,1.0,8.5
2018-06-19 21:00:00,13.9,86.57,2.6,315.0,0.0,0.0,0.0
2018-06-19 22:00:00,13.9,86.57,1.5,185.0,0.0,0.0,0.0
2018-06-19 23:00:00,13.9,83.2,2.6,20.0,0.0,0.0,0.0
2018-06-20 00:00:00,12.8,89.39,0.0,90.0,0.0,0.0,0.0
2018-06-20 01:00:00,12.2,86.4,2.1,160.0,0.0,0.0,0.0
2018-06-20 02:00:00,11.7,85.77,0.0,175.0,0.0,0.0,0.0
2018-06-20 03:00:00,10.6,92.27,1.5,190.0,0.0,0.0,0.0
2018-06-20 04:00:00,10.0,92.86,1.5,185.0,0.0,0.0,0.0
2018-06-20 05:00:00,9.4,92.83,3.6,180.0,1.0,11.5,1.0
2018-06-20 06:00:00,12.8,79.78,3.6,160.0,83.0,408.0,31.5
2018-06-20 07:00:00,16.1,64.44,1.5,170.0,263.5,701.0,53.0
2018-06-20 08:00:00,16.1,69.84,4.1,10.0,464.0,833.0,65.0
2018-06-20 09:00:00,17.8,64.82,3.1,350.0,655.0,900.0,76.0
2018-06-20 10:00:00,18.9,62.95,4.6,10.0,816.5,935.5,85.0
2018-06-20 11:00:00,20.6,50.58,3.1,15.0,937.0,955.0,92.0
2018-06-20 12:00:00,22.2,40.89,4.6,20.0,1007.5,968.0,92.5
2018-06-20 13:00:00,22.8,38.11,5.7,20.0,1014.5,948.5,106.0
2018-06-20 14:00:00,23.3,34.29,2.6,25.0,964.0,917.5,118.0
2018-06-20 15:00:00,23.3,35.48,5.1,30.0,700.5,496.5,274.0
2018-06-20 16:00:00,22.2,37.93,3.6,50.0,322.5,63.0,276.0
2018-06-20 17:00:00,21.7,39.11,4.6,90.0,218.5,61.0,184.5
2018-06-20 18:00:00,21.7,39.11,3.6,50.0,208.0,251.5,115.5
2018-06-20 19:00:00,20.0,45.24,4.1,60.0,102.0,229.5,52.0
2018-06-20 20:00:00,18.9,50.12,3.6,60.0,15.0,54.5,11.0
2018-06-20 21:00:00,17.8,53.71,3.6,90.0,0.0,0.0,0.0
2018-06-20 22:00:00,16.1,62.31,2.1,120.0,0.0,0.0,0.0
2018-06-20 23:00:00,16.1,64.44,2.1,160.0,0.0,0.0,0.0
2018-06-21 00:00:00,13.9,74.26,2.1,180.0,0.0,0.0,0.0
2018-06-21 01:00:00,13.3,77.21,2.1,190.0,0.0,0.0,0.0
2018-06-21 02:00:00,13.3,74.65,2.6,150.0,0.0,0.0,0.0
2018-06-21 03:00:00,12.2,80.24,2.6,190.0,0.0,0.0,0.0
2018-06-21 04:00:00,11.1,86.29,3.6,100.0,0.0,0.0,0.0
2018-06-21 05:00:00,11.7,79.62,1.5,190.0,1.0,12.5,1.5
2018-06-21 06:00:00,14.4,71.89,1.5,300.0,84.5,433.5,30.5
2018-06-21 07:00:00,15.6,69.27,1.5,260.0,267.0,725.5,50.0
2018-06-21 08:00:00,17.8,60.23,1.5,270.0,471.0,855.5,62.0
2018-06-21 09:00:00,20.0,52.5,2.6,20.0,663.5,921.0,71.5
2018-06-21 10:00:00,21.7,47.28,1.5,23.33,826.0,954.0,80.0
2018-06-21 11:00:00,24.4,34.6,1.5,26.67,946.0,973.0,85.5
2018-06-21 12:00:00,26.1,30.01,3.1,30.0,1016.0,983.0,87.0
2018-06-21 13:00:00,27.2,28.13,3.6,10.0,1029.5,982.0,89.0
2018-06-21 14:00:00,27.8,26.24,3.6,50.0,985.5,971.0,89.5
2018-06-21 15:00:00,27.8,26.24,2.1,45.0,877.5,915.5,105.5
2018-06-21 16:00:00,28.3,25.49,4.1,40.0,450.5,389.0,177.5
2018-06-21 17:00:00,27.2,25.19,6.2,40.0,335.0,256.5,188.5
2018-06-21 18:00:00,25.6,30.92,4.6,40.0,345.5,662.0,84.0
2018-06-21 19:00:00,23.9,36.89,3.6,120.0,166.0,539.0,47.5
2018-06-21 20:00:00,21.1,47.11,1.5,120.0,27.0,176.5,15.0
2018-06-21 21:00:00,21.1,45.55,2.6,150.0,0.0,0.0,0.0
2018-06-21 22:00:00,20.6,46.97,5.1,160.0,0.0,0.0,0.0
2018-06-21 23:00:00,20.0,50.42,7.7,160.0,0.0,0.0,0.0
2018-06-22 00:00:00,18.9,60.5,5.1,180.0,0.0,0.0,0.0
2018-06-22 01:00:00,18.9,62.95,7.7,170.0,0.0,0.0,0.0
2018-06-22 02:00:00,17.2,70.06,7.2,160.0,0.0,0.0,0.0
2018-06-22 03:00:00,16.7,72.31,7.7,170.0,0.0,0.0,0.0
2018-06-22 04:00:00,16.1,77.65,2.6,190.0,0.0,0.0,0.0
2018-06-22 05:00:00,15.0,80.62,0.0,255.0,1.0,9.0,1.0
2018-06-22 06:00:00,16.1,75.13,2.6,320.0,79.5,369.0,33.0
2018-06-22 07:00:00,17.2,72.41,2.6,230.0,254.0,652.0,59.5
2018-06-22 08:00:00,20.0,54.64,3.1,260.0,446.5,765.0,82.0
2018-06-22 09:00:00,22.2,36.65,8.8,310.0,426.5,339.5,213.5
2018-06-22 10:00:00,24.4,28.52,8.2,300.0,477.5,239.0,289.0
2018-06-22 11:00:00,22.93,28.93,3.63,290.0,301.0,72.5,237.0
2018-06-22 12:00:00,27.2,22.37,5.1,200.0,966.0,815.5,195.5
2018-06-22 13:00:00,28.3,23.62,5.1,110.0,1003.0,897.5,143.5
2018-06-22 14:00:00,27.8,20.7,2.1,150.0,786.5,495.5,325.0
2018-06-22 15:00:00,27.2,18.33,9.8,330.0,354.0,45.0,316.0
2018-06-22 16:00:00,26.1,15.68,4.6,30.0,156.5,11.5,148.0
2018-06-22 17:00:00,25.0,22.59,6.2,330.0,119.5,23.5,107.0
2018-06-22 18:00:00,23.9,29.39,4.6,90.0,54.0,4.0,52.5
2018-06-22 19:00:00,22.2,33.97,2.6,100.0,22.0,1.0,21.5
2018-06-22 20:00:00,20.0,43.42,2.1,200.0,6.5,0.0,6.5
2018-06-22 21:00:00,18.9,48.45,2.1,190.0,0.0,0.0,0.0
2018-06-22 22:00:00,17.2,55.78,1.5,30.0,0.0,0.0,0.0
2018-06-22 23:00:00,16.1,64.44,2.1,20.0,0.0,0.0,0.0
2018-06-23 00:00:00,15.0,72.0,3.6,310.0,0.0,0.0,0.0
2018-06-23 01:00:00,15.0,72.0,2.1,290.0,0.0,0.0,0.0
2018-06-23 02:00:00,14.4,71.89,0.0,253.33,0.0,0.0,0.0
2018-06-23 03:00:00,13.3,77.21,0.0,216.67,0.0,0.0,0.0
2018-06-23 04:00:00,12.2,77.04,2.6,180.0,0.0,0.0,0.0
2018-06-23 05:00:00,11.7,79.62,1.5,150.0,1.0,9.0,1.0
2018-06-23 06:00:00,15.0,66.86,3.1,170.0,72.5,318.0,35.0
2018-06-23 07:00:00,18.9,53.99,3.1,160.0,245.0,595.5,65.5
2018-06-23 08:00:00,21.1,36.33,1.5,140.0,438.0,726.0,92.0
2018-06-23 09:00:00,22.8,30.12,0.0,120.0,595.0,678.0,159.0
2018-06-23 10:00:00,25.0,23.57,2.6,100.0,658.0,437.5,319.5
2018-06-23 11:00:00,25.6,23.57,4.1,80.0,722.5,337.5,424.0
2018-06-23 12:00:00,26.7,23.04,3.6,40.0,891.0,545.5,375.0
2018-06-23 13:00:00,27.8,19.98,2.1,30.0,951.5,710.0,272.0
2018-06-23 14:00:00,28.9,18.74,6.2,20.0,978.5,952.0,100.0
2018-06-23 15:00:00,28.9,17.96,5.7,20.0,884.0,938.5,92.5
2018-06-23 16:00:00,28.9,18.74,2.1,330.0,630.0,589.0,195.0
2018-06-23 17:00:00,26.7,27.99,6.2,90.0,327.5,252.5,187.0
2018-06-23 18:00:00,26.7,27.99,3.1,100.0,359.5,727.0,70.0
2018-06-23 19:00:00,25.0,29.7,3.1,130.0,171.5,574.5,45.5
2018-06-23 20:00:00,23.3,35.48,3.1,140.0,27.5,177.0,15.5
2018-06-23 21:00:00,21.1,43.74,3.1,150.0,0.0,0.0,0.0
2018-06-23 22:00:00,17.2,53.91,6.7,10.0,0.0,0.0,0.0
2018-06-23 23:00:00,16.1,57.82,9.3,340.0,0.0,0.0,0.0
2018-06-24 00:00:00,15.6,57.3,5.1,360.0,0.0,0.0,0.0
2018-06-24 01:00:00,14.4,71.89,5.7,360.0,0.0,0.0,0.0
2018-06-24 02:00:00,13.9,71.79,4.6,340.0,0.0,0.0,0.0
2018-06-24 03:00:00,12.8,74.06,3.6,10.0,0.0,0.0,0.0
2018-06-24 04:00:00,12.2,80.24,2.1,40.0,0.0,0.0,0.0
2018-06-24 05:00:00,12.2,82.99,2.1,190.0,0.5,0.0,0.5
2018-06-24 06:00:00,13.3,74.65,4.1,180.0,58.0,157.5,38.0
2018-06-24 07:00:00,15.6,57.3,2.6,160.0,230.0,517.0,71.5
2018-06-24 08:00:00,15.6,59.7,1.5,130.0,451.5,777.5,81.5
2018-06-24 09:00:00,16.7,55.65,2.1,70.0,596.0,694.5,155.5
2018-06-24 10:00:00,20.0,46.81,3.6,350.0,754.0,721.5,190.5
2018-06-24 11:00:00,18.3,52.04,3.6,35.0,327.0,229.5,129.0
2018-06-24 12:00:00,17.0,72.37,2.6,40.0,311.0,86.5,229.5
2018-06-24 13:00:00,14.04,93.59,6.48,170.0,298.0,47.5,252.5
2018-06-24 14:00:00,11.0,87.46,4.1,20.0,194.5,11.0,184.0
2018-06-24 15:00:00,12.9,89.39,3.35,55.0,198.5,54.5,153.5
2018-06-24 16:00:00,15.5,74.95,2.85,15.0,626.0,481.5,277.0
2018-06-24 17:00:00,16.35,62.03,3.35,330.0,504.0,615.0,156.5
2018-06-24 18:00:00,17.8,55.93,2.6,10.0,363.0,741.0,68.5
2018-06-24 19:00:00,16.1,64.44,4.6,40.0,170.0,555.0,47.5
2018-06-24 20:00:00,14.4,66.73,3.6,10.0,24.5,137.0,15.0
2018-06-24 21:00:00,13.9,71.79,0.0,175.0,0.0,0.0,0.0
2018-06-24 22:00:00,13.3,74.65,2.1,340.0,0.0,0.0,0.0
2018-06-24 23:00:00,12.2,82.99,2.6,290.0,0.0,0.0,0.0
2018-06-25 00:00:00,10.6,89.21,3.1,240.0,0.0,0.0,0.0
2018-06-25 01:00:00,10.6,89.21,1.5,120.0,0.0,0.0,0.0
2018-06-25 02:00:00,10.0,89.16,3.1,180.0,0.0,0.0,0.0
2018-06-25 03:00:00,9.4,89.72,2.1,210.0,0.0,0.0,0.0
2018-06-25 04:00:00,8.9,89.07,2.1,200.0,0.0,0.0,0.0
2018-06-25 05:00:00,9.4,86.12,3.1,160.0,1.0,10.5,1.5
2018-06-25 06:00:00,12.8,77.14,3.1,230.0,81.0,409.5,30.5
2018-06-25 07:00:00,15.0,62.05,4.1,240.0,261.0,706.0,52.0
2018-06-25 08:00:00,17.2,50.0,2.1,130.0,462.5,838.0,64.5
2018-06-25 09:00:00,18.3,44.76,2.6,70.0,655.5,911.0,72.5
2018-06-25 10:00:00,20.6,38.79,2.6,40.0,822.0,955.0,77.5
2018-06-25 11:00:00,21.7,35.02,0.0,30.0,947.5,982.5,80.0
2018-06-25 12:00:00,23.3,32.9,0.0,20.0,1021.5,997.5,80.0
2018-06-25 13:00:00,25.0,27.52,2.1,10.0,1038.0,1002.0,78.5
2018-06-25 14:00:00,26.7,24.88,4.6,30.0,997.5,996.5,77.0
2018-06-25 15:00:00,26.7,24.88,2.1,37.5,900.5,977.5,76.0
2018-06-25 16:00:00,26.7,24.88,3.1,45.0,756.5,948.5,70.0
2018-06-25 17:00:00,27.8,23.33,2.6,52.5,577.0,900.5,62.0
2018-06-25 18:00:00,26.7,24.88,2.6,60.0,379.5,818.5,53.0
2018-06-25 19:00:00,25.0,28.69,5.1,90.0,182.0,653.0,39.0
2018-06-25 20:00:00,22.2,35.17,2.6,140.0,29.5,228.0,14.0
2018-06-25 21:00:00,19.4,46.96,3.1,180.0,0.0,0.0,0.0
2018-06-25 22:00:00,19.4,41.78,4.6,200.0,0.0,0.0,0.0
2018-06-25 23:00:00,21.1,33.42,8.2,200.0,0.0,0.0,0.0
2018-06-26 00:00:00,20.6,33.27,6.7,200.0,0.0,0.0,0.0
2018-06-26 01:00:00,18.9,36.97,1.5,260.0,0.0,0.0,0.0
2018-06-26 02:00:00,16.7,45.88,1.5,310.0,0.0,0.0,0.0
2018-06-26 03:00:00,15.6,51.31,1.5,270.0,0.0,0.0,0.0
2018-06-26 04:00:00,15.6,45.56,2.1,180.0,0.0,0.0,0.0
2018-06-26 05:00:00,13.3,57.11,1.5,160.0,1.0,14.0,1.5
2018-06-26 06:00:00,15.0,55.21,3.1,130.0,84.5,463.0,28.5
2018-06-26 07:00:00,21.7,39.11,1.5,100.0,269.0,751.5,47.5
2018-06-26 08:00:00,26.7,20.42,2.1,260.0,474.0,876.5,58.5
2018-06-26 09:00:00,28.3,17.19,0.0,150.0,672.5,946.5,67.0
2018-06-26 10:00:00,30.6,14.52,2.1,40.0,837.5,981.5,73.5
2018-06-26 11:00:00,32.2,12.69,2.6,69.33,961.0,996.5,81.5
2018-06-26 12:00:00,32.8,11.68,3.6,360.0,1031.0,1001.0,86.5
2018-06-26 13:00:00,33.9,11.54,4.6,50.0,1044.0,996.0,90.5
2018-06-26 14:00:00,33.3,11.35,4.6,30.0,998.0,981.5,91.5
2018-06-26 15:00:00,33.9,11.54,1.5,130.0,897.0,954.0,92.0
2018-06-26 16:00:00,33.9,10.98,3.1,60.67,714.5,801.0,138.0
2018-06-26 17:00:00,33.3,11.35,3.1,90.0,502.0,604.5,151.0
2018-06-26 18:00:00,32.8,13.29,2.1,110.0,275.0,353.0,134.0
2018-06-26 19:00:00,29.4,18.21,3.1,150.0,133.5,294.5,67.5
2018-06-26 20:00:00,27.2,20.7,2.6,150.0,18.5,56.5,14.5
2018-06-26 21:00:00,26.1,20.41,6.2,170.0,0.0,0.0,0.0
2018-06-26 22:00:00,24.4,22.59,4.6,160.0,0.0,0.0,0.0
2018-06-26 23:00:00,22.2,26.74,5.1,130.0,0.0,0.0,0.0
2018-06-27 00:00:00,22.8,22.98,3.1,170.0,0.0,0.0,0.0
2018-06-27 01:00:00,24.4,18.24,5.7,200.0,0.0,0.0,0.0
2018-06-27 02:00:00,20.6,27.26,3.1,240.0,0.0,0.0,0.0
2018-06-27 03:00:00,20.0,26.12,4.1,240.0,0.0,0.0,0.0
2018-06-27 04:00:00,20.0,26.12,4.6,250.0,0.0,0.0,0.0
2018-06-27 05:00:00,15.6,38.97,2.1,140.0,1.0,9.0,1.0
2018-06-27 06:00:00,19.4,35.84,0.0,186.67,77.0,374.5,31.5
2018-06-27 07:00:00,24.4,27.35,0.0,229.67,254.5,672.0,57.0
2018-06-27 08:00:00,27.8,17.69,3.1,220.0,455.0,809.0,72.0
2018-06-27 09:00:00,30.0,16.26,2.1,270.0,647.5,883.5,83.0
2018-06-27 10:00:00,32.2,13.26,3.1,120.0,814.0,930.0,90.5
2018-06-27 11:00:00,33.3,12.92,2.6,143.83,940.5,959.0,94.5
2018-06-27 12:00:00,35.0,9.91,3.1,80.0,1015.0,975.0,95.5
2018-06-27 13:00:00,36.1,8.87,4.6,40.0,1026.0,960.0,107.0
2018-06-27 14:00:00,35.6,9.12,3.1,180.0,917.0,740.5,232.0
2018-06-27 15:00:00,35.0,9.91,2.6,160.0,587.5,218.5,401.0
2018-06-27 16:00:00,34.4,10.24,1.5,190.0,346.5,88.5,281.5
2018-06-27 17:00:00,33.9,10.98,0.0,254.33,318.0,169.0,224.0
2018-06-27 18:00:00,32.8,12.27,3.1,260.0,224.5,213.0,140.0
2018-06-27 19:00:00,30.0,16.86,3.6,290.0,74.5,41.5,67.0
2018-06-27 20:00:00,30.6,15.05,5.1,170.0,15.5,31.0,13.0
2018-06-27 21:00:00,28.3,22.66,3.6,360.0,0.0,0.0,0.0
2018-06-27 22:00:00,25.6,40.22,3.1,310.0,0.0,0.0,0.0
2018-06-27 23:00:00,23.3,49.65,6.2,120.0,0.0,0.0,0.0
2018-06-28 00:00:00,22.8,57.19,1.5,160.0,0.0,0.0,0.0
2018-06-28 01:00:00,19.4,61.02,3.1,160.0,0.0,0.0,0.0
2018-06-28 02:00:00,20.6,54.44,4.6,170.0,0.0,0.0,0.0
2018-06-28 03:00:00,20.6,62.92,4.6,180.0,0.0,0.0,0.0
2018-06-28 04:00:00,19.4,65.6,3.6,170.0,0.0,0.0,0.0
2018-06-28 05:00:00,17.2,65.12,2.6,150.0,1.0,11.0,1.5
2018-06-28 06:00:00,19.4,50.6,1.5,160.0,80.5,425.0,30.0
2018-06-28 07:00:00,26.1,24.72,2.1,260.0,264.5,731.5,50.0
2018-06-28 08:00:00,30.6,17.0,2.6,250.0,469.0,860.0,63.0
2018-06-28 09:00:00,33.3,12.92,3.6,230.0,665.0,927.5,73.5
2018-06-28 10:00:00,33.9,10.02,4.1,250.0,831.0,963.0,82.5
2018-06-28 11:00:00,35.6,9.59,11.8,210.0,953.0,978.5,90.5
2018-06-28 12:00:00,35.6,8.75,3.6,280.0,924.0,815.5,157.0
2018-06-28 13:00:00,36.1,7.76,4.6,180.0,972.5,830.5,177.5
2018-06-28 14:00:00,37.8,7.37,6.2,220.0,895.0,695.5,253.0
2018-06-28 15:00:00,35.0,9.91,5.95,140.0,582.0,287.5,337.0
2018-06-28 16:00:00,35.6,8.32,4.6,140.0,399.0,166.0,281.5
2018-06-28 17:00:00,33.9,11.54,4.6,190.0,292.0,153.0,206.5
2018-06-28 18:00:00,31.7,14.76,4.6,170.0,242.5,207.0,158.5
2018-06-28 19:00:00,31.7,12.42,6.7,190.0,107.0,117.0,80.0
2018-06-28 20:00:00,31.95,10.67,9.1,130.0,14.5,7.0,14.0
2018-06-28 21:00:00,27.8,16.34,0.0,202.17,0.0,0.0,0.0
2018-06-28 22:00:00,26.1,18.86,4.6,190.0,0.0,0.0,0.0
2018-06-28 23:00:00,25.6,20.14,4.6,140.0,0.0,0.0,0.0
2018-06-29 00:00:00,21.7,27.57,2.6,190.0,0.0,0.0,0.0
2018-06-29 01:00:00,23.3,20.32,4.1,250.0,0.0,0.0,0.0
2018-06-29 02:00:00,24.4,17.35,5.7,240.0,0.0,0.0,0.0
2018-06-29 03:00:00,25.6,14.13,5.7,260.0,0.0,0.0,0.0
2018-06-29 04:00:00,21.7,18.64,4.6,250.0,0.0,0.0,0.0
2018-06-29 05:00:00,23.3,13.33,3.6,240.0,0.5,0.0,0.5
2018-06-29 06:00:00,23.3,16.91,4.6,220.0,33.5,15.0,32.0
2018-06-29 07:00:00,25.6,14.13,2.6,230.0,97.5,43.5,86.0
2018-06-29 08:00:00,27.8,11.31,6.7,210.0,277.0,219.5,166.0
2018-06-29 09:00:00,30.6,7.89,4.6,250.0,457.5,338.5,247.0
2018-06-29 10:00:00,31.1,7.91,2.6,211.0,803.0,854.0,137.0
2018-06-29 11:00:00,32.2,7.92,4.1,220.0,948.0,953.5,107.5
2018-06-29 12:00:00,31.7,16.54,7.45,65.0,1024.5,979.0,102.0
2018-06-29 13:00:00,33.3,13.49,6.2,50.0,1029.0,942.5,127.0
2018-06-29 14:00:00,32.8,13.87,6.7,80.0,745.5,426.0,349.0
2018-06-29 15:00:00,32.8,11.2,7.2,90.0,563.5,185.0,407.5
2018-06-29 16:00:00,32.8,8.49,2.6,120.0,518.5,247.5,338.0
2018-06-29 17:00:00,32.2,9.64,3.6,270.0,410.0,304.5,238.0
2018-06-29 18:00:00,28.9,24.62,6.7,340.0,247.5,288.0,133.0
2018-06-29 19:00:00,27.2,27.18,9.3,350.0,124.0,208.0,77.0
2018-06-29 20:00:00,26.1,31.27,6.7,10.0,18.5,45.5,15.0
2018-06-29 21:00:00,24.4,40.15,5.7,40.0,0.0,0.0,0.0
2018-06-29 22:00:00,22.2,45.86,2.6,280.0,0.0,0.0,0.0
2018-06-29 23:00:00,22.2,49.35,5.1,340.0,0.0,0.0,0.0
2018-06-30 00:00:00,20.0,41.96,9.3,360.0,0.0,0.0,0.0
2018-06-30 01:00:00,18.9,46.5,6.7,340.0,0.0,0.0,0.0
2018-06-30 02:00:00,17.8,53.71,7.2,340.0,0.0,0.0,0.0
2018-06-30 03:00:00,16.7,62.03,7.2,360.0,0.0,0.0,0.0
2018-06-30 04:00:00,15.6,69.27,6.45,345.0,0.0,0.0,0.0
2018-06-30 05:00:00,15.0,74.95,6.7,340.0,0.0,0.0,0.0
2018-06-30 06:00:00,15.0,74.95,5.1,340.0,28.0,0.5,28.0
2018-06-30 07:00:00,15.0,72.0,4.1,350.0,67.5,1.0,67.5
2018-06-30 08:00:00,16.1,67.09,4.6,350.0,161.5,15.5,154.0
2018-06-30 09:00:00,16.95,65.12,2.85,175.0,569.0,643.0,151.5
2018-06-30 10:00:00,18.9,60.5,3.6,30.0,802.5,906.5,99.0
2018-06-30 11:00:00,21.1,52.79,5.1,10.0,921.5,919.5,112.0
2018-06-30 12:00:00,22.8,47.58,6.2,20.0,965.5,832.0,182.5
2018-06-30 13:00:00,20.0,58.79,6.7,20.0,609.0,172.5,443.5
2018-06-30 14:00:00,21.7,50.88,6.2,20.0,519.0,131.5,398.5
2018-06-30 15:00:00,21.7,50.88,5.1,40.0,619.0,245.5,412.5
2018-06-30 16:00:00,21.1,54.93,4.6,30.0,370.0,107.0,289.5
2018-06-30 17:00:00,13.6,77.21,7.75,20.0,94.5,5.0,91.5
2018-06-30 18:00:00,14.4,64.5,3.1,10.0,146.0,77.5,116.5
2018-06-30 19:00:00,15.0,62.05,0.75,180.0,40.0,8.5,38.0
2018-06-30 20:00:00,14.4,66.73,4.1,240.0,5.5,0.0,5.5
2018-06-30 21:00:00,13.9,68.93,3.1,230.0,0.0,0.0,0.0
2018-06-30 22:00:00,13.3,74.65,2.6,190.0,0.0,0.0,0.0
2018-06-30 23:00:00,13.3,77.21,2.1,200.0,0.0,0.0,0.0
2018-07-01 00:00:00,13.3,74.65,0.0,130.5,0.0,0.0,0.0
2018-07-01 01:00:00,12.2,80.24,0.0,171.2,0.0,0.0,0.0
2018-07-01 02:00:00,11.1,86.29,2.1,190.0,0.0,0.0,0.0
2018-07-01 03:00:00,12.2,82.99,2.1,240.0,0.0,0.0,0.0
2018-07-01 04:00:00,12.2,82.99,1.5,200.0,0.0,0.0,0.0
2018-07-01 05:00:00,11.1,86.29,2.6,180.0,0.5,5.5,0.5
2018-07-01 06:00:00,13.3,80.39,3.1,150.0,71.0,329.0,32.5
2018-07-01 07:00:00,16.7,64.58,3.1,180.0,239.5,599.5,66.0
2018-07-01 08:00:00,19.4,56.72,4.1,180.0,433.0,726.0,92.5
2018-07-01 09:00:00,21.7,47.28,3.6,200.0,619.5,793.5,115.5
2018-07-01 10:00:00,23.9,39.74,1.5,70.0,783.0,841.5,130.5
2018-07-01 11:00:00,25.6,32.21,0.0,35.0,915.0,892.0,130.0
2018-07-01 12:00:00,27.8,24.32,3.6,40.0,1008.5,967.5,97.5
2018-07-01 13:00:00,27.8,20.7,3.1,30.0,1025.5,967.5,100.0
2018-07-01 14:00:00,28.9,18.74,1.5,61.0,983.0,952.5,103.5
2018-07-01 15:00:00,29.7,18.23,3.6,105.0,883.5,917.5,109.0
2018-07-01 16:00:00,28.9,20.26,5.1,140.0,739.0,881.0,101.0
2018-07-01 17:00:00,30.0,18.23,4.6,160.0,561.0,819.5,91.0
2018-07-01 18:00:00,28.9,19.42,4.1,180.0,361.0,710.5,76.5
2018-07-01 19:00:00,28.9,16.6,5.7,170.0,166.5,508.0,54.0
2018-07-01 20:00:00,25.0,18.34,3.6,160.0,25.5,135.5,16.0
2018-07-01 21:00:00,23.9,16.31,4.6,190.0,0.0,0.0,0.0
2018-07-01 22:00:00,22.2,18.08,6.2,190.0,0.0,0.0,0.0
2018-07-01 23:00:00,21.1,34.85,5.1,180.0,0.0,0.0,0.0
2018-07-02 00:00:00,21.1,34.85,7.2,170.0,0.0,0.0,0.0
2018-07-02 01:00:00,20.0,40.26,5.1,170.0,0.0,0.0,0.0
2018-07-02 02:00:00,17.8,49.82,5.1,170.0,0.0,0.0,0.0
2018-07-02 03:00:00,17.2,51.75,4.1,140.0,0.0,0.0,0.0
2018-07-02 04:00:00,15.0,57.54,2.1,170.0,0.0,0.0,0.0
2018-07-02 05:00:00,13.9,61.79,0.0,248.25,0.0,0.0,0.0
2018-07-02 06:00:00,18.3,52.04,1.5,350.0,75.5,409.0,28.0
2018-07-02 07:00:00,20.6,37.47,4.1,240.0,258.5,730.0,48.0
2018-07-02 08:00:00,22.8,29.08,1.5,260.0,463.0,862.0,60.0
2018-07-02 09:00:00,25.6,23.57,0.0,203.33,659.0,928.0,71.0
2018-07-02 10:00:00,28.9,17.33,2.1,141.33,826.0,963.5,80.0
2018-07-02 11:00:00,31.1,14.63,4.1,30.0,950.0,978.0,90.5
2018-07-02 12:00:00,32.2,11.59,2.6,138.83,1018.5,973.0,103.0
2018-07-02 13:00:00,31.7,11.34,2.1,130.0,1036.0,977.5,101.5
2018-07-02 14:00:00,33.3,10.36,3.1,360.0,994.0,968.0,100.5
2018-07-02 15:00:00,33.9,9.61,5.7,40.0,891.0,933.5,103.0
