Name,Manufacturer,Technology,Bifacial,STC,PTC,A_c,Length,Width,N_s,I_sc_ref,V_oc_ref,I_mp_ref,V_mp_ref,alpha_sc,beta_oc,T_NOCT,a_ref,I_L_ref,I_o_ref,R_s,R_sh_ref,Adjust,gamma_pmp,BIPV,Version,Date,solve_return_code,solve_pass
Phono Solar Technology Co Ltd PS305MH-20/U,Phono Solar Technology Co Ltd,Mono-c-Si,0,305.0,280.2,1.63,,,60.0,9.87,40.0,9.43,32.36,0.00511266,-0.12232000000000001,45.2,1.5824732052807393,9.870002844968594,1.0392068084534897e-10,0.2881906819555627,999998.8241245801,7.167628718286599,-0.4083,N,2025.7.3,6/23/2025,2.0,first_pass
Phono Solar Technology Co Ltd PS305P-24/T,Phono Solar Technology Co Ltd,Multi-c-Si,0,305.0,271.4,1.9403519999999999,1.956,0.992,72.0,8.9,44.87,8.37,36.45,0.005607000000000001,-0.16198069999999998,48.7,1.8903190691764227,8.905220504311762,4.336596890415409e-10,0.34255973462974365,584.0015587521711,2.4976614582809034,-0.448,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS305PB-24/T,Phono Solar Technology Co Ltd,Multi-c-Si,0,305.0,275.6,1.9403519999999999,1.956,0.992,72.0,8.73,45.7,8.36,36.5,0.004976100000000001,-0.161321,45.4,1.9123870382852293,8.73028185881181,3.6523183901156365e-10,0.3755363465546374,11631.538372777632,3.602006641780579,-0.454,N,2025.7.3,6/23/2025,2.0,first_pass
Phono Solar Technology Co Ltd PS 310M-24/TV,Phono Solar Technology Co Ltd,Mono-c-Si,0,310.0,276.9,1.9403519999999999,1.956,0.992,72.0,9.0,46.1,8.33,37.2,0.0036,-0.16135,46.5,1.9705060307287123,9.018237896731229,6.063092180541528e-10,0.3768323961398306,185.9585089567973,8.873113334179548,-0.48,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS 310P-24/TV,Phono Solar Technology Co Ltd,Multi-c-Si,0,310.0,277.9,1.9403519999999999,1.956,0.992,72.0,9.08,45.8,8.22,37.7,0.004540000000000001,-0.15572,46.3,2.000960655570135,9.106653631611058,9.85401332135993e-10,0.2621132921301042,89.29323134412456,16.478512977104412,-0.47,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS310M-24/T,Phono Solar Technology Co Ltd,Mono-c-Si,0,310.0,280.5,1.9403519999999999,1.956,0.992,72.0,8.75,46.3,8.36,37.1,0.0035875000000000004,-0.20510899999999999,45.4,1.918435607092302,8.75000338441208,2.8882537988782895e-10,0.38662947982672774,999997.5155824092,-18.942297350158803,-0.451,N,2025.7.3,6/23/2025,2.0,first_pass
Phono Solar Technology Co Ltd PS310MB-24/T,Phono Solar Technology Co Ltd,Mono-c-Si,0,310.0,280.6,1.9403519999999999,1.956,0.992,72.0,8.75,46.3,8.36,37.1,0.0042875000000000005,-0.20510899999999999,45.3,1.9385677759764155,8.750003600572734,3.710948890450895e-10,0.37913654197306396,921768.8581505964,-17.38102325343274,-0.452,N,2025.7.3,6/23/2025,2.0,first_pass
Phono Solar Technology Co Ltd PS310MH-20/U,Phono Solar Technology Co Ltd,Mono-c-Si,0,310.0,284.9,1.63,,,60.0,9.92,40.1,9.54,32.5,0.0051385599999999995,-0.12262580000000001,45.2,1.5929313833942225,9.920226517678284,1.157594177590646e-10,0.25070960083100446,10979.469672788107,8.060675579792,-0.4083,N,2025.7.3,6/23/2025,2.0,first_pass
Phono Solar Technology Co Ltd PS310MH-20/UH,Phono Solar Technology Co Ltd,Mono-c-Si,0,310.0,288.0,1.661,,,60.0,9.67,39.9,9.22,33.63,0.0043515,-0.11251799999999999,44.28,1.5292387531362883,9.67053481850807,4.5029915182693535e-11,0.167336975948912,3025.6036191158328,8.963045869702011,-0.373,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS310P-24/T,Phono Solar Technology Co Ltd,Multi-c-Si,0,310.0,276.0,1.9403519999999999,1.956,0.992,72.0,8.95,45.24,8.41,36.87,0.005638499999999999,-0.1633164,48.7,1.9104087117773403,8.955812076826621,4.6055491498770753e-10,0.32658877449609247,502.91323686814127,2.955150567229523,-0.448,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS310PB-24/T,Phono Solar Technology Co Ltd,Multi-c-Si,0,310.0,280.3,1.9403519999999999,1.956,0.992,72.0,8.8,46.0,8.45,36.7,0.0050160000000000005,-0.16238,45.4,1.9264804615949442,8.800274212985634,3.752586661511899e-10,0.3634780662622509,11664.748730191463,3.76195229359785,-0.454,N,2025.7.3,6/23/2025,2.0,first_pass
Phono Solar Technology Co Ltd PS 315M-24/TV,Phono Solar Technology Co Ltd,Mono-c-Si,0,315.0,281.5,1.9403519999999999,1.956,0.992,72.0,9.05,46.1,8.38,37.6,0.0036200000000000004,-0.16135,46.5,1.982614789299512,9.065810106339823,7.028125362832422e-10,0.3181472334156508,182.11344154868434,10.133367288543992,-0.48,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS 315P-24/TV,Phono Solar Technology Co Ltd,Multi-c-Si,0,315.0,282.5,1.9403519999999999,1.956,0.992,72.0,9.17,45.9,8.31,37.9,0.0045850000000000005,-0.15606,46.3,2.007906794353853,9.194717223298284,1.0257621111543434e-09,0.24355226269310645,90.35701183512025,16.762959171705248,-0.47,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS315M-24/T,Phono Solar Technology Co Ltd,Mono-c-Si,0,315.0,283.7,1.94,,,72.0,9.32,46.8,8.55,36.99,0.0041008,-0.14976,48.8,1.8378950001888616,9.359552977754715,7.834831438250957e-11,0.5118722301045684,120.61416289302993,0.7504194776169905,-0.405,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS315MB-24/T,Phono Solar Technology Co Ltd,Mono-c-Si,0,315.0,285.2,1.9403519999999999,1.956,0.992,72.0,8.83,46.5,8.45,37.25,0.0043267,-0.205995,45.3,1.9482486997533481,8.830003263608862,3.805364014473243e-10,0.36936535816398025,999857.8840095813,-17.274232612428346,-0.452,N,2025.7.3,6/23/2025,2.0,first_pass
Phono Solar Technology Co Ltd PS315MH-20/U,Phono Solar Technology Co Ltd,Mono-c-Si,0,315.0,289.6,1.63,,,60.0,9.98,40.2,9.64,32.68,0.00516964,-0.12293160000000002,45.2,1.6023512463855893,9.980195904427108,1.2686545196599412e-10,0.21697255555805092,11053.298343434062,8.808577112942952,-0.4083,N,2025.7.3,6/23/2025,2.0,first_pass
Phono Solar Technology Co Ltd PS315MH-20/UH,Phono Solar Technology Co Ltd,Mono-c-Si,0,315.0,292.7,1.661,,,60.0,9.76,40.11,9.31,33.84,0.004392,-0.1131102,44.28,1.5377187207733651,9.760351052946879,4.5802841389652525e-11,0.1626595497798053,4522.273902697716,9.029582097710994,-0.373,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS315P-24/T,Phono Solar Technology Co Ltd,Multi-c-Si,0,315.0,280.6,1.9403519999999999,1.956,0.992,72.0,9.01,45.59,8.45,37.28,0.0056763000000000004,-0.1645799,48.7,1.9310331546895096,9.017074379105006,4.967549754218895e-10,0.30922999273463364,393.8385016693179,3.5392542938537273,-0.448,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS315PB-24/T,Phono Solar Technology Co Ltd,Multi-c-Si,0,315.0,284.9,1.9403519999999999,1.956,0.992,72.0,8.88,46.2,8.55,36.85,0.0050616,-0.163086,45.4,1.937166966078517,8.88026288932652,3.896097949396966e-10,0.34551905561443363,11671.17283160134,4.000968637627944,-0.454,N,2025.7.3,6/23/2025,2.0,first_pass
Phono Solar Technology Co Ltd PS 320M-24/TV,Phono Solar Technology Co Ltd,Mono-c-Si,0,320.0,286.1,1.9403519999999999,1.956,0.992,72.0,9.08,46.3,8.46,37.8,0.0036320000000000002,-0.16204999999999997,46.5,1.9854761472289872,9.091379025002372,6.641397393276517e-10,0.3143498943363624,250.83850107721133,9.579012039334511,-0.48,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS 320P-24/TV,Phono Solar Technology Co Ltd,Multi-c-Si,0,320.0,287.1,1.9403519999999999,1.956,0.992,72.0,9.2,46.2,8.33,38.4,0.0046,-0.15708000000000003,46.3,2.0302338386673457,9.221623927691468,1.1394703950475124e-09,0.20808643133463164,88.53134147162596,17.739212066546624,-0.47,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS320M-24/T,Phono Solar Technology Co Ltd,Mono-c-Si,0,320.0,288.4,1.94,,,72.0,9.37,46.92,8.64,37.18,0.004122799999999999,-0.150144,48.8,1.84043942140371,9.402815283103964,7.688592811311896e-11,0.4969986416456602,141.91184631197933,0.5381761362393157,-0.405,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS320MB-24/T,Phono Solar Technology Co Ltd,Mono-c-Si,0,320.0,289.9,1.9403519999999999,1.956,0.992,72.0,8.9,46.7,8.55,37.4,0.004361,-0.206881,45.3,1.9609144604970183,8.900260806504967,4.0392726591538773e-10,0.34358528996850296,11724.88705980122,-16.927318583742704,-0.452,N,2025.7.3,6/23/2025,2.0,first_pass
Phono Solar Technology Co Ltd PS320MH-20/U,Phono Solar Technology Co Ltd,Mono-c-Si,0,320.0,294.4,1.63,,,60.0,10.06,40.3,9.75,32.83,0.005211080000000001,-0.1232374,45.2,1.6103137014470887,10.060145783847906,1.3606296718942475e-10,0.19014902987273094,13121.424635828436,9.353478865724268,-0.4083,N,2025.7.3,6/23/2025,2.0,first_pass
Phono Solar Technology Co Ltd PS320MH-20/UH,Phono Solar Technology Co Ltd,Mono-c-Si,0,320.0,297.5,1.661,,,60.0,9.85,40.35,9.39,34.08,0.0044325,-0.113787,44.28,1.5482789045459395,9.850671795080515,4.7256428276772125e-11,0.1574354867753396,2308.352319951699,9.226937888872142,-0.373,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS320P-24/T,Phono Solar Technology Co Ltd,Multi-c-Si,0,320.0,285.2,1.94,,,72.0,9.03,46.04,8.49,37.7,0.005688899999999999,-0.16620439999999997,48.7,1.9490045774212135,9.035315920509928,4.927267612402355e-10,0.30474288292891577,517.6580459470433,3.4445494047031944,-0.448,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS320PB-24/T,Phono Solar Technology Co Ltd,Multi-c-Si,0,320.0,289.6,1.9403519999999999,1.956,0.992,72.0,8.95,46.4,8.64,37.0,0.0051015,-0.163792,45.4,1.9471127024929524,8.950002955716709,4.0041980596124933e-10,0.33008750092855005,999997.3092832715,4.163859031915845,-0.454,N,2025.7.3,6/23/2025,2.0,first_pass
Phono Solar Technology Co Ltd PS 325M-24/TV,Phono Solar Technology Co Ltd,Mono-c-Si,0,325.0,290.7,1.9403519999999999,1.956,0.992,72.0,9.11,46.55,8.55,37.98,0.003644,-0.162925,46.5,1.9874685434292512,9.116331906576965,6.067786266664838e-10,0.31950338190455174,459.68409377461205,8.726059930365356,-0.48,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS 325P-24/TV,Phono Solar Technology Co Ltd,Multi-c-Si,0,325.0,291.8,1.9403519999999999,1.956,0.992,72.0,9.25,46.4,8.37,38.8,0.004625,-0.15776,46.3,2.0473488667410753,9.268566993752653,1.2549783584769248e-09,0.17446815777803787,86.91932640217621,18.619767635299112,-0.47,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS325M-24/T,Phono Solar Technology Co Ltd,Mono-c-Si,0,325.0,293.0,1.94,,,72.0,9.43,47.04,8.72,37.36,0.0041492,-0.150528,48.8,1.8448456150915253,9.459115066957164,7.729689463598625e-11,0.48340580465027505,156.56899827725613,0.5209193435198689,-0.405,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS325MH-20/UH,Phono Solar Technology Co Ltd,Mono-c-Si,0,325.0,302.3,1.661,,,60.0,9.94,40.57,9.48,34.29,0.0044729999999999995,-0.11440739999999999,44.28,1.5569443729545531,9.940488224234695,4.788895117510538e-11,0.15400076247188915,3135.380793231954,9.262231168102034,-0.373,N,2025.7.3,6/23/2025,4.0,bootstrapping
Phono Solar Technology Co Ltd PS325P-24/T,Phono Solar Technology Co Ltd,Multi-c-Si,0,325.0,289.8,1.94,,,72.0,9.11,46.34,8.53,38.11,0.0057393,-0.1672874,48.7,1.9711736557182766,9.117761839836222,5.53829494839149e-10,0.28061370847018896,329.353790179981,4.369263044451744,-0.448,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS 330M-24/TV,Phono Solar Technology Co Ltd,Mono-c-Si,0,330.0,295.4,1.9403519999999999,1.956,0.992,72.0,9.15,46.84,8.61,38.31,0.0036600000000000005,-0.16394,46.5,1.9998525846391186,9.154451588880478,6.111918907020956e-10,0.3076580001077995,632.3746350857837,8.742161095482066,-0.48,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS330M-24/T,Phono Solar Technology Co Ltd,Mono-c-Si,0,330.0,297.7,1.94,,,72.0,9.48,47.16,8.81,37.55,0.0041712,-0.150912,48.8,1.8474945936529192,9.502987628209636,7.595772518920467e-11,0.4690789376854998,193.44616317594728,0.32060948662965383,-0.405,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS330P-24/T,Phono Solar Technology Co Ltd,Multi-c-Si,0,330.0,294.4,1.94,,,72.0,9.15,46.74,8.57,38.53,0.0057645000000000005,-0.1687314,48.7,1.9906394784729122,9.157384134904625,5.726515165955223e-10,0.26932124738510627,333.72763543994824,4.614877620859338,-0.448,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS 335M-24/TV,Phono Solar Technology Co Ltd,Mono-c-Si,0,335.0,300.0,1.9403519999999999,1.956,0.992,72.0,9.18,46.99,8.7,38.49,0.003672,-0.164465,46.5,2.001476660063637,9.180003328194703,5.842779318254614e-10,0.30068929762084834,829809.7624914033,8.294291059006584,-0.48,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS335M-24/T,Phono Solar Technology Co Ltd,Mono-c-Si,0,335.0,302.3,1.94,,,72.0,9.54,47.28,8.89,37.73,0.0041976,-0.151296,48.8,1.8519580433637595,9.559697110121922,7.641601162167162e-11,0.455984154177833,220.8490972870021,0.3095439216029185,-0.405,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS335P-24/T,Phono Solar Technology Co Ltd,Multi-c-Si,0,335.0,299.0,1.94,,,72.0,9.2,47.12,8.61,38.94,0.005796,-0.1701032,48.7,2.010664567695542,9.20761824644822,6.014616207205846e-10,0.2566095969264852,309.8887289077615,4.988942805353463,-0.448,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS340M-24/T,Phono Solar Technology Co Ltd,Mono-c-Si,0,340.0,307.0,1.94,,,72.0,9.59,47.4,8.98,37.91,0.0042196,-0.15168,48.8,1.8544327328939396,9.604162587151775,7.490863026768135e-11,0.44348061136839184,300.2967761334127,0.0902869547409796,-0.405,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS340P-24/T,Phono Solar Technology Co Ltd,Multi-c-Si,0,340.0,303.6,1.94,,,72.0,9.25,47.49,8.65,39.36,0.0058275,-0.1714389,48.7,2.030833037706429,9.257729541902677,6.352863633936311e-10,0.24146826264463178,288.9669045940178,5.4128798662807105,-0.448,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS345M-24/T,Phono Solar Technology Co Ltd,Mono-c-Si,0,345.0,311.6,1.94,,,72.0,9.65,47.52,9.06,38.1,0.004246,-0.15206400000000003,48.8,1.8592194746137884,9.66124070900256,7.568671896331107e-11,0.429552614473497,368.76525851284254,0.11478633262011241,-0.405,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS345MH-24/T,Phono Solar Technology Co Ltd,Mono-c-Si,0,345.0,316.3,1.94,,,72.0,9.65,47.52,9.06,38.1,0.00597335,-0.15600816,45.3,1.900589711569518,9.659909839633807,1.3217661914881168e-10,0.42002191790575183,409.0088236038245,1.8221378949482596,-0.4087,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS350M-24/T,Phono Solar Technology Co Ltd,Mono-c-Si,0,350.0,316.3,1.94,,,72.0,9.71,47.64,9.15,38.26,0.0042724,-0.152448,48.8,1.8622057134304628,9.717320352460431,7.470292970405156e-11,0.4196721365745932,556.6694769831472,-0.05326143453424589,-0.405,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS350M5H-20/UHB,Phono Solar Technology Co Ltd,Mono-c-Si,0,350.0,326.4,1.8,,,40.0,11.06,40.06,10.54,33.21,0.00543046,-0.10631924000000001,45.09,1.4767063427116784,11.061264728629126,1.825832652063964e-11,0.2170402802545202,1898.0075740769214,6.453880594831206,-0.3445,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS350MH-24/T,Phono Solar Technology Co Ltd,Mono-c-Si,0,350.0,321.0,1.94,,,72.0,9.71,47.64,9.15,38.26,0.00601049,-0.15640211999999998,45.3,1.9036169384663437,9.716088707900008,1.3048232089553755e-10,0.41022074900864525,654.2018493083242,1.6533810934974236,-0.4087,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS350MH-24/TH,Phono Solar Technology Co Ltd,Mono-c-Si,0,350.0,320.5,1.98,,,144.0,9.4,46.4,9.03,38.77,0.0046436,-0.15813119999999997,44.8,1.9058546071767177,9.400001524769477,2.5106015961123297e-10,0.1621752535538217,999990.5079956357,3.606845256630263,-0.4235,N,2025.7.3,6/23/2025,2.0,first_pass
Phono Solar Technology Co Ltd PS355M-24/T,Phono Solar Technology Co Ltd,Mono-c-Si,0,355.0,321.0,1.94,,,72.0,9.74,47.76,9.22,38.51,0.0042856,-0.152832,48.8,1.866784410754593,9.742751834129619,7.518667397544456e-11,0.3998014426771604,1415.080494898188,-0.04135550639990681,-0.405,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS355M4-20/UHB,Phono Solar Technology Co Ltd,Mono-c-Si,0,355.0,331.4,1.82,,,60.0,11.06,40.48,10.61,33.71,0.0054194,-0.10779823999999999,44.8,1.4987579291574804,11.06000205478101,2.0600620927356774e-11,0.18577814230681194,999993.110905529,7.1304385272989865,-0.3453,N,2025.7.3,6/23/2025,2.0,first_pass
Phono Solar Technology Co Ltd PS355M4H-20/UHB,Phono Solar Technology Co Ltd,Mono-c-Si,0,355.0,331.4,1.82,,,60.0,11.06,40.48,10.61,33.71,0.0054194,-0.10779823999999999,44.8,1.4987579291574804,11.06000205478101,2.0600620927356774e-11,0.18577814230681194,999993.110905529,7.1304385272989865,-0.3453,N,2025.7.3,6/23/2025,2.0,first_pass
Phono Solar Technology Co Ltd PS355M5H-20/UHB,Phono Solar Technology Co Ltd,Mono-c-Si,0,355.0,331.2,1.8,,,40.0,11.14,40.34,10.61,33.46,0.005469740000000001,-0.10706236000000002,45.09,1.4878321406941775,11.141781526953494,1.86482660274491e-11,0.21502313551751737,1344.5532181442047,6.577040419038941,-0.3445,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS355MH-24/T,Phono Solar Technology Co Ltd,Mono-c-Si,0,355.0,325.7,1.94,,,72.0,9.74,47.76,9.22,38.51,0.006029059999999999,-0.15679607999999998,45.3,1.9083173185384792,9.741672376576773,1.313664764480439e-10,0.39037369460754173,2273.5544630787076,1.669290942281727,-0.4087,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS355MH-24/TH,Phono Solar Technology Co Ltd,Mono-c-Si,0,355.0,325.2,1.98,,,144.0,9.47,46.66,9.1,39.02,0.0046781800000000005,-0.15901727999999998,44.8,1.9175765469036825,9.470001480561743,2.5630001531090333e-10,0.15629594546259745,999904.8563143224,3.717412353875503,-0.4235,N,2025.7.3,6/23/2025,2.0,first_pass
Phono Solar Technology Co Ltd PS360M-24/T,Phono Solar Technology Co Ltd,Mono-c-Si,0,360.0,325.6,1.94,,,72.0,9.82,47.88,9.32,38.63,0.0043208000000000005,-0.15321600000000002,48.8,1.8696895100467013,9.820157229005384,7.419749119798238e-11,0.3945804729094232,24644.26303976626,-0.223065374930795,-0.405,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS360M4-20/UHB,Phono Solar Technology Co Ltd,Mono-c-Si,0,360.0,336.1,1.82,,,60.0,11.15,40.69,10.68,32.99,0.0054635000000000005,-0.10835746999999998,44.8,1.488544329404404,11.150003118048717,1.4984656629050553e-11,0.2796331247740773,999989.5303659611,4.32821882862111,-0.3453,N,2025.7.3,6/23/2025,2.0,first_pass
Phono Solar Technology Co Ltd PS360M4H-20/UHB,Phono Solar Technology Co Ltd,Mono-c-Si,0,360.0,336.1,1.82,,,60.0,11.15,40.69,10.68,32.99,0.0054635000000000005,-0.10835746999999998,44.8,1.488544329404404,11.150003118048717,1.4984656629050553e-11,0.2796331247740773,999989.5303659611,4.32821882862111,-0.3453,N,2025.7.3,6/23/2025,2.0,first_pass
Phono Solar Technology Co Ltd PS360M5H-20/UHB,Phono Solar Technology Co Ltd,Mono-c-Si,0,360.0,335.9,1.8,,,40.0,11.22,40.62,10.68,33.71,0.00550902,-0.10780548000000001,45.09,1.498968065463989,11.222288103482505,1.9045088540739375e-11,0.21303011224330162,1044.6196787109063,6.700080490022708,-0.3445,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS360MH-24/T,Phono Solar Technology Co Ltd,Mono-c-Si,0,360.0,330.4,1.94,,,72.0,9.82,47.88,9.32,38.63,0.00607858,-0.15719004,45.3,1.9128037882966786,9.820004835369192,1.3217389483632823e-10,0.38493901091636323,781893.4329153965,1.646631121412217,-0.4087,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS360MH-24/TH,Phono Solar Technology Co Ltd,Mono-c-Si,0,360.0,329.9,1.98,,,144.0,9.55,46.92,9.16,39.31,0.004717700000000001,-0.15990336,44.8,1.9282552128999495,9.55000150471038,2.584439694020186e-10,0.1575290709029087,999998.4926040593,3.7167269226060564,-0.4235,N,2025.7.3,6/23/2025,2.0,first_pass
Phono Solar Technology Co Ltd PS365M4-20/UHB,Phono Solar Technology Co Ltd,Mono-c-Si,0,365.0,340.9,1.82,,,60.0,11.23,40.81,10.75,33.96,0.005502700000000001,-0.10867703,44.8,1.5090070587823987,11.230003617708219,2.0192892615247142e-11,0.2033334212869249,631194.9720581889,6.824584133238124,-0.3453,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS365M4H-20/UHB,Phono Solar Technology Co Ltd,Mono-c-Si,0,365.0,340.9,1.82,,,60.0,11.23,40.81,10.75,33.96,0.005502700000000001,-0.10867703,44.8,1.5090070587823987,11.230003617708219,2.0192892615247142e-11,0.2033334212869249,631194.9720581889,6.824584133238124,-0.3453,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS365M5H-20/UHB,Phono Solar Technology Co Ltd,Mono-c-Si,0,365.0,340.7,1.8,,,40.0,11.3,40.9,10.75,33.96,0.0055483,-0.10854860000000001,45.09,1.5101013266462466,11.302784900520662,1.944443215740935e-11,0.2110633609625658,856.4097802453692,6.821013118345156,-0.3445,N,2025.7.3,6/23/2025,4.0,first_pass
Phono Solar Technology Co Ltd PS365MH-24/T,Phono Solar Technology Co Ltd,Mono-c-Si,0,365.0,335.1,1.94,,,72.0,9.87,48.0,9.4,38.83,0.006109529999999999,-0.15758399999999997,45.3,1.9231321524104343,9.870003481303197,1.4276976115382186e-10,0.352641646541093,999999.9388570961,2.2393911981651544,-0.4087,N,2025.7.3,6/23/2025,2.0,first_pass
Phono Solar Technology Co Ltd PS365MH-24/TH,Phono Solar Technology Co Ltd,Mono-c-Si,0,365.0,334.6,1.98,,,144.0,9.63,47.19,9.22,39.59,0.00475722,-0.16082352,44.8,1.9389236691901421,9.630001545760157,2.592140684452096e-10,0.16048219950879747,999999.7191542427,3.671884311229392,-0.4235,N,2025.7.3,6/23/2025,2.0,first_pass
Phono Solar Technology Co Ltd PS370M4-20/UHB,Phono Solar Technology Co Ltd,Mono-c-Si,0,370.0,345.7,1.82,,,60.0,11.31,40.97,10.82,34.2,0.005541900000000001,-0.10910310999999999,44.8,1.5165880514268355,11.310003504613864,2.0949520575689586e-11,0.1915248694594111,618095.8665434225,7.082160931148101,-0.3453,N,2025.7.3,6/23/2025,4.0,first_pass
