Name,Vac,Pso,Paco,Pdco,Vdco,C0,C1,C2,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high,CEC_Date,CEC_hybrid
 Princeton Power Systems - Inc : GTIB-480-125XXXXXX-G1.5 [480V],480,1038.79,124964,129454,710,-1.38398e-07,-3.7363e-05,-0.0015955,-0.00191737,68,830,182.329,350,830,n/a,Y
 Princeton Power Systems - Inc : GTIB-480-125XXXXXX-W-G1.5 [480V],480,1412.99,124964,132204,710,-3.00261e-07,-3.74205e-05,-0.00118509,-0.000823115,68,830,186.202,350,830,n/a,Y
 Princeton Power Systems - Inc : GTIB-480-30-WZZZZZZ-G1.3 [480V],480,319.197,29444,31735.3,750,-1.49339e-06,-3.4239e-05,-0.00092808,-0.000933386,35.14,830,42.3138,540,830,n/a,Y
 Princeton Power Systems - Inc : GTIB-480-30-ZZZZZZ-G1.3 [480V],480,184.707,29956,30783.2,750,-1.73046e-07,-2.06332e-05,-0.000448758,-0.00591363,46.3,830,41.0443,540,830,n/a,Y
 RNG International Inc : RIV4810HI-SPS [240V],240,51.9471,10177,10475.8,360,-1.26047e-06,-2.00269e-05,-4.72679e-05,-0.000721726,33.64,430,29.0994,280,430,n/a,Y
 RNG International Inc : RIV4850HI-SPS [240V],240,29.3587,5089.7,5247.58,360,-3.6512e-06,-1.512e-05,0.000125826,0.000551922,22.6,430,14.5766,180,430,n/a,Y
 RNG International Inc : RIV4860HI-SPS [240V],240,33.668,6117,6297.73,360,-2.58712e-06,-2.03092e-05,0.000191477,-0.000256399,22.99,430,17.4937,200,430,n/a,Y
 RNG International Inc : RIV4876HI-SPS [240V],240,37.4865,7765,7993.33,360,-1.60481e-06,-2.20802e-05,-0.000935126,-0.00139183,30.71,430,22.2037,220,430,n/a,Y
 RNG International Inc : RIV4880HI-SPS [240V]??,240,65.6455,8084,8326.69,360,-2.93482e-06,-6.00256e-06,-0.000923484,-0.00173197,17.4,430,23.1297,250,430,n/a,Y
 Rhombus Energy Solutions: BESI-50kW-480 [480V],480,1486.7,49350,51401.4,636,-7.28154e-07,-3.20533e-06,-0.000744008,-0.00264904,103,840,80.8199,550,840,10/15/2018,N
 Rhombus Energy Solutions: BESS-50kW-480 [480V],480,1486.7,49350,51401.4,636,-7.28154e-07,-3.20533e-06,-0.000744008,-0.00264904,103,840,80.8199,550,840,10/15/2018,N
 Rhombus Energy Solutions: RES-BESS60DP-480 [480V],480,1232.54,59789,64196.2,441,-3.8677e-07,2.72203e-05,0.000244864,-0.000315706,92,870,145.57,270,870,2/11/2022,Y
 SINENG ELECTRIC CO - LTD : EH-0200-HA-M-US [690V],690,829.369,220432,225999,1199,-5.769e-08,8.89874e-06,0.00111707,-0.000236098,316,1346,188.49,1056,1346,n/a,N
 SMA America: SBS3.8-US-10 [240V],240,27.4596,3800,3923.94,360,-3.89864e-06,-1.9701e-05,0.00276128,0.00159082,6.53,550,10.8998,220,550,1/13/2020,N
 SMA America: SBS5.0-US-10 [240V],240,25.2786,5000,5175.16,360,-3.28256e-06,-1.34142e-05,0.002327,0.00177911,6.53,550,14.3755,220,550,1/13/2020,N
 SMA America: SBS6.0-US-10 [240V],240,21.7431,6000,6215.31,360,-2.44388e-06,-2.42642e-05,0.0021026,0.000188483,6.53,550,17.2647,220,550,1/13/2020,N
 SMA America: SC 2660 UP-US 600V 2566A [600V],600,7986.59,2616157,2.71046e+06,970,-1.04197e-08,8.1623e-06,0.00103697,0.000205491,252.66,1200,2794.29,880,1200,n/a,Y
 SMA America: SC 2800 UP-US 630V 2566A [630V],630,8439.13,2747472,2.84422e+06,1000,-9.84489e-09,8.13766e-06,0.000964304,0.000184015,247.1,1200,2844.22,921,1200,n/a,Y
 SMA America: SC 2930 UP-US 660V 2566A [660V],660,8495.44,2841880,2.93961e+06,1030,-9.23536e-09,8.30907e-06,0.00101006,0.000230728,247.96,1200,2853.99,962,1200,n/a,Y
 SMA America: SC 3060 UP-US 690V 2566A [690V],690,8826.9,2951143,3.0506e+06,1062,-8.75676e-09,8.99448e-06,0.00102501,0.000287267,255.77,1200,2872.5,1003,1200,n/a,Y
 SMA America: SC 4000 UP-US 600V 3850A [600V],600,5617.77,3650134,3.72211e+06,970,-3.6849e-09,9.83713e-06,0.00225493,0.00085713,453.5,1200,3837.22,880,1200,n/a,Y
 SMA America: SC 4200 UP-US 630V 3850A [630V],630,5895.68,3832828,3.9057e+06,1001,-3.28908e-09,8.94659e-06,0.0016127,0.000437708,451.8,1200,3901.8,921,1200,n/a,Y
 SMA America: SC 4400 UP-US 660V 3850A [660V],660,6112.59,4017113,4.09035e+06,1032,-3.03546e-09,1.02934e-05,0.00170375,0.000800874,465.17,1200,3963.52,962,1200,n/a,Y
 SMA America: SC 4600 UP-US 690V 3850A [690V],690,6433.98,4198235,4.27203e+06,1062,-2.84061e-09,1.09616e-05,0.00170778,0.00105648,471.07,1200,4022.63,1003,1200,n/a,Y
 SMA America: SCS 2475-US [385V],385,7240.9,2.07889e+06,2.15264e+06,673,-1.2321e-08,1.44767e-05,0.00147915,5.84696e-05,297,950,3198.58,577,950,n/a,N
 Schneider Electric Solar Inc : HY8K1NA1 [240V],240,41.7915,7626,7849.25,360,-1.55823e-06,-5.04431e-05,-0.00079197,-0.00317271,13.71,480,21.8035,200,480,n/a,Y
 Schneider Electric Solar Inc : XW Pro 6848 NA [120V],120,36.6271,5747,6249.38,52,-9.39722e-06,0.000143685,0.00109049,-0.00300489,17.4,58,120.18,47,58,10/21/2021,N
 Schneider Electric Solar Inc : XW Pro 6848 NA [240V],240,48.4908,6019,6528.28,52,-1.05329e-05,0.000185682,0.00254596,0.00143492,0.37,58,125.544,47,58,5/22/2023,N
 Shanghai Chelion RenewableTechnology Co - Ltd : iHome-INV10K-H1H02 [240V],240,40.5923,9956.3,10242.6,370,-8.49006e-07,-1.75184e-05,-0.00105652,0.000474224,2.5,440,27.6827,300,440,n/a,Y
 Shanghai Chelion RenewableTechnology Co - Ltd : iHome-INV11.4K-H1H02 [240V],240,43.9193,11370.5,11712.2,370,-1.08732e-06,-1.40766e-05,-0.00115441,0.000505525,2.5,440,31.6545,300,440,n/a,Y
 Shanghai Chelion RenewableTechnology Co - Ltd : iHome-INV12K-H1H02 [240V],240,46.7423,11968.2,12332.9,370,-1.11762e-06,-1.33789e-05,-0.00104383,0.000740906,2.5,440,33.3322,300,440,n/a,Y
 Shanghai Chelion RenewableTechnology Co - Ltd : iHome-INV7.6K-H1H02 [240V],240,32.785,7581.02,7787.78,370,-5.09916e-07,-2.14715e-05,-0.0010367,-0.000972917,2.5,440,21.0481,300,440,n/a,Y
 Shanghai Chelion RenewableTechnology Co - Ltd : iHome-INV9.6K-H1H02 [240V],240,40.872,9573.26,9845.35,370,-8.35392e-07,-1.67424e-05,-0.000562284,0.00138071,2.5,440,26.609,300,440,n/a,Y
 Shenzhen Eternalplanet Energy Pingshan Ltd : HNA7G [240V],240,72.4285,7580,8032.54,350,-3.88026e-06,-7.04104e-05,-0.00228962,-0.0018072,23,480,22.9501,240,480,n/a,Y
 Shenzhen Eternalplanet Energy Pingshan Ltd : HNA7G_AT [240V],240,72.4285,7580,8032.54,350,-3.88026e-06,-7.04104e-05,-0.00228962,-0.0018072,23,480,22.9501,240,480,n/a,Y
 Shenzhen Eternalplanet Energy Pingshan Ltd : HNA7G_TT [240V],240,72.4285,7580,8032.54,350,-3.88026e-06,-7.04104e-05,-0.00228962,-0.0018072,23,480,22.9501,240,480,n/a,Y
 Shenzhen Eternalplanet Energy Pingshan Ltd : HNA7W [240V],240,72.4285,7580,8032.54,350,-3.88026e-06,-7.04104e-05,-0.00228962,-0.0018072,23,480,22.9501,240,480,n/a,Y
 Shenzhen Eternalplanet Energy Pingshan Ltd : HNA7W_TT [240V],240,72.4285,7580,8032.54,350,-3.88026e-06,-7.04104e-05,-0.00228962,-0.0018072,23,480,22.9501,240,480,n/a,Y
 Shenzhen GSL Energy Co - Ltd : GSL-H-12KLV-US [208V],208,46.0029,10499,10928.9,360,-2.04177e-06,-4.97058e-05,-0.000136347,3.84332e-05,14.5,480,30.358,230,480,n/a,Y
 Shenzhen GSL Energy Co - Ltd : GSL-H-12KLV-US [240V],240,23.4978,11933,12343.3,360,-8.92501e-07,-4.80052e-05,-0.00121622,-0.00239881,14.29,480,34.287,230,480,n/a,Y
 Shenzhen Growatt New Energy Co - Ltd : MIN 10000TL-XH-US [208V],208,29.0146,8760,9007.98,380,-1.28698e-06,-4.15848e-05,0.00062229,5.72226e-05,10,480,23.7052,250,480,3/13/2023,Y
 Shenzhen Growatt New Energy Co - Ltd : MIN 10000TL-XH-US [240V],240,39.5146,10082,10328.5,380,-1.31953e-06,-4.36227e-05,0.000405516,-0.000846425,10,480,27.1802,250,480,3/13/2023,Y
 Shenzhen Growatt New Energy Co - Ltd : MIN 11400TL-XH-US [208V],208,31.1947,10040,10308,380,-9.16e-07,-3.559e-05,0.000574586,-0.00113529,10,480,27.1264,250,480,3/13/2023,Y
 Shenzhen Growatt New Energy Co - Ltd : MIN 11400TL-XH-US [240V],240,41.2688,11520,11783.5,380,-1.09624e-06,-1.63085e-05,0.000144519,-2.54068e-05,10,480,31.0093,250,480,3/13/2023,Y
 Shenzhen Growatt New Energy Co - Ltd : MIN 3000TL-XH-US [208V],208,17.196,2626,2713.68,380,-4.99411e-06,-4.14823e-05,-0.000961248,-0.00156265,1.576,480,7.14127,125,480,7/11/2023,Y
 Shenzhen Growatt New Energy Co - Ltd : MIN 3000TL-XH-US [240V],240,16.9589,3095,3184.22,380,-3.75554e-06,-3.82152e-05,-0.000858481,-0.00160756,1.593,480,8.37954,125,480,7/11/2023,Y
 Shenzhen Growatt New Energy Co - Ltd : MIN 3800TL-XH-US [208V],208,24.4723,3324,3418.64,380,-4.39358e-06,-4.32261e-05,-0.000212205,-0.000362727,1.576,480,8.99641,160,480,7/11/2023,Y
 Shenzhen Growatt New Energy Co - Ltd : MIN 3800TL-XH-US [240V],240,19.9959,3888,3987.16,380,-2.96039e-06,-4.18045e-05,-0.000716973,-0.000643355,1.593,480,10.4925,160,480,7/11/2023,Y
 Shenzhen Growatt New Energy Co - Ltd : MIN 5000TL-XH-US [208V],208,20.0951,4280,4401.03,380,-3.80382e-06,-3.8371e-05,-0.00161674,-0.00216058,1.576,480,11.5816,210,480,7/11/2023,Y
 Shenzhen Growatt New Energy Co - Ltd : MIN 5000TL-XH-US [240V],240,21.1886,4943,5075.82,380,-3.22302e-06,-4.7108e-05,-0.000573924,-0.000712923,1.593,480,13.3574,210,480,7/11/2023,Y
 Shenzhen Growatt New Energy Co - Ltd : MIN 6000TL-XH-US [208V],208,24.8637,5143,5303.07,380,-3.36204e-06,-3.41204e-05,-0.000145403,0.00104587,1.576,480,13.9554,170,480,7/11/2023,Y
 Shenzhen Growatt New Energy Co - Ltd : MIN 6000TL-XH-US [240V],240,23.0661,5918,6084.58,380,-2.3168e-06,-4.22293e-05,-0.00156567,0.000104516,1.593,480,16.0121,170,480,7/11/2023,Y
 Shenzhen Growatt New Energy Co - Ltd : MIN 7600TL-XH-US [208V],208,32.4639,6580,6776.33,380,-2.44481e-06,-3.25023e-05,-0.000582188,-0.000967106,1.576,480,17.8325,212,480,7/11/2023,Y
 Shenzhen Growatt New Energy Co - Ltd : MIN 7600TL-XH-US [240V],240,35.2212,7524,7741.49,380,-2.91717e-06,-3.67176e-05,-0.000401828,-0.000518181,1.593,480,20.3723,212,480,7/11/2023,Y
 Shenzhen Growatt New Energy Co - Ltd : MIN 8200TL-XH-US [208V],208,34.3674,7166,7356.19,380,-1.61392e-06,-3.93032e-05,0.000841913,0.000469399,10,480,19.3584,250,480,3/13/2023,Y
 Shenzhen Growatt New Energy Co - Ltd : MIN 8200TL-XH-US [240V],240,42.4825,8251,8445.17,380,-1.52261e-06,-3.89029e-05,0.000360026,-0.000552599,10,480,22.2241,250,480,3/13/2023,Y
 Shenzhen Growatt New Energy Co - Ltd : MIN 9000TL-XH-US [208V],208,33.0697,7874,8087.05,380,-1.47764e-06,-3.73932e-05,-0.000147106,-0.000661751,10,480,21.2817,250,480,3/13/2023,Y
 Shenzhen Growatt New Energy Co - Ltd : MIN 9000TL-XH-US [240V],240,41.6171,9063,9277.47,380,-1.37093e-06,-4.1912e-05,0.00028924,-0.000637612,10,480,24.4144,250,480,3/13/2023,Y
 Shenzhen Growatt New Energy Co - Ltd : SPH 3000TL BL-US [208V],208,56.2066,2999,3136.79,380,1.1746e-06,-3.75214e-05,0.000264661,0.00980207,15.128,480,8.25472,150,480,n/a,Y
 Shenzhen Growatt New Energy Co - Ltd : SPH 3000TL BL-US [240V],240,61.4787,2934,3070.31,380,-1.71723e-06,-3.73778e-05,0.000652501,-0.00370038,15.128,480,8.07976,150,480,n/a,Y
 Shenzhen Growatt New Energy Co - Ltd : SPH 3600TL BL-US [208V],208,63.7418,3581,3742.59,380,-2.81797e-06,-4.80744e-05,0.000870524,-0.0014027,15.128,480,9.84892,150,480,n/a,Y
 Shenzhen Growatt New Energy Co - Ltd : SPH 3600TL BL-US [240V],240,60.0161,3608,3779.31,380,-1.91964e-06,-4.00032e-05,0.000533948,-0.00513657,15.128,480,9.94556,150,480,n/a,Y
 Shenzhen Growatt New Energy Co - Ltd : SPH 4000TL BL-US [208V],208,60.8811,4004,4172.62,380,-3.60238e-06,-3.02215e-05,0.00101699,0.0027464,15.128,480,10.9806,150,480,n/a,Y
 Shenzhen Growatt New Energy Co - Ltd : SPH 4000TL BL-US [240V],240,63.8608,3988,4157.71,380,-4.28948e-06,-3.36393e-05,0.000950904,0.00175936,15.128,480,10.9414,180,480,n/a,Y
 Shenzhen Growatt New Energy Co - Ltd : SPH 4600TL BL-US [208V],208,63.072,4604,4792.55,380,-3.0623e-06,-4.00448e-05,0.000346246,2.44931e-05,15.128,480,12.612,180,480,n/a,Y
 Shenzhen Growatt New Energy Co - Ltd : SPH 4600TL BL-US [240V],240,70.661,4598,4791.05,380,-4.11906e-06,-3.64231e-05,0.000814133,0.00053369,15.128,480,12.608,180,480,n/a,Y
 Shenzhen Growatt New Energy Co - Ltd : SPH 5000TL BL-US [208V],208,66.964,4969,5175.95,380,-4.00549e-06,-2.89848e-05,0.000376355,6.14171e-05,15.128,480,13.6209,230,480,n/a,Y
 Shenzhen Growatt New Energy Co - Ltd : SPH 5000TL BL-US [240V],240,66.0803,4954,5164.13,380,-3.88002e-06,-2.76194e-05,0.000660656,0.000189834,15.128,480,13.5898,230,480,n/a,Y
 Shenzhen Growatt New Energy Co - Ltd : SPH 6000TL BL-US [208V],208,26.0045,5232,5434.27,380,-2.62271e-06,-3.79762e-05,-0.0010087,0.00172896,15.128,480,14.3007,230,480,n/a,Y
 Shenzhen Growatt New Energy Co - Ltd : SPH 6000TL BL-US [240V],240,28.8271,5864,6091.43,380,-2.2282e-06,-3.75942e-05,-0.00096678,0.00197297,15.128,480,16.0301,230,480,n/a,Y
 Shenzhen Lux Power Technology Co - Ltd : LXP-LB-US 10K [208V],208,33.5377,9757.73,10152.7,360,-1.68486e-06,-4.23266e-05,-0.00245203,-0.000328358,14.8,480,28.202,210,480,n/a,Y
 Shenzhen Lux Power Technology Co - Ltd : LXP-LB-US 10K [240V],240,37.5127,9758.58,10151.7,360,-1.6392e-06,-4.82755e-05,-0.00063268,-0.0010477,14.3,480,28.1993,210,480,n/a,Y
 Shenzhen Lux Power Technology Co - Ltd : LXP-LB-US 12K [208V],208,46.0029,10499,10928.9,360,-2.04177e-06,-4.97058e-05,-0.000136347,3.84332e-05,14.5,480,30.358,230,480,n/a,Y
 Shenzhen Lux Power Technology Co - Ltd : LXP-LB-US 12K [240V],240,23.4978,11933,12343.3,360,-8.92501e-07,-4.80052e-05,-0.00121622,-0.00239881,14.29,480,34.287,230,480,n/a,Y
 Shenzhen Lux Power Technology Co - Ltd : LXP-LB-US 8K [208V],208,31.3505,7859.95,8164.44,360,-2.04399e-06,-4.28777e-05,-0.00251918,-0.00202171,18.53,480,22.679,210,480,n/a,Y
 Shenzhen Lux Power Technology Co - Ltd : LXP-LB-US 8K [240V],240,27.0274,7862.66,8149.67,360,-1.19698e-06,-3.71005e-05,-0.00274351,-0.00345949,18.84,480,22.638,210,480,n/a,Y
 Shenzhen Megarevo Technology Co - Ltd : R10KLNA [240V],240,51.9471,10177,10475.8,360,-1.26047e-06,-2.00269e-05,-4.72679e-05,-0.000721726,33.64,430,29.0994,280,430,11/13/2023,Y
 Shenzhen Megarevo Technology Co - Ltd : R5KLNA [240V],240,29.3587,5089.7,5247.58,360,-3.6512e-06,-1.512e-05,0.000125826,0.000551922,22.6,430,14.5766,180,430,11/13/2023,Y
 Shenzhen Megarevo Technology Co - Ltd : R6KLNA [240V],240,33.668,6117,6297.73,360,-2.58712e-06,-2.03092e-05,0.000191477,-0.000256399,22.99,430,17.4937,200,430,11/13/2023,Y
 Shenzhen Megarevo Technology Co - Ltd : R7K6LNA [240V],240,37.4865,7765,7993.33,360,-1.60481e-06,-2.20802e-05,-0.000935126,-0.00139183,30.71,430,22.2037,220,430,11/13/2023,Y
 Shenzhen Megarevo Technology Co - Ltd : R8KLNA [240V],240,65.6455,8084,8326.69,360,-2.93482e-06,-6.00256e-06,-0.000923484,-0.00173197,17.4,430,23.1297,250,430,11/13/2023,Y
 Shenzhen Poweroak Newener Co Ltd: EP900 [240V],240,68.4122,9230,9797.45,100,-3.77799e-06,-0.000408964,0.00300554,-0.0155763,11.7,113,97.9745,86,113,7/11/2023,N
 Shenzhen Senergy Technology Co - Ltd : SE 10KHB-210-T2/UL [208V],208,54.2796,10185.8,10559.9,360,-1.71331e-06,-1.83926e-05,-0.000737477,-0.000447449,18,480,29.3331,200,480,n/a,Y
 Shenzhen Senergy Technology Co - Ltd : SE 10KHB-210-T2/UL [240V],240,54.1553,10147.2,10509.2,360,-1.73518e-06,-1.82368e-05,-0.000687056,-0.000339616,18,480,29.1921,200,480,n/a,Y
 Shenzhen Senergy Technology Co - Ltd : SE 7K6HB-180-T2/UL [240V],240,53.1546,7647.2,7921.81,360,-2.84372e-06,-1.81162e-05,-0.000303881,-9.33025e-05,15,480,22.005,200,480,n/a,Y
 Shenzhen Senergy Technology Co - Ltd : SE 8KHB-180-T2/UL [208V],208,43.7091,8060,8356.56,360,-2.20044e-06,-1.83504e-05,-0.000671882,-0.000326709,17.78,480,23.2127,200,480,n/a,Y
 Shenzhen Senergy Technology Co - Ltd : SE 8KHB-180-T2/UL [240V],240,43.62,8047.2,8334.81,360,-2.2152e-06,-1.82502e-05,-0.0006663,-0.000325194,15,480,23.1522,200,480,n/a,Y
 Shenzhen Sinexcel Electric Co - Ltd: PWS1-100K-NA [480V],480,1317.27,98013,103790,650,-2.74157e-07,2.26405e-05,0.000272335,-0.000205388,997,850,159.677,500,850,10/15/2018,N
 Shenzhen Sinexcel Electric Co - Ltd: PWS1-150K-NA [480V],480,1737.62,147470,155829,650,-1.73804e-07,2.0327e-05,0.000400891,-9.36496e-05,1360,850,239.737,500,850,10/15/2018,N
 Shenzhen Sinexcel Electric Co - Ltd: PWS1-250K-NA [480V],480,2004.62,244026,256764,650,-1.05159e-07,2.34527e-05,0.00070814,5.66666e-05,1860,850,395.022,500,850,10/15/2018,N
 Shenzhen Sinexcel Electric Co - Ltd: PWS1-500KTL-NA [400V],400,2863.59,498340,518484,750,-3.95908e-08,1.90443e-05,0.00118675,0.000259979,289.9,900,691.312,640,900,10/15/2018,N
 Shenzhen Sinexcel Electric Co - Ltd: PWS1-50K-NA [480V],480,659.117,48580,51511.3,650,-5.80343e-07,2.15375e-05,0.00038408,1.84094e-05,860,850,79.2481,500,850,10/15/2018,N
 Shenzhen Sinexcel Electric Co - Ltd: PWS2-30K-NA [480V],480,154.571,30020,31070.6,600,-4.64201e-07,-5.58656e-05,-0.00176721,-0.00210332,1.857,750,51.7844,350,750,10/1/2021,N
 Shenzhen Sinexcel Electric Co - Ltd: PWS2-30P-NA [480V],480,293.214,29907,31128.2,600,-4.61579e-07,-4.5745e-05,-0.000355571,-0.00233174,36.02,750,51.8803,355,750,n/a,N
 Sichuan Clou Energy Electric Co - Ltd : NEPCS-1600 [630V],630,1225.51,1.61728e+06,1.64329e+06,1200,-2.63606e-09,1.08067e-05,0.000179028,0.000766053,581,1500,1369.41,915,1500,n/a,N
 Sichuan Clou Energy Electric Co - Ltd : NEPCS-2000 [690V],690,1370.12,2000400,2.03008e+06,1250,-1.78626e-09,1.23546e-05,2.15392e-05,0.000811527,685,1500,1624.06,1050,1500,n/a,N
 Sichuan Clou Energy Electric Co - Ltd : NEPCS-2300 [800V],800,1577.68,2299960,2.33505e+06,1350,-1.62944e-09,1.85621e-05,-0.00115707,-0.000364108,752,1500,1729.66,1200,1500,n/a,N
 Sichuan Clou Energy Electric Co - Ltd : NEPCS-2600 [900V],900,2281.86,2602350,2.64422e+06,1400,-2.44829e-09,2.39359e-05,0.0013059,0.00168755,879,1500,1888.73,1320,1500,n/a,N
 Sichuan Clou Energy Electric Co - Ltd : NEPCSH-3200 [630V],630,2214.21,3.20057e+06,3.25162e+06,1200,-1.20512e-09,1.04319e-05,-0.000306648,0.000327913,1379,1500,2709.68,915,1500,n/a,N
 SimpliPhi Power: SPHI-IN-6 [120V],120,109.649,6017.66,6364.83,370,-3.02436e-06,5.95114e-06,0.00115198,-0.000174402,43,500,17.2022,250,500,n/a,Y
 Sol-Ark: 30K-3P-208V [120V],120,95.5145,30025,31420.4,385,-9.13777e-07,8.98357e-06,0.000181429,0.000242698,31.9,500,81.6114,270,500,n/a,Y
 Sol-Ark: 5K-120V/8K-230V-1P [120V],120,15.6506,4787.1,5008.18,312.5,-5.70296e-06,6.79119e-06,0.00105549,0.000766521,11.7,425,16.0262,200,425,n/a,Y
 Sol-Ark: 5K-120V/8K-230V-1P [240V],240,26.6709,7970.3,8338.57,312.5,-3.50061e-06,1.20283e-05,-0.000808149,-0.000257411,19.3,425,26.6834,200,425,n/a,Y
 Sol-Ark: Limitless 15K-LV [208V],208,70.9245,13010,13511.4,320,-1.95422e-06,-2.30337e-07,-5.48816e-05,9.23267e-05,21.2,425,42.223,200,425,2/13/2023,Y
 Sol-Ark: Limitless 15K-LV [240V],240,83.1383,15040,15606.1,320,-1.70709e-06,2.22468e-07,8.144e-05,0.000201634,21.2,425,48.769,200,425,2/13/2023,Y
 Sol-Ark: Sol-Ark-12K-P [208V],208,82.1362,8820,9098.63,370,-1.97951e-06,-7.59215e-06,-0.00121663,-0.00320587,13.4,425,24.5909,240,425,4/11/2023,Y
 Sol-Ark: Sol-Ark-12K-P [240V],240,87.4653,8980,9251.47,370,-2.24129e-06,3.48736e-06,0.00121848,0.0037961,13.4,425,25.004,240,425,4/11/2023,Y
 Sol-Ark: Sol-Ark-8k-48-ST [208V],208,87.4837,8982.17,9252.93,370,-2.22775e-06,2.88792e-06,0.00124658,0.00386378,13.4,425,25.0079,240,425,4/11/2023,Y
 Sol-Ark: Sol-Ark-8k-48-ST [240V],240,82.0061,8818.09,9095.88,370,-1.96722e-06,-6.68565e-06,-0.00107262,-0.00276525,13.4,425,24.5835,240,425,4/11/2023,Y
 Sol-Ark: Sol-Ark-9k-48-ST [208V],208,82.1362,8820,9098.63,370,-1.97951e-06,-7.59215e-06,-0.00121663,-0.00320587,13.4,425,24.5909,240,425,4/11/2023,Y
 Sol-Ark: Sol-Ark-9k-48-ST [240V],240,87.4653,8980,9251.47,370,-2.24129e-06,3.48736e-06,0.00121848,0.0037961,13.4,425,25.004,240,425,4/11/2023,Y
 SolaX Power Network Technology (Zhe jiang) Co - Ltd : A1-AC-3.8K-G2 [240V],240,40.8341,3810,3980.85,262.8,-4.72445e-06,-0.000100415,0.00125403,-0.00149334,1.2,450,15.1478,75.6,450,4/11/2023,N
 SolaX Power Network Technology (Zhe jiang) Co - Ltd : A1-AC-5.0K-G2 [240V],240,38.6311,5030,5231.34,275.5,-2.90079e-06,-7.56354e-05,0.00116534,-0.00160808,1.2,449.9,18.9885,100.4,449.9,4/11/2023,N
 SolaX Power Network Technology (Zhe jiang) Co - Ltd : A1-AC-6.0K-G2 [240V],240,37.0267,6035,6267.02,285.1,-2.2864e-06,-6.63378e-05,0.000968099,-0.00215827,1.2,449.9,21.9818,121.1,449.9,4/11/2023,N
 SolaX Power Network Technology (Zhe jiang) Co - Ltd : A1-AC-7.6K-G2 [240V],240,34.2555,7601,7887.41,300.1,-1.82032e-06,-5.83933e-05,0.000378564,-0.00227531,1.2,449.8,26.2826,149.7,449.8,4/11/2023,N
 SolaX Power Network Technology (Zhe jiang) Co - Ltd : A1-Fit-6.0-US [240V],240,77.7696,5732,6025.25,430,-2.60948e-06,-1.16235e-05,-0.000183989,-0.00125974,25,500,14.0122,360,500,n/a,N
 SolaX Power Network Technology (Zhe jiang) Co - Ltd : A1-Fit-7.0-US [240V],240,86.2952,6680,7047.85,390,-5.25849e-06,-1.08839e-05,0.000700888,-0.00052983,25,500,18.0714,280,500,n/a,N
 SolaX Power Network Technology (Zhe jiang) Co - Ltd : A1-Fit-7.6-US [240V],240,48.8966,7832,8223.37,375,-2.98068e-06,-4.56176e-05,-0.00242049,-0.00359598,49.5,430,21.929,320,430,1/21/2021,N
 SolaX Power Network Technology (Zhe jiang) Co - Ltd : A1-Fit-8.6-US [240V],240,47.4759,8613,9035.99,396.5,-2.61282e-06,-4.21776e-05,0.00177193,-0.00158556,42,430,22.7894,363,430,1/21/2021,N
 SolaX Power Network Technology (Zhe jiang) Co - Ltd : A1-HYB-3.8K-G2 [240V],240,23.0534,3805,3915.44,337.9,-2.81602e-06,-3.68728e-05,0.00102784,0.000449963,1.2,499.5,11.5876,175.4,499.5,4/11/2023,Y
 SolaX Power Network Technology (Zhe jiang) Co - Ltd : A1-HYB-5.0K-G2 [240V],240,17.7094,5003,5138.33,363.7,-1.73316e-06,-2.94408e-05,2.08649e-05,-0.000721875,1.2,499.9,14.1279,229.9,499.9,4/11/2023,Y
 SolaX Power Network Technology (Zhe jiang) Co - Ltd : A1-HYB-6.0K-G2 [240V],240,20.099,6017,6177.57,388.3,-1.77531e-06,-2.62162e-05,0.00103226,-0.000265801,1.2,498.7,15.9093,277,498.7,4/11/2023,Y
 SolaX Power Network Technology (Zhe jiang) Co - Ltd : A1-HYB-7.6K-G2 [240V],240,20.2157,7593,7806,365.5,-1.71961e-06,-3.5814e-05,-0.000137719,-0.00170275,1.2,498.4,21.357,234.1,498.4,4/11/2023,Y
 SolaX Power Network Technology (Zhe jiang) Co - Ltd : A1-Hybrid-6.0-US [240V],240,76.4939,5570,5867.43,335,-2.70981e-06,-4.25927e-05,0.000676665,-0.00229771,25,425,17.5147,240,425,n/a,Y
 SolaX Power Network Technology (Zhe jiang) Co - Ltd : A1-Hybrid-7.0-US [240V],240,76.9232,6666,7018.43,360,-2.61451e-06,-4.12138e-05,0.00105761,-0.00230985,25,425,19.4956,290,425,n/a,Y
 SolaX Power Network Technology (Zhe jiang) Co - Ltd : A1-Hybrid-7.6-US [240V],240,49.2438,7642,7986.08,402,-2.27199e-06,-4.04422e-05,-0.00127208,-0.000949816,44,500,19.8659,304,500,1/21/2021,Y
 SolaX Power Network Technology (Zhe jiang) Co - Ltd : A1-Hybrid-8.6-US [240V],240,47.3466,8604,9013.82,379,-2.55859e-06,-4.0658e-05,-0.000601147,-0.000323469,40,500,23.7832,258,500,1/21/2021,Y
 SolarEdge Technologies Ltd : SE10000H-US [240V],240,28.6642,9994,10144.7,395,-1.67044e-06,4.44566e-05,0.000494639,0.0014565,6,480,25.6828,360,480,1/11/2023,Y
