Name,Manufacturer,Technology,Bifacial,STC,PTC,A_c,Length,Width,N_s,I_sc_ref,V_oc_ref,I_mp_ref,V_mp_ref,alpha_sc,beta_oc,T_NOCT,a_ref,I_L_ref,I_o_ref,R_s,R_sh_ref,Adjust,gamma_r,BIPV,Version,Date
VINA SOLAR TECHNOLOGY CO LTD VNS-120MX-5-295W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,294.756,273.8,1.66,,,60,9.68,39.1,9.24,31.9,0.0040656,-0.111044,44.6,1.4668,9.78369,2.56743e-11,0.295828,419.801,3.37125,-0.365,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120MX-5-295W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,294.756,273.8,1.66,,,60,9.68,39.1,9.24,31.9,0.0040656,-0.111044,44.6,1.4668,9.78369,2.56743e-11,0.295828,419.801,3.37125,-0.365,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-60M1-5-295W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,295.545,268.8,1.63,,,60,9.67,39.6,9.15,32.3,0.004835,-0.119988,47,1.56612,9.67337,1.00487e-10,0.284861,817.756,8.08826,-0.404,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-60M1-5-295W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,295.545,268.8,1.63,,,60,9.67,39.6,9.15,32.3,0.004835,-0.119988,47,1.56612,9.67337,1.00487e-10,0.284861,817.756,8.08826,-0.404,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-60M3-5-295W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,295.545,267.7,1.63,,,60,9.67,39.6,9.15,32.3,0.0044482,-0.113652,49.6,1.51015,9.67496,3.92874e-11,0.297899,580.498,5.88669,-0.376,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-60M3-5-295W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,295.545,267.7,1.63,,,60,9.67,39.6,9.15,32.3,0.0044482,-0.113652,49.6,1.51015,9.67496,3.92874e-11,0.297899,580.498,5.88669,-0.376,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120MX-5-300W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,300.426,278.5,1.66,,,60,9.77,39.2,9.33,32.2,0.0041034,-0.111328,44.6,1.47545,9.8741,2.83071e-11,0.266784,411.205,4.11275,-0.365,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M1-5-300W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,300.426,278.5,1.66,,,60,9.77,39.2,9.33,32.2,0.0041034,-0.111328,44.6,1.47545,9.8741,2.83071e-11,0.266784,411.205,4.11275,-0.365,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M3-5-300W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,300.426,271.5,1.69,,,60,9.77,39.2,9.33,32.2,0.0067413,-0.123872,48.5,1.58708,9.87108,1.84112e-10,0.241157,704.101,8.39674,-0.403,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-60M1-5-300W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,300.348,273.5,1.63,,,60,9.74,39.7,9.27,32.4,0.00487,-0.120291,47,1.57333,9.84439,1.07179e-10,0.278318,391.654,8.52401,-0.404,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-60M1-5-300W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,300.348,273.4,1.63,,,60,9.74,39.7,9.27,32.4,0.00487,-0.120291,47.1,1.57333,9.84439,1.07179e-10,0.278318,391.654,8.52401,-0.404,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-60M3-5-300W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,300.348,272.4,1.63,,,60,9.74,39.7,9.27,32.4,0.0044804,-0.113939,49.6,1.51698,9.84616,4.1902e-11,0.291292,327.087,6.31447,-0.376,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-60M3-5-300W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,300.348,272.4,1.63,,,60,9.74,39.7,9.27,32.4,0.0044804,-0.113939,49.6,1.51698,9.84616,4.1902e-11,0.291292,327.087,6.31447,-0.376,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120MX-5-305W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,305.208,283.3,1.66,,,60,9.86,39.4,9.42,32.4,0.0041412,-0.111896,44.6,1.4835,9.96467,2.88479e-11,0.261337,428.521,4.19343,-0.365,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M1-5-305W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,305.208,283.3,1.66,,,60,9.86,39.4,9.42,32.4,0.0041412,-0.111896,44.6,1.4835,9.96467,2.88479e-11,0.261337,428.521,4.19343,-0.365,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M3-5-305W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,305.208,276.1,1.69,,,60,9.86,39.4,9.42,32.4,0.0068034,-0.124504,48.5,1.59577,9.9617,1.87604e-10,0.235789,757.529,8.47986,-0.403,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-60M1-5-305W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,304.884,278.1,1.63,,,60,9.83,39.8,9.41,32.4,0.004915,-0.120594,47.1,1.57022,9.93023,9.72262e-11,0.286938,1475.1,7.5715,-0.404,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-60M1-5-305W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,304.884,278.1,1.63,,,60,9.83,39.8,9.41,32.4,0.004915,-0.120594,47.1,1.57022,9.93023,9.72262e-11,0.286938,1475.1,7.5715,-0.404,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-60M3-5-305W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,304.884,277.1,1.63,,,60,9.83,39.8,9.41,32.4,0.0045218,-0.114226,49.6,1.51421,9.93184,3.80017e-11,0.299603,839.371,5.37664,-0.376,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-60M3-5-305W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,304.884,277.1,1.63,,,60,9.83,39.8,9.41,32.4,0.0045218,-0.114226,49.6,1.51421,9.93184,3.80017e-11,0.299603,839.371,5.37664,-0.376,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120MX-5-310W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,310.026,288,1.66,,,60,9.95,39.6,9.51,32.6,0.004179,-0.112464,44.6,1.49155,10.0553,2.93941e-11,0.255993,447.088,4.2735,-0.365,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M1-5-310W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,310.026,288,1.66,,,60,9.95,39.6,9.51,32.6,0.004179,-0.112464,44.6,1.49155,10.0553,2.93941e-11,0.255993,447.088,4.2735,-0.365,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M3-5-310W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,310.026,280.8,1.69,,,60,9.95,39.6,9.51,32.6,0.0068655,-0.125136,48.5,1.60447,10.0523,1.9113e-10,0.230524,818.803,8.56232,-0.403,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-60M1-5-310W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,310.375,282.9,1.63,,,60,9.92,39.9,9.55,32.5,0.00496,-0.120897,47.1,1.57754,10.1253,1.04094e-10,0.279915,478.492,8.02209,-0.404,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-60M1-5-310W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,310.375,282.9,1.63,,,60,9.92,39.9,9.55,32.5,0.00496,-0.120897,47.1,1.57754,10.1253,1.04094e-10,0.279915,478.492,8.02209,-0.404,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-60M3-5-310W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,310.375,281.8,1.63,,,60,9.92,39.9,9.55,32.5,0.0045632,-0.114513,49.6,1.52115,10.1271,4.06836e-11,0.292497,383.351,5.81902,-0.376,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-60M3-5-310W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,310.375,281.8,1.63,,,60,9.92,39.9,9.55,32.5,0.0045632,-0.114513,49.6,1.52115,10.1271,4.06836e-11,0.292497,383.351,5.81902,-0.376,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120MX-5-315W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,314.88,292.8,1.66,,,60,10.04,39.7,9.6,32.8,0.0042168,-0.112748,44.6,1.4978,10.1458,3.09977e-11,0.240204,452.639,4.6453,-0.365,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M1-5-315W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,314.88,292.8,1.66,,,60,10.04,39.7,9.6,32.8,0.0042168,-0.112748,44.6,1.4978,10.1458,3.09977e-11,0.240204,452.639,4.6453,-0.365,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M3-5-315W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,314.88,285.5,1.69,,,60,10.04,39.7,9.6,32.8,0.0069276,-0.125452,48.5,1.61136,10.143,2.01448e-10,0.214764,836.424,8.94513,-0.403,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-72PX-5-315W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Multi-c-Si,0,315.185,290.3,1.94,,,72,8.91,45.6,8.45,37.3,0.0046332,-0.136344,44.9,1.76727,8.91222,5.52765e-11,0.350786,1410.52,5.05333,-0.383,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-72PX-5-315W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Multi-c-Si,0,315.185,290.3,1.94,,,72,8.91,45.6,8.45,37.3,0.0046332,-0.136344,44.9,1.76727,8.91222,5.52765e-11,0.350786,1410.52,5.05333,-0.383,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120MX-5-320W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,319.77,298.9,1.66,,,60,10.13,39.9,9.69,33,0.0043559,-0.106533,44.4,1.47449,10.2372,1.79485e-11,0.24225,417.597,6.44745,-0.348,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M1-5-320W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,319.77,298.9,1.66,,,60,10.13,39.9,9.69,33,0.0043559,-0.106533,44.4,1.47449,10.2372,1.79485e-11,0.24225,417.597,6.44745,-0.348,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M3-5-320W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,319.77,290.2,1.69,,,60,10.13,39.9,9.69,33,0.0069897,-0.126084,48.5,1.62006,10.2337,2.05124e-10,0.209794,909.858,9.02467,-0.403,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M7-5-320W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,1,320.1,296,1.66,,,60,10.13,40.2,9.7,33,0.0046598,-0.11055,46.4,1.50273,10.2358,2.45109e-11,0.268283,605.618,5.92269,-0.358,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M7-5-320W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,1,320.1,296,1.66,,,60,10.13,40.2,9.7,33,0.0046598,-0.11055,46.4,1.50273,10.2358,2.45109e-11,0.268283,605.618,5.92269,-0.358,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M8-5-320W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,1,321.09,298.2,1.64,,,60,10.06,40.2,9.73,33,0.0038228,-0.111354,44.5,1.49318,10.267,2.07126e-11,0.269603,581.606,3.81482,-0.36,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-72PX-5-320W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Multi-c-Si,0,320.352,295,1.94,,,72,9.03,45.8,8.52,37.6,0.0046956,-0.136942,44.9,1.78338,9.03611,6.28128e-11,0.328658,485.828,6.04926,-0.383,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-72PX-5-320W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Multi-c-Si,0,320.352,295,1.94,,,72,9.03,45.8,8.52,37.6,0.0046956,-0.136942,44.9,1.78338,9.03611,6.28128e-11,0.328658,485.828,6.04926,-0.383,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-72PX-7-320W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Multi-c-Si,0,320.352,290.2,1.93,,,72,9.03,45.8,8.52,37.6,0.0046053,-0.14656,47.1,1.84321,9.0348,1.44817e-10,0.31369,589.569,5.94793,-0.412,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-72PX-7-320W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Multi-c-Si,0,320.352,290.2,1.93,,,72,9.03,45.8,8.52,37.6,0.0046053,-0.14656,47.1,1.84321,9.0348,1.44817e-10,0.31369,589.569,5.94793,-0.412,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120MX-5-325W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,324.711,303.7,1.66,,,60,10.43,40.1,9.93,32.7,0.0044849,-0.107067,44.4,1.46818,10.431,1.43209e-11,0.292915,2924.39,4.31925,-0.348,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M1-5-325W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,324.711,303.7,1.66,,,60,10.43,40.1,9.93,32.7,0.0044849,-0.107067,44.4,1.46818,10.431,1.43209e-11,0.292915,2924.39,4.31925,-0.348,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M3-5-325W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,324.711,294.8,1.69,,,60,10.43,40.1,9.93,32.7,0.0071967,-0.126716,48.5,1.61967,10.5405,1.84822e-10,0.258966,438.788,7.8675,-0.403,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M7-5-325W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,1,325.042,300.8,1.66,,,60,10.15,40.3,9.82,33.1,0.004669,-0.110825,46.4,1.50589,10.3583,2.45591e-11,0.26383,637.812,5.84202,-0.358,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M7-5-325W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,1,325.042,300.8,1.66,,,60,10.15,40.3,9.82,33.1,0.004669,-0.110825,46.4,1.50589,10.3583,2.45591e-11,0.26383,637.812,5.84202,-0.358,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M8-5-325W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,1,325.042,302.9,1.64,,,60,10.15,40.3,9.82,33.1,0.003857,-0.111631,44.5,1.49708,10.3586,2.09746e-11,0.265784,606.809,3.84451,-0.36,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-72PX-5-325W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Multi-c-Si,0,325.351,299.7,1.94,,,72,9.15,45.9,8.63,37.7,0.004758,-0.137241,44.9,1.78809,9.15645,6.4369e-11,0.322607,457.988,6.14737,-0.383,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-72PX-5-325W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Multi-c-Si,0,325.351,299.7,1.94,,,72,9.15,45.9,8.63,37.7,0.004758,-0.137241,44.9,1.78809,9.15645,6.4369e-11,0.322607,457.988,6.14737,-0.383,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-72PX-7-325W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Multi-c-Si,0,325.351,294.9,1.93,,,72,9.15,45.9,8.63,37.7,0.0046665,-0.14688,47.1,1.84811,9.15512,1.48406e-10,0.307778,550.118,6.04586,-0.412,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-72PX-7-325W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Multi-c-Si,0,325.351,294.9,1.93,,,72,9.15,45.9,8.63,37.7,0.0046665,-0.14688,47.1,1.84811,9.15512,1.48406e-10,0.307778,550.118,6.04586,-0.412,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120MX-5-330W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,329.658,308.5,1.66,,,60,10.51,40.3,10.02,32.9,0.0045193,-0.107601,44.4,1.48195,10.6249,1.62481e-11,0.285171,309.909,5.28628,-0.348,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M1-5-330W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,329.658,308.5,1.66,,,60,10.51,40.3,10.02,32.9,0.0045193,-0.107601,44.4,1.48195,10.6249,1.62481e-11,0.285171,309.909,5.28628,-0.348,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M3-5-330W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,329.658,299.5,1.69,,,60,10.51,40.3,10.02,32.9,0.0072519,-0.127348,48.5,1.62752,10.6201,1.85883e-10,0.254065,537.946,7.84617,-0.403,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M7-5-330W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,1,329.676,305.6,1.66,,,60,10.25,40.4,9.93,33.2,0.004715,-0.1111,46.4,1.50902,10.4592,2.45727e-11,0.259881,861.11,5.75736,-0.358,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M7-5-330W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,1,329.676,305.6,1.66,,,60,10.25,40.4,9.93,33.2,0.004715,-0.1111,46.4,1.50902,10.4592,2.45727e-11,0.259881,861.11,5.75736,-0.358,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M8-5-330W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,1,329.676,307.7,1.64,,,60,10.25,40.4,9.93,33.2,0.003895,-0.111908,44.5,1.50019,10.4594,2.09854e-11,0.261817,805.143,3.76102,-0.36,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-72PX-5-330W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Multi-c-Si,0,329.994,304.4,1.94,,,72,9.28,46,8.73,37.8,0.0048256,-0.13754,44.9,1.79496,9.28842,6.79074e-11,0.316136,348.556,6.49564,-0.383,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-72PX-5-330W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Multi-c-Si,0,329.994,304.4,1.94,,,72,9.28,46,8.73,37.8,0.0048256,-0.13754,44.9,1.79496,9.28842,6.79074e-11,0.316136,348.556,6.49564,-0.383,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-72PX-7-330W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Multi-c-Si,0,329.994,299.5,1.93,,,72,9.28,46,8.73,37.8,0.0047328,-0.1472,47.1,1.85532,9.28699,1.56578e-10,0.30138,399.969,6.39396,-0.412,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-72PX-7-330W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Multi-c-Si,0,329.994,299.5,1.93,,,72,9.28,46,8.73,37.8,0.0047328,-0.1472,47.1,1.85532,9.28699,1.56578e-10,0.30138,399.969,6.39396,-0.412,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120MX-5-335W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,334.641,313.3,1.66,,,60,10.6,40.4,10.11,33.1,0.004558,-0.107868,44.4,1.48803,10.7152,1.71249e-11,0.269954,312.46,5.66259,-0.348,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M1-5-335W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,334.641,313.3,1.66,,,60,10.6,40.4,10.11,33.1,0.004558,-0.107868,44.4,1.48803,10.7152,1.71249e-11,0.269954,312.46,5.66259,-0.348,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M3-5-335W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,334.641,304.2,1.69,,,60,10.6,40.4,10.11,33.1,0.007314,-0.127664,48.5,1.63445,10.7107,1.9587e-10,0.238865,544.851,8.22851,-0.403,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M7-5-335W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,1,335.002,310.3,1.66,,,60,10.34,40.5,10.03,33.4,0.0047564,-0.111375,46.4,1.51451,10.55,2.56014e-11,0.24476,1178.64,6.02975,-0.358,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M7-5-335W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,1,335.002,310.3,1.66,,,60,10.34,40.5,10.03,33.4,0.0047564,-0.111375,46.4,1.51451,10.55,2.56014e-11,0.24476,1178.64,6.02975,-0.358,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M8-5-335W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,1,335.002,312.5,1.64,,,60,10.34,40.5,10.03,33.4,0.0039292,-0.112185,44.5,1.50565,10.5503,2.18658e-11,0.24669,1076.37,4.0287,-0.36,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-72MX-5-335W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,334.73,304.9,1.93,,,72,9.41,46,8.95,37.4,0.004705,-0.13938,47,1.81988,9.51153,9.91274e-11,0.352212,450.723,8.14429,-0.404,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-72MX-5-335W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,334.73,304.9,1.93,,,72,9.41,46,8.95,37.4,0.004705,-0.13938,47,1.81988,9.51153,9.91274e-11,0.352212,450.723,8.14429,-0.404,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-72PX-5-335W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Multi-c-Si,0,335.16,309.2,1.94,,,72,9.3,46.5,8.82,38,0.004836,-0.139035,44.9,1.80122,9.30226,5.69357e-11,0.347477,1426.93,4.94054,-0.383,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-72PX-5-335W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Multi-c-Si,0,335.16,309.2,1.94,,,72,9.3,46.5,8.82,38,0.004836,-0.139035,44.9,1.80122,9.30226,5.69357e-11,0.347477,1426.93,4.94054,-0.383,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-72PX-7-335W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Multi-c-Si,0,335.16,304.2,1.93,,,72,9.3,46.5,8.82,38,0.004743,-0.1488,47.1,1.86131,9.30101,1.31248e-10,0.333021,3051.72,4.84111,-0.412,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-72PX-7-335W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Multi-c-Si,0,335.16,304.2,1.93,,,72,9.3,46.5,8.82,38,0.004743,-0.1488,47.1,1.86131,9.30101,1.31248e-10,0.333021,3051.72,4.84111,-0.412,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120MX-5-340W-1.0,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,339.993,318.1,1.66,,,60,10.69,40.6,10.21,33.3,0.0045967,-0.108402,44.4,1.49518,10.8048,1.7228e-11,0.264956,359.92,5.63606,-0.348,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M1-5-340W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,339.993,318.1,1.66,,,60,10.69,40.6,10.21,33.3,0.0045967,-0.108402,44.4,1.49518,10.8048,1.7228e-11,0.264956,359.92,5.63606,-0.348,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M3-5-340W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,0,339.993,308.9,1.69,,,60,10.69,40.6,10.21,33.3,0.0073761,-0.128296,48.5,1.64226,10.8005,1.97025e-10,0.234014,709.12,8.20128,-0.403,N,SAM 2021.12.02,11/16/2022
VINA SOLAR TECHNOLOGY CO LTD VNS-120M8-5-340W-1.5,VINA SOLAR TECHNOLOGY CO LTD,Mono-c-Si,1,339.696,317.3,1.64,,,60,10.43,40.6,10.11,33.6,0.0039634,-0.112462,44.5,1.51263,10.6428,2.33461e-11,0.231737,791.434,4.51224,-0.36,N,SAM 2021.12.02,11/16/2022
