Name,Vac,Pso,Paco,Pdco,Vdco,C0,C1,C2,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high,CEC_Date,CEC_Type
Shenzhen Sinexcel Electric Co - Ltd: Rainbow PVI-10.0-I-US,0,75.695810,9980,10465.106770,386.500000,-0.000002,-0.000039,-0.001160,-0.001401,2.994000,432,27.076602,250,432,2/15/2018,Utility Interactive
Shenzhen Sinexcel Electric Co - Ltd: Rainbow PVI-12.5-I-US,0,78.457461,12510,13183.005190,386.500000,-0.000002,-0.000040,0.000855,-0.002830,3.753000,432,34.108681,250,432,2/15/2018,Utility Interactive
Siemens Industry: SINVERT PVM12 UL [480V],480,46.773298,12120,12399.085188,720,-0.000000,-0.000011,-0.000619,-0.008250,3.636000,900,17.220952,450,900,n/a,Utility Interactive
Siemens Industry: SINVERT PVM16 UL [480V],480,45.972062,16100.000000,16475.020051,720,-0.000000,-0.000008,-0.000157,-0.003326,4.830000,900,22.881972,500,900,n/a,Utility Interactive
Siemens Industry: SINVERT PVM20 UL [480V],480,51.623734,19650,20118.142881,720,-0.000000,0.000000,0.000660,-0.001453,5.895000,900,27.941865,550,900,n/a,Utility Interactive
Siemens Industry: SINVERT PVM24 UL [480V],480,38.573330,22230,22765.623748,720,-0.000000,0.000005,0.000843,-0.000981,6.669000,900,31.618922,600,900,n/a,Utility Interactive
Siemens Industry: SINVERT PVS1051 UL [480V],480,10773.178044,1050000,1091381.307736,400,-0.000000,0.000008,0.004782,0.010166,315,480,2728.453269,330,480,n/a,Utility Interactive
Siemens Industry: SINVERT PVS1401 UL [480V],480,14364.235945,1400000,1455175.075692,400,-0.000000,0.000008,0.004782,0.010166,420.000000,480,3637.937689,330,480,n/a,Utility Interactive
Siemens Industry: SINVERT PVS351 UL [480V],480,3591.058733,350000,363793.768828,400,-0.000000,0.000008,0.004782,0.010166,105.000000,480,909.484422,330,480,n/a,Utility Interactive
Siemens Industry: SINVERT PVS701 UL [480V],480,7182.118352,700000,727587.537830,400,-0.000000,0.000008,0.004782,0.010166,210.000000,480,1818.968845,330,480,n/a,Utility Interactive
Siemens Industry: SMIINT215R60XX [208V],208,0.492320,215,222.836560,33,-0.000028,-0.000246,-0.027154,-0.135334,0.064500,38.7,6.752623,27.5,38.7,n/a,Utility Interactive
Siemens Industry: SMIINT215R60XX [240V],240,0.492320,215,222.836560,33,-0.000028,-0.000246,-0.027154,-0.135334,0.064500,38.7,6.752623,27.5,38.7,n/a,Utility Interactive
Siemens Industry: SMIINT250R60XX [208V],208,0.734368,240,250.577165,32,-0.000058,-0.000475,-0.021780,-0.087080,0.072000,38,7.830536,27,38,n/a,Utility Interactive
Siemens Industry: SMIINT250R60XX [240V],240,0.510284,240,249.110584,32,-0.000026,-0.000357,-0.013969,-0.145048,0.072000,38,7.784706,27,38,n/a,Utility Interactive
Siemens Industry: SMIINV215R60XX [208V],208,0.764580,215,225.387035,29,-0.000090,-0.000796,-0.015553,-0.069170,0.064500,36,7.771967,22,36,n/a,Utility Interactive
Siemens Industry: SMIINV215R60XX [240V],240,0.649899,215,224.653338,29,-0.000062,-0.000715,-0.029682,-0.102517,0.064500,36,7.746667,22,36,n/a,Utility Interactive
Silicon Energy: SiE 3840 [208V],208,30.242985,3400,3573.477927,250,-0.000011,0.000014,0.000849,-0.000401,1.020000,400,14.293912,100,400,n/a,Utility Interactive
Silicon Energy: SiE 3840 [240V],240,30.445085,3900,4092.866723,250,-0.000008,0.000017,0.001432,-0.000254,1.170000,400,16.371467,100,400,n/a,Utility Interactive
Silicon Energy: SiE 5300 [208V],208,28.750846,4600,4833.486284,275,-0.000006,0.000010,0.001193,-0.000010,1.380000,400,17.576314,100,400,n/a,Utility Interactive
Silicon Energy: SiE 5300 [240V],240,29.625316,5300,5573.727995,275,-0.000006,0.000011,0.000969,-0.000064,1.590000,400,20.268102,100,400,n/a,Utility Interactive
Sol-Ark: Sol-Ark-8k-48-ST [208V],208,71.720596,7840,8083.147655,370,-0.000002,-0.000006,-0.001046,-0.002787,2.352000,425,21.846345,240,425,n/a,Utility Interactive
Sol-Ark: Sol-Ark-8k-48-ST [240V],240,77.110492,7980,8217.427293,370,-0.000002,-0.000001,0.001160,0.003786,2.394000,425,22.209263,240,425,n/a,Utility Interactive
SolaX Power Network Technology (Zhe jiang) Co - Ltd : A1-Fit-7.6-US [240V],240,48.650418,7830,8222.595532,375,-0.000003,-0.000042,-0.002089,-0.002904,2.349000,430,21.926921,320,430,n/a,Utility Interactive
SolaX Power Network Technology (Zhe jiang) Co - Ltd : A1-Fit-8.6-US [240V],240,46.043774,8610,9032.275573,396.500000,-0.000003,-0.000047,0.001737,-0.002056,2.583000,430,22.780014,363,430,n/a,Utility Interactive
SolaX Power Network Technology (Zhe jiang) Co - Ltd : A1-Hybrid-7.6-US [240V],240,50.045752,7640,7983.406527,402,-0.000002,-0.000037,-0.001144,-0.000321,2.292000,500,19.859220,304,500,n/a,Utility Interactive
SolaX Power Network Technology (Zhe jiang) Co - Ltd : A1-Hybrid-8.6-US [240V],240,47.947486,8600,9011.339475,379,-0.000003,-0.000043,-0.000702,-0.000493,2.580000,500,23.776621,258,500,n/a,Utility Interactive
Solar Liberty: SLX 3000 [208V],208,34.044861,2810,2940.947782,275,-0.000009,0.000024,0.000886,-0.000365,0.843000,400,10.694356,100,400,n/a,Utility Interactive
Solar Liberty: SLX 3000 [240V],240,34.156849,3010,3139.831971,275,-0.000009,0.000023,0.001014,-0.000039,0.903000,400,11.417571,100,400,n/a,Utility Interactive
Solar Liberty: SLX 4000 [208V],208,35.858174,3510,3690.749722,275,-0.000010,0.000023,0.000971,-0.000043,1.053000,400,13.420908,100,400,n/a,Utility Interactive
Solar Liberty: SLX 4000 [240V],240,34.461075,4020.000000,4220.622347,275,-0.000008,0.000021,0.000950,-0.000103,1.206000,400,15.347718,100,400,n/a,Utility Interactive
Solar Liberty: SLX 5000 [208V],208,36.745248,4400,4607.049646,275,-0.000007,0.000025,0.000846,-0.000533,1.320000,400,16.752908,100,400,n/a,Utility Interactive
Solar Liberty: SLX 5000 [240V],240,28.750846,4600,4833.486284,275,-0.000006,0.000010,0.001193,-0.000010,1.380000,400,17.576314,100,400,n/a,Utility Interactive
Solar Liberty: SLX 5300 [208V],208,35.272493,5010,5243.092268,275,-0.000006,0.000011,0.001266,-0.000118,1.503000,400,19.065790,100,400,n/a,Utility Interactive
Solar Liberty: SLX 5300 [240V],240,29.625316,5300,5573.727995,275,-0.000006,0.000011,0.000969,-0.000064,1.590000,400,20.268102,100,400,n/a,Utility Interactive
Solar Liberty: SLX 6500 [208V],208,40.212270,6430,6788.025675,275,-0.000005,0.000007,0.000694,-0.000218,1.929000,400,24.683730,100,400,n/a,Utility Interactive
Solar Liberty: SLX 6500 [240V],240,40.459474,6450,6768.447751,275,-0.000004,0.000007,0.000963,-0.000062,1.935000,400,24.612537,100,400,n/a,Utility Interactive
Solar Liberty: SLX 6500 [277V],277,39.679305,6450,6739.577026,275,-0.000004,0.000009,0.000844,-0.000142,1.935000,400,24.507553,100,400,n/a,Utility Interactive
Solar Liberty: SLX 7500 [208V],208,39.937886,7430,7866.651355,275,-0.000005,0.000010,0.001039,0.000026,2.229000,400,28.606005,100,400,n/a,Utility Interactive
Solar Liberty: SLX 7500 [240V],240,39.568841,7450,7839.277887,275,-0.000004,0.000009,0.000903,-0.000114,2.235000,400,28.506465,100,400,n/a,Utility Interactive
Solar Liberty: SLX 7500 [277V],277,40.321698,7460,7817.726092,275,-0.000004,0.000008,0.000882,-0.000136,2.238000,400,28.428095,100,400,n/a,Utility Interactive
Solar Power: YS-10000TL [208V],208,41.858302,10090,10475.152082,345,-0.000002,0.000015,0.001479,0.000098,3.027000,480,30.362760,100,480,n/a,Utility Interactive
Solar Power: YS-10000TL [240V],240,34.804970,10090,10414.862219,380,-0.000001,0.000009,0.001095,0.000178,3.027000,480,27.407532,100,480,n/a,Utility Interactive
Solar Power: YS-11000TL [240V],240,32.948046,11700,12073.520120,380,-0.000001,0.000041,0.007385,0.003915,3.510000,480,31.772421,356,480,n/a,Utility Interactive
Solar Power: YS-1500TL [208V],208,11.668529,1500,1555.255346,330,-0.000013,-0.000022,-0.000140,-0.000523,0.450000,360,4.712895,100,360,n/a,Utility Interactive
Solar Power: YS-1500TL [240V],240,14.585374,1620,1677.102436,330,-0.000013,-0.000028,-0.000851,-0.001117,0.486000,360,5.082129,100,360,n/a,Utility Interactive
Solar Power: YS-1500TL [277V],277,16.949702,1620,1675.540142,330,-0.000009,-0.000027,-0.000176,-0.000935,0.486000,360,5.077394,100,360,n/a,Utility Interactive
Solar Power: YS-2000TL [208V],208,10.470333,1810,1879.542896,360,-0.000010,-0.000012,-0.000423,-0.000430,0.543000,400,5.220952,100,400,n/a,Utility Interactive
Solar Power: YS-2000TL [240V],240,13.260519,2010.000000,2076.815698,360,-0.000008,-0.000026,-0.000883,-0.000614,0.603000,400,5.768932,100,400,n/a,Utility Interactive
Solar Power: YS-2000TL [277V],277,14.724130,2000,2062.184367,360,-0.000006,-0.000036,-0.001861,-0.002026,0.600000,400,5.728290,100,400,n/a,Utility Interactive
Solar Power: YS-3000TL [208V],208,14.964658,2500,2596.140784,360,-0.000009,-0.000020,-0.000559,-0.000679,0.750000,400,7.211502,100,400,n/a,Utility Interactive
Solar Power: YS-3000TL [240V],240,18.288358,2800,2888.433485,360,-0.000007,-0.000033,-0.001481,-0.000282,0.840000,400,8.023426,100,400,n/a,Utility Interactive
Solar Power: YS-3000TL [277V],277,20.042567,2800,2885.731750,360,-0.000006,-0.000042,-0.002089,-0.000165,0.840000,400,8.015922,100,400,n/a,Utility Interactive
Solar Power: YS-3600MTL [208V],208,21.702927,3600,3710.217092,375,-0.000005,-0.000026,-0.000806,0.000390,1.080000,450,9.893912,100,450,n/a,Utility Interactive
Solar Power: YS-3600MTL [240V],240,17.634712,3600,3697.786178,375,-0.000003,-0.000023,-0.001177,0.001611,1.080000,450,9.860763,100,450,n/a,Utility Interactive
Solar Power: YS-3600MTL [277V],277,20.866964,3610,3699.568787,375,-0.000002,-0.000036,-0.001468,0.002193,1.083000,450,9.865517,100,450,n/a,Utility Interactive
Solar Power: YS-4200MTL [208V],208,25.847941,4200,4333.922389,375,-0.000004,-0.000009,-0.001200,0.001073,1.260000,450,11.557126,100,450,n/a,Utility Interactive
Solar Power: YS-4200MTL [240V],240,31.889544,4200,4317.213387,375,-0.000004,-0.000026,-0.000754,-0.000473,1.260000,450,11.512569,100,450,n/a,Utility Interactive
Solar Power: YS-4200MTL [277V],277,20.554490,4210,4324.365722,375,-0.000003,-0.000023,-0.001183,0.001602,1.263000,450,11.531642,100,450,n/a,Utility Interactive
Solar Power: YS-5000MTL [208V],208,21.070908,4600,4769.602346,375,-0.000005,-0.000016,0.000400,-0.000231,1.380000,450,12.718940,100,450,n/a,Utility Interactive
Solar Power: YS-5000MTL [240V],240,16.353278,4600,4741.207522,375,-0.000003,-0.000023,-0.003071,-0.000393,1.380000,450,12.643220,100,450,n/a,Utility Interactive
Solar Power: YS-5000MTL [277V],277,20.918380,4600,4719.765074,375,-0.000002,-0.000025,-0.001842,0.001162,1.380000,450,12.586040,100,450,n/a,Utility Interactive
Solar Power: YS-8000TL [208V],208,35.937130,8070,8356.614945,345,-0.000001,0.000017,0.001891,0.000636,2.421000,480,24.222072,100,480,n/a,Utility Interactive
Solar Power: YS-8000TL [240V],240,29.024887,8080,8327.926770,380,-0.000001,0.000009,0.000158,-0.004163,2.424000,480,21.915597,100,480,n/a,Utility Interactive
Solar Power: YS-9000TL [208V],208,35.928773,9080,9407.454998,345,-0.000001,0.000015,0.001890,0.000435,2.724000,480,27.267986,100,480,n/a,Utility Interactive
Solar Power: YS-9000TL [240V],240,33.146277,9080,9361.924004,380,-0.000001,0.000009,0.000956,-0.000423,2.724000,480,24.636642,100,480,n/a,Utility Interactive
SolarBridge Technologies: P235HV-240 [240V],240,3.039026,225,236.318844,43,-0.000061,-0.000510,0.003557,-0.035432,0.03,50,5.495787,30,50,n/a,Utility Interactive
SolarBridge Technologies: P235LV-240 [240V],240,3.327566,225,236.124460,31.500000,-0.000083,-0.001082,0.013784,-0.044555,0.067500,35,7.496015,21,35,n/a,Utility Interactive
SolarBridge Technologies: P250HV-208/240-xxx,0,1.500058,240,252.484079,42.500000,-0.000063,-0.000445,0.023295,-0.034983,0.072000,46,5.940802,33.5,46,n/a,Utility Interactive
SolarBridge Technologies: P250HV-240-xxx [240V],240,2.245206,240,252.020500,42.500000,-0.000081,-0.000619,0.014026,-0.017328,0.072000,46,5.929894,33.5,46,n/a,Utility Interactive
SolarBridge Technologies: P250LV-208/240-xxx,0,1.673105,240,252.485459,32,-0.000058,-0.000691,0.040645,-0.088523,0.072000,37,7.890171,25,37,n/a,Utility Interactive
SolarBridge Technologies: P250LV-240-xxx [240V],240,2.182182,240,251.694298,32,-0.000054,-0.000880,0.016173,-0.051275,0.072000,37,7.865447,25,37,n/a,Utility Interactive
SolarBridge Technologies: SBT250-NA208/240-A121,0,3.333079,240,252.014687,31.500000,-0.000084,-0.001165,0.014478,-0.042763,0.072000,35,8.000466,21,35,n/a,Utility Interactive
SolarBridge Technologies: SBT250-NA208/240-A321,0,3.333079,240,252.014687,31.500000,-0.000084,-0.001165,0.014478,-0.042763,0.072000,35,8.000466,21,35,n/a,Utility Interactive
SolarBridge Technologies: SBT250-NA240-A111 [240V],240,3.333079,225,236.148277,31.500000,-0.000084,-0.001086,0.014478,-0.042763,0.067500,35,7.496771,21,35,n/a,Utility Interactive
SolarBridge Technologies: SBT250-NA240-A311 [240V],240,3.333079,225,236.148277,31.500000,-0.000084,-0.001086,0.014478,-0.042763,0.067500,35,7.496771,21,35,n/a,Utility Interactive
SolarCity: H6,0,38.913760,6000,6190.687574,400,-0.000003,-0.000038,-0.000283,-0.001657,1.800000,480,15.476719,200,480,n/a,Utility Interactive
SolarCity: H6L,0,38.244649,6000,6186.423759,400,-0.000003,-0.000043,-0.000401,-0.001688,1.800000,480,15.466059,200,480,n/a,Utility Interactive
SolarEdge Technologies Ltd : SE10000A-US [208V],208,16.091146,9930,10242.821808,375,-0.000001,0.000027,0.000267,-0.000757,2.979000,480,27.314191,325,480,10/15/2018,Utility Interactive
SolarEdge Technologies Ltd : SE10000A-US [240V],240,17.493136,9940,10204.915971,400,-0.000001,0.000025,-0.000386,-0.000927,2.982000,480,25.512290,360,480,10/15/2018,Utility Interactive
SolarEdge Technologies Ltd : SE10000A-US [277V],277,20.023443,9950,10192.828479,435,-0.000001,0.000031,0.000824,0.002092,2.985000,480,23.431790,415,480,n/a,Utility Interactive
SolarEdge Technologies Ltd : SE10000H-US [208V],208,30.489168,10001,10190.372227,395,-0.000002,0.000003,-0.000396,-0.001365,3.000300,480,25.798411,360,480,10/15/2018,Utility Interactive
SolarEdge Technologies Ltd : SE10000H-US [240V],240,28.724312,9994,10144.758520,395,-0.000002,0.000044,0.000493,0.001454,2.998200,480,25.682933,360,480,10/15/2018,Utility Interactive
SolarEdge Technologies Ltd : SE100KUS [480V],480,92.291970,33300,33878.997051,850,-0.000000,0.000017,0.002526,0.000764,9.990000,950,39.857644,790,950,10/15/2018,Utility Interactive
SolarEdge Technologies Ltd : SE10K [480V],480,45.302172,9850,10061.314227,882,-0.000001,0.000001,0.000252,0.000141,2.955000,962,11.407386,100,962,n/a,Utility Interactive
SolarEdge Technologies Ltd : SE10KUS [480V],480,45.302172,9850,10061.314227,882,-0.000001,0.000001,0.000252,0.000141,2.955000,962,11.407386,100,962,10/15/2018,Grid Support
SolarEdge Technologies Ltd : SE11400A-US [240V],240,17.793805,11390,11706.561070,400,-0.000001,0.000026,0.000890,0.000446,3.417000,480,29.266403,360,480,10/15/2018,Utility Interactive
SolarEdge Technologies Ltd : SE11400A-US [277V],277,18.595370,11340,11626.045433,435,-0.000001,0.000013,0.002859,-0.000045,3.402000,480,26.726541,415,480,n/a,Utility Interactive
SolarEdge Technologies Ltd : SE11400H-US [240V],240,32.158595,11393,11576.622506,395,-0.000002,0.000000,-0.000001,-0.001815,3.417900,480,29.307905,360,480,10/15/2018,Utility Interactive
SolarEdge Technologies Ltd : SE14.4KUS [208V],208,48.269604,14510,15022.686078,460,-0.000001,0.000026,0.000626,-0.000851,4.353000,600,32.658013,400,600,10/15/2018,Utility Interactive
SolarEdge Technologies Ltd : SE20K [480V],480,46.044368,20050,20485.233985,882,-0.000000,0.000011,0.001643,-0.000236,6.015000,962,23.225889,842,962,n/a,Utility Interactive
SolarEdge Technologies Ltd : SE20KUS [480V],480,46.044368,20050,20485.233985,882,-0.000000,0.000011,0.001643,-0.000236,6.015000,962,23.225889,842,962,10/15/2018,Grid Support
SolarEdge Technologies Ltd : SE3000 [208V],208,9.792894,3020,3103.484313,350,-0.000004,0.000018,0.004331,0.000315,0.906000,480,8.867098,305,480,n/a,Utility Interactive
SolarEdge Technologies Ltd : SE3000 [240V],240,14.217379,3010,3085.348139,388,-0.000003,0.000005,0.000703,-0.000066,0.903000,480,7.951928,100,480,n/a,Utility Interactive
SolarEdge Technologies Ltd : SE3000H-US [240V],240,13.501486,2962,2986.832184,395,-0.000002,0.000001,-0.001288,-0.003536,0.888600,480,7.561600,360,480,10/15/2018,Utility Interactive
SolarEdge Technologies Ltd : SE3000x [208V],208,9.792894,3020,3103.484313,350,-0.000004,0.000018,0.004331,0.000315,0.906000,480,8.867098,305,480,10/15/2018,Grid Support
SolarEdge Technologies Ltd : SE3000x [240V],240,14.217379,3010,3085.348139,388,-0.000003,0.000005,0.000703,-0.000066,0.903000,480,7.951928,100,480,10/15/2018,Grid Support
SolarEdge Technologies Ltd : SE30KUS [480V],480,56.441408,30159,30678.766662,850,-0.000000,0.000012,0.003348,0.001120,9.047700,950,36.092667,790,950,10/15/2018,Utility Interactive
SolarEdge Technologies Ltd : SE33.3KUS [480V],480,90.389509,33300,33865.464212,850,-0.000000,0.000018,0.002735,0.000939,9.990000,950,39.841723,790,950,10/15/2018,Utility Interactive
SolarEdge Technologies Ltd : SE3300 [208V],208,10.901647,3288,3390.594691,410,-0.000003,0.000032,0.005131,0.005433,0.986400,500,8.269743,320,500,n/a,Utility Interactive
SolarEdge Technologies Ltd : SE3300 [240V],240,13.322996,3251,3340.036970,435,-0.000003,0.000022,0.002977,0.001897,0.975300,500,7.678246,370,500,n/a,Utility Interactive
SolarEdge Technologies Ltd : SE3300x [208V],208,10.901647,3288,3390.594691,410,-0.000003,0.000032,0.005131,0.005433,0.986400,500,8.269743,320,500,10/15/2018,Grid Support
SolarEdge Technologies Ltd : SE3300x [240V],240,13.322996,3251,3340.036970,435,-0.000003,0.000022,0.002977,0.001897,0.975300,500,7.678246,370,500,10/15/2018,Grid Support
SolarEdge Technologies Ltd : SE3800 [208V],208,14.396333,3990,4121.268889,410,-0.000003,0.000041,0.003952,0.004135,1.197000,500,10.051875,320,500,n/a,Utility Interactive
SolarEdge Technologies Ltd : SE3800 [240V],240,11.488685,3790,3863.831025,400,-0.000001,0.000035,0.007605,0.018152,1.137000,480,9.659578,360,480,n/a,Utility Interactive
SolarEdge Technologies Ltd : SE3800H-US [208V],208,27.871734,3255,3298.684807,395,-0.000010,-0.000002,-0.005994,-0.004116,0.976500,480,8.351101,360,480,10/15/2018,Utility Interactive
SolarEdge Technologies Ltd : SE3800H-US [240V],240,11.014358,3747,3779.198204,395,-0.000001,0.000008,-0.000985,0.001425,1.124100,480,9.567590,360,480,10/15/2018,Utility Interactive
SolarEdge Technologies Ltd : SE3800x [208V],208,14.396333,3990,4121.268889,410,-0.000003,0.000041,0.003952,0.004135,1.197000,500,10.051875,320,500,10/15/2018,Grid Support
SolarEdge Technologies Ltd : SE3800x [240V],240,11.488685,3790,3863.831025,400,-0.000001,0.000035,0.007605,0.018152,1.137000,480,9.659578,360,480,10/15/2018,Grid Support
SolarEdge Technologies Ltd : SE4000 [208V],208,14.396333,3990,4121.268889,410,-0.000003,0.000041,0.003952,0.004135,1.197000,500,10.051875,320,500,n/a,Utility Interactive
SolarEdge Technologies Ltd : SE4000 [240V],240,13.531808,3970,4080.456689,435,-0.000002,0.000043,0.005292,0.008245,1.191000,500,9.380360,370,500,n/a,Utility Interactive
SolarEdge Technologies Ltd : SE43.2KUS [208V],208,47.288991,14510,15020.352308,460,-0.000001,0.000029,0.000805,-0.000597,4.353000,600,32.652940,400,600,10/15/2018,Utility Interactive
SolarEdge Technologies Ltd : SE5000 [208V],208,8.307086,4980,5157.245924,410,-0.000003,0.000010,-0.004357,-0.004723,1.494000,500,12.578649,320,500,n/a,Utility Interactive
SolarEdge Technologies Ltd : SE5000 [240V],240,11.909439,4990,5089.736284,400,-0.000001,0.000022,-0.000117,-0.006130,1.497000,480,12.724341,370,480,n/a,Utility Interactive
SolarEdge Technologies Ltd : SE5000 [277V],277,10.164514,5010,5116.280371,425,-0.000002,0.000024,0.005482,0.003033,1.503000,480,12.038307,405,480,n/a,Utility Interactive
SolarEdge Technologies Ltd : SE5000H-US [208V],208,12.506210,4979,5042.724730,395,-0.000001,0.000024,0.003658,0.008009,1.493700,480,12.766392,360,480,10/15/2018,Utility Interactive
